""	inGencode	inGencodeStart	inGencodeEnd	gencodeGeneID	ensemblID	Symbol	gencodeStrand	gencodeTx	numTx	Class	startExon	endExon	newGeneID	newGeneSymbol	isFusion	meanExprs	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
chr12:124912507-124913190(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	101.79209882917	1.50428712637827	2.74944041264144	4.56697372541202	1.63248476112242e-05	0.00693857575627379	2.64893769861413	0.0541337268389253
chr1:103074781-103078657(-)	TRUE	TRUE	TRUE	ENSG00000060718.19	ENSG00000060718	COL11A1	-	ENST00000370096.7|ENST00000358392.6|ENST00000353414.8|ENST00000512756.5|ENST00000427239.5|ENST00000447608.1	6	InGen	24779	24778	ENSG00000060718.19	COL11A1	FALSE	47.0778045601858	-1.74520500259926	1.53741777941376	-4.56231278833485	1.66194098573176e-05	0.00703907550229479	2.80388663542772	0.0501071711751039
chr12:9112537-9113359(-)	TRUE	TRUE	TRUE	ENSG00000175899.14	ENSG00000175899	A2M	-	ENST00000318602.11|ENST00000404455.2	2	InGen	329398	329397	ENSG00000175899.14	A2M	FALSE	28.5553012535322	0.73085379231505	1.44863856502006	4.55733007767266	1.69400053638275e-05	0.00714986275171385	2.78846177915005	0.0542605634972453
chr12:84872795-84873086(-)	TRUE	TRUE	TRUE	ENSG00000072041.16	ENSG00000072041	SLC6A15	-	ENST00000266682.9|ENST00000309283.11|ENST00000552192.5|ENST00000551818.1	4	InGen	347233	347232	ENSG00000072041.16	SLC6A15	FALSE	100.15159614057	-0.36411862789493	3.44553305705654	-4.55519126052636	1.70794519502333e-05	0.00718368865465126	2.49087055548058	0.0542126843967633
chr16:21890883-21891591(-)	TRUE	TRUE	TRUE	ENSG00000185710.9	ENSG00000185710	SMG1P4	-	ENST00000523028.5	1	InGen	420315	420314	ENSG00000185710.9	SMG1P4	FALSE	85.8976401105644	-2.50893899706409	1.87221757747224	-4.54851967925482	1.75216116372519e-05	0.00734416229780923	2.74010781264642	0.340939892736718
chr9:101671108-101686595(-)	TRUE	TRUE	TRUE	ENSG00000198785.4	ENSG00000198785	GRIN3A	-	ENST00000361820.3	1	InGen	262483	262482	ENSG00000198785.4	GRIN3A	FALSE	19.3886333517441	1.32256162661525	0.441046125969872	4.54178113700665	1.79794636464818e-05	0.00751008396328595	2.67371026755396	0.0572343230367019
chr15:22579724-22587343(+)	TRUE	TRUE	TRUE	ENSG00000276550.4	ENSG00000276550	HERC2P2	+	ENST00000619021.4|ENST00000614571.1	2	InGen	388780	388781	ENSG00000276550.4	HERC2P2	FALSE	142.99151920357	0.628204148785102	3.64446006857701	4.54008695590906	1.80963868183303e-05	0.00753294749433549	2.43306627548257	0.0540414537426145
chr17:513643-513688(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	26.5734539107811	-2.55963768879722	0.725424634954374	-4.53625861822213	1.83633181846447e-05	0.00761788419513271	2.70259902361693	0.0589959304467179
chrX:154468730-154468822(+)	TRUE	TRUE	TRUE	ENSG00000130827.6	ENSG00000130827	PLXNA3	+	ENST00000369682.4|ENST00000480645.1	2	InGen	568039	568040	ENSG00000130827.6	PLXNA3	FALSE	13.9014226558655	1.1027748444493	0.260411600443415	4.534199077181	1.85084943804943e-05	0.00764327598164752	2.60840831176305	0.0473128128731694
chr8:90881131-90917491(+)	TRUE	TRUE	TRUE	ENSG00000123119.11	ENSG00000123119	NECAB1	+	ENST00000417640.6	1	InGen	242956	242957	ENSG00000123119.11	NECAB1	FALSE	273.94664065244	-0.602745520034043	4.88590310473764	-4.53360295618799	1.85507218337079e-05	0.00764327598164752	2.25297824581684	0.0540711228380909
chrX:115845458-115884268(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	59.2883673191605	-2.42413764556395	1.48131674639185	-4.53069757671861	1.87578702360247e-05	0.00768019184976072	2.7041805297743	0.0514579842325406
chr3:40166944-40167158(+)	TRUE	TRUE	TRUE	ENSG00000170011.13	ENSG00000170011	MYRIP	+	ENST00000444716.5|ENST00000302541.10|ENST00000396217.7|ENST00000425621.5|ENST00000458292.5|ENST00000458441.5|ENST00000459828.5|ENST00000482033.5|ENST00000539167.2	9	InGen	101278	101279	ENSG00000170011.13	MYRIP	FALSE	74.6959026333056	0.679365461829133	2.83870357080382	4.52938262122507	1.88523593491523e-05	0.00768019184976072	2.48947533123862	0.0611611349079371
chr3:40250327-40250438(+)	TRUE	TRUE	TRUE	ENSG00000170011.13	ENSG00000170011	MYRIP	+	ENST00000444716.5|ENST00000302541.10|ENST00000396217.7|ENST00000425621.5|ENST00000458292.5|ENST00000458441.5|ENST00000459828.5|ENST00000539167.2	8	InGen	101286	101287	ENSG00000170011.13	MYRIP	FALSE	45.0465291183355	0.612960663549516	2.04511910272458	4.52878815326598	1.88952274162898e-05	0.00768019184976072	2.60590754222418	0.0517359273116277
chrX:18995049-18996050(-)	TRUE	TRUE	TRUE	ENSG00000173698.17	ENSG00000173698	ADGRG2	-	ENST00000354791.7|ENST00000379876.5|ENST00000379878.7|ENST00000357991.7|ENST00000357544.7|ENST00000360279.8|ENST00000379869.7|ENST00000356606.8|ENST00000340581.3	9	InGen	553253	553251	ENSG00000173698.17	ADGRG2	FALSE	15.7164857460849	1.47539104239378	0.00164689651336379	4.52811842085589	1.89436360716745e-05	0.00768019184976072	2.57508746240743	0.0543698545581711
chr17:20429702-20430837(+)	TRUE	TRUE	TRUE	ENSG00000189423.11	ENSG00000189423	USP32P3	+	ENST00000413270.2	1	InGen	448734	448735	ENSG00000189423.11	USP32P3	FALSE	140.82206895369	-0.570372109403798	3.78341168000021	-4.52792924942094	1.89573312453849e-05	0.00768019184976072	2.36649595802311	0.0489983560760143
chr5:83258678-83353124(+)	TRUE	TRUE	TRUE	ENSG00000152422.15	ENSG00000152422	XRCC4	+	ENST00000338635.10|ENST00000511817.1	2	InGen	161565	161568	ENSG00000152422.15	XRCC4	FALSE	34.4466078872049	1.78293942023833	1.53808515748829	4.52592964422939	1.91026816792805e-05	0.00770459164632203	2.67856065091382	0.0543364851708671
chr15:22548073-22554384(+)	TRUE	TRUE	TRUE	ENSG00000276550.4	ENSG00000276550	HERC2P2	+	ENST00000613386.4|ENST00000619021.4	2	InGen	388761	388762	ENSG00000276550.4	HERC2P2	FALSE	90.2280099716693	1.09241964342536	2.89654534364266	4.52535343617725	1.9144766007421e-05	0.00770459164632203	2.49126587169049	0.0520594766827305
chr15:43598953-43599156(+)	TRUE	TRUE	TRUE	ENSG00000237289.9	ENSG00000237289	CKMT1B	+	ENST00000300283.10|ENST00000441322.5|ENST00000437534.3	3	InGen	394805	394806	ENSG00000237289.9	CKMT1B	FALSE	87.2088574805604	0.444217007163782	3.24230075005512	4.52437736035213	1.92162604014959e-05	0.00770775658104241	2.41098320849051	0.0555816885426285
chr1:39026403-39028722(+)	TRUE	TRUE	TRUE	ENSG00000168653.10	ENSG00000168653	NDUFS5	+	ENST00000372969.7	1	InGen	13331	13332	ENSG00000168653.10	NDUFS5	FALSE	90.7680554577855	2.2938762065801	2.37767227164495	4.5229614286303	1.93204327938986e-05	0.0077239647064558	2.59547685498511	0.0574132525259382
chr16:58509353-58510644(+)	TRUE	TRUE	TRUE	ENSG00000103034.14	ENSG00000103034	NDRG4	+	ENST00000421602.6|ENST00000570248.5	2	InGen	429233	429259	ENSG00000103034.14	NDRG4	FALSE	86.1023811971774	0.626462070418988	3.18609606448217	4.52198519912095	1.93925740100858e-05	0.00772730282940044	2.41647045163216	0.0480441054617801
chr15:22546601-22546677(+)	TRUE	TRUE	TRUE	ENSG00000276550.4	ENSG00000276550	HERC2P2	+	ENST00000613386.4|ENST00000619021.4	2	InGen	388758	388759	ENSG00000276550.4	HERC2P2	FALSE	91.7899235461813	1.32138844842497	2.86836445936628	4.51465964780554	1.9942304963181e-05	0.00791707116484372	2.4656750806769	0.0527303972732262
chr12:9077858-9079243(-)	TRUE	TRUE	TRUE	ENSG00000175899.14	ENSG00000175899	A2M	-	ENST00000318602.11|ENST00000542567.1	2	InGen	329420	329419	ENSG00000175899.14	A2M	FALSE	25.3582041613282	0.803488827149511	1.19751718539876	4.5139082815675	1.99995358565075e-05	0.00791707116484372	2.64567006817631	0.0554735588758267
chr6:47232995-47234669(-)	TRUE	TRUE	TRUE	ENSG00000146072.6	ENSG00000146072	TNFRSF21	-	ENST00000296861.2	1	InGen	189224	189223	ENSG00000146072.6	TNFRSF21	FALSE	18.2777118179027	-0.664252194785995	0.999671938874933	-4.50889311096992	2.03856322792696e-05	0.00804362599516954	2.629620485199	0.0710953187863756
chr1:103002482-103002746(-)	TRUE	TRUE	TRUE	ENSG00000060718.19	ENSG00000060718	COL11A1	-	ENST00000370096.7|ENST00000358392.6|ENST00000353414.8|ENST00000635193.1|ENST00000512756.5|ENST00000461720.5|ENST00000475980.1	7	InGen	24798	24797	ENSG00000060718.19	COL11A1	FALSE	10.169928548275	-1.77261746398817	-0.494323393594278	-4.50544820041692	2.06550135720494e-05	0.00812345588972934	2.30262335942324	0.0722559397859741
chr16:16363290-16363751(+)	TRUE	TRUE	TRUE	ENSG00000227827.3	ENSG00000227827	RP11-958N24.2	+	ENST00000532739.1	1	InGen	418525	418526	ENSG00000227827.3	RP11-958N24.2	FALSE	15.7118712389426	-2.72182933287249	-0.42498832100307	-4.50309231917807	2.08412178622332e-05	0.00817016208583739	2.30189307177643	0.0651255439895173
chr12:6330296-6330597(-)	TRUE	TRUE	TRUE	ENSG00000067182.7	ENSG00000067182	TNFRSF1A	-	ENST00000162749.6|ENST00000534885.5|ENST00000536717.5|ENST00000543995.5|ENST00000540022.5|ENST00000543359.5|ENST00000537842.5|ENST00000535038.1	8	InGen	327092	327091	ENSG00000067182.7	TNFRSF1A	FALSE	12.7207891736548	1.06536589756038	0.248001434341301	4.49553754885799	2.1449362798285e-05	0.00838144230066922	2.49109763870746	0.0781511312524549
chr8:90951205-90955486(+)	TRUE	TRUE	TRUE	ENSG00000123119.11	ENSG00000123119	NECAB1	+	ENST00000417640.6|ENST00000522820.5|ENST00000521366.1	3	InGen	242963	242964	ENSG00000123119.11	NECAB1	FALSE	211.273180332561	-0.575834705190914	4.55394045951943	-4.49120401580509	2.18059230600145e-05	0.0084778952729947	2.12917066434898	0.057107736763166
chr12:124911972-124912427(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	160.44651003106	-1.97541768365242	3.38561470456674	-4.49026355773824	2.18840578135119e-05	0.0084778952729947	2.3061733465052	0.0689643211349747
chr1:54706538-54709013(+)	TRUE	TRUE	TRUE	ENSG00000271723.5	ENSG00000271723	MROH7-TTC4	+	ENST00000606515.5|ENST00000421030.6|ENST00000414150.6|ENST00000440047.5|ENST00000409996.5|ENST00000413188.5|ENST00000422659.5|ENST00000440217.5|ENST00000371287.3|ENST00000460155.1	10	InGen	18526	18527	ENSG00000271723.5	MROH7-TTC4	FALSE	11.7089773435131	0.91770787753717	-0.0295975857086932	4.48999807464718	2.1906163591125e-05	0.0084778952729947	2.37673828676225	0.069229935100976
chr16:14759355-14762311(+)	TRUE	TRUE	TRUE	ENSG00000254852.8	ENSG00000254852	NPIPA2	+	ENST00000530328.5|ENST00000529166.5|ENST00000553201.1	3	InGen	417705	417706	ENSG00000254852.8	NPIPA2	FALSE	140.796925707165	0.598289455945649	3.23612543278298	4.48722044995854	2.21387462427515e-05	0.00854062066041229	2.29822247956678	0.0750448002567303
chr1:246877303-246885492(-)	TRUE	TRUE	TRUE	ENSG00000153207.14	ENSG00000153207	AHCTF1	-	ENST00000470300.5|ENST00000366508.5|ENST00000326225.3	3	InGen	51972	51971	ENSG00000153207.14	AHCTF1	FALSE	52.2226183902917	0.452872093448297	2.54057876054675	4.48484779047009	2.23393112901242e-05	0.00859063534545365	2.38088563782485	0.0638426700487513
chr18:10529046-10530769(+)	FALSE	FALSE	TRUE						0	AltStartEnd		476091	ENSG00000134265.12	NAPG	FALSE	7.24964828848736	-1.30768506855046	-0.417162215086266	-4.4822290570182	2.25627197384938e-05	0.00864909016709717	2.29046736813303	0.0688664751149915
chr8:90949885-90951112(+)	TRUE	TRUE	TRUE	ENSG00000123119.11	ENSG00000123119	NECAB1	+	ENST00000417640.6|ENST00000522820.5|ENST00000521366.1	3	InGen	242962	242963	ENSG00000123119.11	NECAB1	FALSE	179.011324867268	-0.546215364316303	4.3213460747445	-4.4776566113198	2.29579985666728e-05	0.00875249177976074	2.10638908376013	0.154956462094426
chr18:10539872-10539987(+)	TRUE	TRUE	TRUE	ENSG00000134265.12	ENSG00000134265	NAPG	+	ENST00000580483.5|ENST00000580224.5|ENST00000322897.10|ENST00000582978.5|ENST00000582472.3|ENST00000583367.1	6	InGen	476078	476079	ENSG00000134265.12	NAPG	FALSE	320.946681532951	-0.299040458758056	5.16377074209226	-4.47743906823022	2.29769708419099e-05	0.00875249177976074	2.0171568705703	0.116770514411976
chrX:148953740-148955602(+)	TRUE	TRUE	TRUE	ENSG00000155966.13	ENSG00000155966	AFF2	+	ENST00000370460.6|ENST00000342251.7|ENST00000370457.9|ENST00000286437.7	4	InGen	565927	565928	ENSG00000155966.13	AFF2	FALSE	12.5192321118931	-0.86131386394284	0.103266699678142	-4.47256219128067	2.34062968333349e-05	0.00884279183580926	2.40040070254978	0.107939293956703
chrX:154468002-154468081(+)	TRUE	TRUE	TRUE	ENSG00000130827.6	ENSG00000130827	PLXNA3	+	ENST00000369682.4	1	InGen	568036	568037	ENSG00000130827.6	PLXNA3	FALSE	20.5223379729151	1.08624057326533	0.702306902570333	4.4719935947173	2.34568546542311e-05	0.00884279183580926	2.47089744582497	0.11046098500149
chr17:16762534-16763964(+)	TRUE	TRUE	TRUE	ENSG00000170160.17	ENSG00000170160	CCDC144A	+	ENST00000399273.5|ENST00000448331.7|ENST00000360495.9|ENST00000360524.12|ENST00000328495.9|ENST00000470068.2	6	InGen	446431	446432	ENSG00000170160.17	CCDC144A	FALSE	414.413487252655	0.577101964555354	5.04465574035835	4.47175919133279	2.34777278238974e-05	0.00884279183580926	2.02485030158746	0.0943678052009819
chr19:52970843-52980891(-)	TRUE	TRUE	TRUE	ENSG00000242779.6	ENSG00000242779	ZNF702P	-	ENST00000270443.8|ENST00000598752.5|ENST00000600425.5|ENST00000599665.5	4	InGen	515720	515724	ENSG00000242779.6	ZNF702P	TRUE	15.4278114472736	-0.86518536052922	0.693490614432542	-4.47144172622751	2.35060261456782e-05	0.00884279183580926	2.49632100243024	0.0919283365487223
chr15:25232756-25232867(+)	FALSE	TRUE	FALSE						0	AltStartEnd	389424		ENSG00000224078.12	SNHG14	FALSE	9.54411326628333	-1.391572590724	-0.102223496062346	-4.46816766648436	2.37998031664637e-05	0.00892558933983411	2.26875024733563	0.0903401947087066
chr7:102539727-102540014(-)	TRUE	TRUE	TRUE	ENSG00000272949.1	ENSG00000272949	RP11-514P8.8	-	ENST00000481893.1|ENST00000464525.5|ENST00000489144.5|ENST00000379340.9|ENST00000486319.5|ENST00000503564.5|ENST00000511773.5	7	InGen	220179	220178	ENSG00000272949.1	RP11-514P8.8	FALSE	73.2554066114532	-1.44315373022472	2.34253590228165	-4.46715460190296	2.38914218162519e-05	0.00893229472311685	2.36826049715712	0.0927456306056331
chr22:22308820-22309735(+)	TRUE	TRUE	TRUE	ENSG00000272779.1	ENSG00000272779	LL22NC03-80A10.6	+	ENST00000413293.1|ENST00000426066.1	2	InGen	541364	541365	ENSG00000272779.1	LL22NC03-80A10.6	FALSE	26.1037246193751	-1.28557242683105	1.25307301644019	-4.46598596955487	2.39975336088412e-05	0.00894436072668728	2.47851500153491	0.091453477512173
chr1:71935312-72282318(-)	TRUE	TRUE	TRUE	ENSG00000172260.14	ENSG00000172260	NEGR1	-	ENST00000357731.9	1	InGen	20977	20976	ENSG00000172260.14	NEGR1	FALSE	219.402323035483	-0.332871176438511	4.51200798174718	-4.45816827659293	2.47192026349011e-05	0.00915010185496655	2.02017720987092	0.105456122183658
chr2:60468834-60545970(-)	TRUE	TRUE	TRUE	ENSG00000119866.20	ENSG00000119866	BCL11A	-	ENST00000356842.8|ENST00000359629.9|ENST00000489516.6|ENST00000335712.10	4	InGen	62042	62041	ENSG00000119866.20	BCL11A	FALSE	55.8172749378027	-0.46750345192077	2.42513246762651	-4.45798439849128	2.47364271300986e-05	0.00915010185496655	2.30421877277453	0.110584412158451
chr1:102962266-102962652(-)	TRUE	TRUE	TRUE	ENSG00000060718.19	ENSG00000060718	COL11A1	-	ENST00000370096.7|ENST00000358392.6|ENST00000353414.8|ENST00000635193.1|ENST00000512756.5|ENST00000465209.1	6	InGen	24815	24814	ENSG00000060718.19	COL11A1	FALSE	21.0083901632286	-1.79882122607642	0.458289557483241	-4.45756087911438	2.47761438442471e-05	0.00915010185496655	2.38663825344051	0.0866206635490979
chr17:514011-514102(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	11.8044559617653	1.83482729063012	-0.287387897565136	4.4559915540514	2.49238503658294e-05	0.00917667383043883	2.11452655404968	0.17410172131718
chr8:90824826-90872127(+)	TRUE	TRUE	TRUE	ENSG00000123119.11	ENSG00000123119	NECAB1	+	ENST00000417640.6|ENST00000523962.5|ENST00000521954.1	3	InGen	242954	242955	ENSG00000123119.11	NECAB1	FALSE	182.975580272925	-0.547694830085617	4.34988406431547	-4.44876986624333	2.56146174063711e-05	0.00940242746940411	1.99894135603968	0.166437075910475
chr1:102989572-102995863(-)	TRUE	TRUE	TRUE	ENSG00000060718.19	ENSG00000060718	COL11A1	-	ENST00000370096.7|ENST00000358392.6|ENST00000353414.8|ENST00000635193.1|ENST00000512756.5	5	InGen	24804	24803	ENSG00000060718.19	COL11A1	FALSE	25.2499717724763	-1.7283988610969	0.610901845947222	-4.44707406601251	2.57794893773288e-05	0.00943435850825783	2.38856274193014	0.155143899542521
chr1:120256755-120277925(+)	TRUE	TRUE	TRUE	ENSG00000274642.1	ENSG00000274642	CH17-472G23.1	+	ENST00000612320.1	1	InGen	28569	28570	ENSG00000274642.1	CH17-472G23.1	FALSE	29.1665703266357	2.57608669681862	0.169187939874129	4.44242500192043	2.62367717365957e-05	0.00957278646849632	2.26807425052495	0.116184221715317
chr15:55435059-55439471(-)	TRUE	TRUE	TRUE	ENSG00000261771.5	ENSG00000261771	DYX1C1-CCPG1	-	ENST00000565113.5|ENST00000524160.5|ENST00000448430.6|ENST00000457155.6|ENST00000348518.4|ENST00000321149.7	6	InGen	397952	397951	ENSG00000261771.5	DYX1C1-CCPG1	FALSE	33.342274914934	0.67721834011032	1.56143511772406	4.43107076196293	2.73868041032518e-05	0.0099623817664964	2.33784357921443	0.0968430458015304
chr1:102996043-102997079(-)	TRUE	TRUE	TRUE	ENSG00000060718.19	ENSG00000060718	COL11A1	-	ENST00000370096.7|ENST00000358392.6|ENST00000353414.8|ENST00000635193.1|ENST00000512756.5	5	InGen	24802	24801	ENSG00000060718.19	COL11A1	FALSE	19.4604784380877	-1.68000023337123	0.528860135593617	-4.42951074020286	2.75485740820204e-05	0.00999122446961513	2.32509938222334	0.0830038855718019
chr7:29398487-29400542(+)	TRUE	TRUE	TRUE	ENSG00000106069.20	ENSG00000106069	CHN2	+	ENST00000439384.5|ENST00000474070.5|ENST00000222792.10|ENST00000409350.5|ENST00000495789.6|ENST00000539406.5|ENST00000409964.6|ENST00000409922.5|ENST00000478128.6|ENST00000491856.1	10	InGen	207362	207363	ENSG00000106069.20	CHN2	FALSE	16.4688112292931	-1.50735539631136	0.116392034937339	-4.42791604529079	2.77148946894445e-05	0.0100215404576453	2.28573105281049	0.105295894443467
chr8:90928300-90934303(+)	TRUE	TRUE	TRUE	ENSG00000123119.11	ENSG00000123119	NECAB1	+	ENST00000417640.6	1	InGen	242959	242960	ENSG00000123119.11	NECAB1	FALSE	224.437463722276	-0.592260456663624	4.61823345187477	-4.42706327942583	2.78042330290222e-05	0.0100239225111237	1.89192212642799	0.137889171945896
chr20:58691228-58691404(+)	TRUE	TRUE	TRUE	ENSG00000254995.4	ENSG00000254995	STX16-NPEPL1	+	ENST00000530122.1	1	InGen	530012	530013	ENSG00000254995.4	STX16-NPEPL1	FALSE	35.763243034953	0.652233216925434	1.56728598284739	4.42232992930183	2.83051992163501e-05	0.0101665686788143	2.29749766640144	0.122145792679223
chr20:57652599-57653032(-)	TRUE	TRUE	TRUE	ENSG00000124225.15	ENSG00000124225	PMEPA1	-	ENST00000341744.7|ENST00000395816.7|ENST00000347215.8|ENST00000265626.8|ENST00000395814.5|ENST00000414037.5|ENST00000395819.3	7	InGen	529834	529833	ENSG00000124225.15	PMEPA1	FALSE	31.8468427247149	-0.861281508411772	1.49327176038249	-4.42160307393503	2.83828968763032e-05	0.0101665686788143	2.30768569967383	0.127903406799971
chr7:154817771-154817863(+)	FALSE	FALSE	FALSE						0	Novel					FALSE	12.9625408276615	2.77776851006538	-1.01501068077646	4.42096114211176	2.84516880654321e-05	0.0101665686788143	1.74930883052742	0.120107012295435
chr12:9090024-9090355(-)	TRUE	TRUE	TRUE	ENSG00000175899.14	ENSG00000175899	A2M	-	ENST00000543436.2|ENST00000318602.11|ENST00000462568.1	3	InGen	329389	329388	ENSG00000175899.14	A2M	FALSE	19.211458695142	0.81840501809698	0.821212002241045	4.41631423711438	2.89544936065011e-05	0.0103158047897938	2.30674238615369	0.088482175898335
chr15:28668356-28671459(+)	TRUE	TRUE	TRUE	ENSG00000206149.10	ENSG00000206149	HERC2P9	+	ENST00000529624.5|ENST00000530420.5|ENST00000528584.5	3	InGen	390133	390134	ENSG00000206149.10	HERC2P9	FALSE	80.4632758987305	1.7363866416724	2.34595402007133	4.415376130089	2.90570361536551e-05	0.0103219795232752	2.20764335019234	0.0678584565649355
chrX:154467689-154467766(+)	TRUE	TRUE	TRUE	ENSG00000130827.6	ENSG00000130827	PLXNA3	+	ENST00000369682.4	1	InGen	568035	568036	ENSG00000130827.6	PLXNA3	FALSE	10.6618274486417	1.01575108697358	-0.0247917685273585	4.41318858278201	2.92975184360483e-05	0.0103769754334277	2.1513853942136	0.0592683178061576
chr3:40250500-40251880(+)	TRUE	TRUE	TRUE	ENSG00000170011.13	ENSG00000170011	MYRIP	+	ENST00000444716.5|ENST00000302541.10|ENST00000396217.7|ENST00000425621.5|ENST00000458292.5|ENST00000458441.5|ENST00000459828.5|ENST00000539167.2	8	InGen	101287	101288	ENSG00000170011.13	MYRIP	FALSE	46.3205227977333	0.699968827026493	2.07920662045706	4.40946501236868	2.97112919222675e-05	0.0104928502498891	2.18108792411869	0.0734788937209235
chr15:28637343-28637434(+)	TRUE	TRUE	TRUE	ENSG00000206149.10	ENSG00000206149	HERC2P9	+	ENST00000529624.5|ENST00000524476.5|ENST00000529353.1	3	InGen	390114	390115	ENSG00000206149.10	HERC2P9	FALSE	50.5545294039037	1.25436768273127	1.662063859522	4.40676262495865	3.001512112218e-05	0.0105693362849249	2.24055920183389	0.0750615212929625
chr8:123109397-123109473(+)	TRUE	TRUE	TRUE	ENSG00000156787.16	ENSG00000156787	TBC1D31	+	ENST00000287380.5|ENST00000519418.5|ENST00000327098.9|ENST00000522420.5|ENST00000524307.5|ENST00000518805.5|ENST00000518577.1	7	InGen	246954	246955	ENSG00000156787.16	TBC1D31	FALSE	48.1173523529564	-0.378421726618308	2.41097119136642	-4.40186858218903	3.05730208704996e-05	0.0107345864061655	2.10409592867745	0.135287578188636
