""	gene_id	Symbol	gene_type	chr	start	end	strand	length	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENST00000433525.6	ENSG00000132471.11	WBP2	protein_coding	chr17	75846495	75855335	-	928	0.398173169360237	1.43484737864235	4.81506020892058	2.72060069547712e-06	0.000365215183200867	4.12798837271744	0.0565604761287049
ENST00000333957.8	ENSG00000111731.12	C2CD5	protein_coding	chr12	22448583	22544546	-	4436	-0.104907917517746	4.98232668817149	-4.81381578505525	2.7359905785959e-06	0.000366627605842488	3.56927661197537	0.132516459740425
ENST00000468614.1	ENSG00000073849.14	ST6GAL1	protein_coding	chr3	186930773	186964364	+	642	0.424284224628918	-0.719794389315419	4.80957149132645	2.78911524356299e-06	0.00037251046531142	4.37505933516251	0.0811095648913859
ENST00000434600.6	ENSG00000005893.15	LAMP2	protein_coding	chrX	120427827	120469365	-	2089	-0.159674740382203	4.72166001780634	-4.80951849944379	2.78978478582428e-06	0.00037251046531142	3.58838796621075	0.0493977153067587
ENST00000514813.6	ENSG00000248124.7	RRN3P1	transcribed_unprocessed_pseudogene	chr16	21796106	21808816	-	3645	0.23803296720876	2.35622539836696	4.80792370333828	2.81000753626486e-06	0.000374392291542962	3.96582257916679	0.0357452601124032
ENST00000428926.6	ENSG00000133943.20	C14orf159	protein_coding	chr14	91114442	91225352	+	2538	3.34000906018387	-2.47881671894454	4.80762421992463	2.81382088479885e-06	0.000374392291542962	4.08196026400362	0.154764237732663
ENST00000526258.5	ENSG00000173120.14	KDM2A	protein_coding	chr11	67207602	67257661	+	5671	2.49751792466366	-2.92579143131686	4.80513101914837	2.84576165820699e-06	0.000377974364581853	3.78513687877557	0.196135155278587
ENST00000568855.1	ENSG00000261556.9	SMG1P7	transcribed_unprocessed_pseudogene	chr16	70229804	70235369	-	1210	0.338115975799915	1.06326560463942	4.80435791225595	2.85573698885891e-06	0.000378631508616154	4.15563518899467	0.482726574311018
ENST00000369046.8	ENSG00000130348.11	QRSL1	protein_coding	chr6	106629578	106668417	+	4106	-0.145263996264993	3.28495924189365	-4.8015542279592	2.89219681212323e-06	0.000382332578557713	3.78473015331195	0.0738622279694915
ENST00000610155.5	ENSG00000273018.5	CTD-2303H24.2	processed_transcript	chr17	18517382	18534062	-	1369	0.23429039931365	3.86830432700831	4.80143134008375	2.89380511994445e-06	0.000382332578557713	3.68653917179007	0.123141952122093
ENST00000443402.6	ENSG00000211689.7	TRGC1	TR_C_gene	chr7	38257879	38265678	-	2730	0.723858560514346	-1.65012212436826	4.79277468933973	3.0092999314193e-06	0.000396611789231396	4.26892470472806	0.033250405184584
ENST00000393005.6	ENSG00000188933.14	USP32P1	transcribed_unprocessed_pseudogene	chr17	16786990	16804455	+	3846	0.722324881086139	1.70024678799333	4.79252007617466	3.01276342840464e-06	0.000396611789231396	4.00776114137752	0.262597479361346
ENST00000465361.1	ENSG00000125551.18	PLGLB2	protein_coding	chr2	87751227	87757633	+	2077	-0.845947794161372	0.932750820028136	-4.79215903799868	3.01768122308874e-06	0.000396611789231396	4.12981324097123	0.0361192128842719
ENST00000268349.7	ENSG00000140718.19	FTO	protein_coding	chr16	53934030	54114463	+	2799	-0.128954309375601	4.95805699769163	-4.79061515063901	3.03879851460614e-06	0.000398691423931138	3.47145849561156	0.0379158335098164
ENST00000603850.1	ENSG00000271013.1	LRRC37A9P	processed_pseudogene	chr17	35912635	35918010	-	5376	0.379430551227111	-0.671285181877853	4.78669604985822	3.09304691729714e-06	0.000405103078773444	4.27612189647389	0.136304000672696
ENST00000554937.1	ENSG00000179899.8	PHC1P1	processed_pseudogene	chr12	55411727	55414787	-	3061	1.1654572436659	0.709099169748598	4.7842787602441	3.12697222754909e-06	0.000408835332438358	4.12394780461989	0.0539914437932275
ENST00000586022.5	ENSG00000267023.5	LRRC37A16P	transcribed_unprocessed_pseudogene	chr17	68125777	68152468	-	3725	0.578397492632751	-1.82547207027313	4.7794958884316	3.19515912931442e-06	0.000417026410519133	4.16641387993453	0.10582472183814
ENST00000618589.1	ENSG00000276216.1	CH17-373J23.1	lincRNA	chr1	145281116	145281462	+	347	0.571470408313067	0.359842205534539	4.77447161140343	3.26833325794205e-06	0.000425838943464287	4.12299883467379	0.322156446222873
ENST00000625142.1	ENSG00000280107.1	AL022393.9	TEC	chr6	28170845	28172521	+	1677	0.450814328729137	-0.98625271687982	4.77300331355114	3.29002147822103e-06	0.000427376668319378	4.23263513880284	0.177444901435185
ENST00000537218.1	ENSG00000139437.17	TCHP	protein_coding	chr12	109900264	109905027	+	853	0.579458876780044	-1.02277555418473	4.77290454836171	3.29148531550332e-06	0.000427376668319378	4.23188465945315	0.0891293301407886
ENST00000624748.2	ENSG00000280071.3	CH507-9B2.3	protein_coding	chr21	5120634	5124868	-	684	1.53056720782799	-2.70725593808809	4.77060490558074	3.3257475412083e-06	0.000431082136972213	3.56063559604093	0.0758165568639239
ENST00000624004.1	ENSG00000279311.1	RP11-170K4.2	TEC	chr3	158869898	158871821	+	1924	0.287050636747495	0.634652169602138	4.76817419467252	3.36233680766539e-06	0.000434392223401001	4.06846106279549	0.115864464864933
ENST00000419362.1	ENSG00000235615.2	AJ239322.1	lincRNA	chr2	131964731	131979873	-	2209	0.564565639716625	-1.37273508828672	4.76814221809029	3.36282072850235e-06	0.000434392223401001	4.20365966212391	0.195226673401278
ENST00000451157.1	ENSG00000127952.16	STYXL1	protein_coding	chr7	75998545	76047980	-	1570	0.382569196177804	0.403947634830861	4.76647345270825	3.38816868969016e-06	0.000436917116184719	4.09030178353618	0.333236109343431
ENST00000496729.2	ENSG00000184470.20	TXNRD2	protein_coding	chr22	19914900	19941808	-	910	0.763814573886673	-2.07532110931797	4.76462651632702	3.41643805313394e-06	0.000439809458706776	4.04705849903991	0.0736048182129353
ENST00000366592.7	ENSG00000077585.13	GPR137B	protein_coding	chr1	236142532	236208909	+	2042	-0.158704395493814	3.85686108605146	-4.76388143829395	3.42790662022566e-06	0.000440532798059001	3.53024380207819	0.0735601658880473
ENST00000273156.11	ENSG00000093183.13	SEC22C	protein_coding	chr3	42547971	42582028	-	1608	-0.234855518344089	2.6666478054857	-4.76306673886239	3.44048936659094e-06	0.000441396616198632	3.71478056278685	0.0643876465445466
ENST00000505916.5	ENSG00000109771.15	LRP2BP	protein_coding	chr4	185367064	185395899	-	2302	0.268947919146139	1.54606592451522	4.76220068784019	3.45391410914529e-06	0.000442365336132011	3.90612422864631	0.46673863896064
ENST00000380191.8	ENSG00000057608.16	GDI2	protein_coding	chr10	5765223	5813549	-	2412	-0.0862845992132596	5.98611630380019	-4.76160890789193	3.46311641583362e-06	0.000442790889915134	3.18004237017515	0.47758202335175
ENST00000371933.7	ENSG00000159658.10	EFCAB14	protein_coding	chr1	46675159	46719064	-	5767	-0.101814649677941	6.23376247601183	-4.75562865959327	3.55744855765836e-06	0.000453502124409909	3.11628874759058	0.0274990342861663
ENST00000450454.6	ENSG00000204219.9	TCEA3	protein_coding	chr1	23381061	23424740	-	1559	0.348124805281444	0.635813321702655	4.75553572273597	3.55893393254798e-06	0.000453502124409909	4.01141725256304	0.0540751719268591
ENST00000535983.5	ENSG00000162946.20	DISC1	protein_coding	chr1	231626815	232009255	+	2505	1.94628160848331	-3.04180193503999	4.75477934230982	3.57104515978523e-06	0.000454276756652476	3.38475784616983	0.170565069345387
ENST00000475076.5	ENSG00000135636.13	DYSF	protein_coding	chr2	71576268	71600840	+	669	-0.561048311405333	0.228606283286684	-4.75358475875193	3.5902540025819e-06	0.000455950149545431	4.04431032478633	0.0800496624667716
ENST00000388913.3	ENSG00000180921.6	FAM83H	protein_coding	chr8	143723933	143733801	-	5654	-0.278280642405151	1.24088176020315	-4.75277622119739	3.60331179951903e-06	0.000456142953832018	3.91617205650703	0.179771964050885
ENST00000429926.1	ENSG00000180229.12	HERC2P3	transcribed_unprocessed_pseudogene	chr15	20457826	20462539	-	546	0.527251662577207	0.0348075226984561	4.75274072616238	3.60388608971106e-06	0.000456142953832018	4.07148455846779	0.0279131985200007
ENST00000606573.1	ENSG00000215374.5	FAM66B	lincRNA	chr8	7318540	7355339	-	2630	0.283271997946445	2.44697991025524	4.75190678866194	3.61740418964956e-06	0.000457085725030736	3.70779890697706	0.0636975267221661
ENST00000584585.1	ENSG00000214176.9	PLEKHM1P1	transcribed_unprocessed_pseudogene	chr17	64820694	64837136	-	1168	0.207080572245791	1.21360117321009	4.75033849683067	3.64295883011698e-06	0.000459543696042344	3.90691798596164	0.0413631307147528
ENST00000357519.8	ENSG00000172500.12	FIBP	protein_coding	chr11	65883921	65888539	-	1248	-0.167023332977208	3.54906681990073	-4.74850184393968	3.67310784105525e-06	0.000462028852836457	3.50426049320852	0.0799654599293443
ENST00000454189.6	ENSG00000046653.14	GPM6B	protein_coding	chrX	13771456	13938638	-	3957	-0.124876853246739	8.57898881839753	-4.748391322821	3.67492972750983e-06	0.000462028852836457	2.69001775236476	0.052985445367239
ENST00000510326.5	ENSG00000150753.11	CCT5	protein_coding	chr5	10250319	10254584	+	567	0.519219898669668	-1.89604448730282	4.74680419735716	3.70118910038729e-06	0.00046455474993511	4.01940271199997	0.0967449546805557
ENST00000537505.5	ENSG00000029725.16	RABEP1	protein_coding	chr17	5282300	5385812	+	5365	-0.102112364161552	6.38461311958555	-4.74615347885328	3.7120076583691e-06	0.000465137412219831	3.04951090440932	0.020930993572511
ENST00000434629.5	ENSG00000197748.12	CFAP43	protein_coding	chr10	104129934	104186065	-	3198	0.657411389504246	1.88223386015506	4.7452688110408	3.72676471544348e-06	0.000466210837135105	3.78400778663401	0.165223961291281
ENST00000327532.6	ENSG00000158163.14	DZIP1L	protein_coding	chr3	138061990	138115609	-	3493	0.390894133819787	0.555119678642798	4.74438949483836	3.74148860098398e-06	0.000467276558957716	3.98079152218876	0.0736983866341241
ENST00000410036.2	ENSG00000173272.14	MZT2A	protein_coding	chr2	131483958	131492743	-	382	0.349215783897761	1.18031111568915	4.74023510315717	3.81181519099473e-06	0.000475271506984473	3.86353207151571	0.0451813860452933
ENST00000558289.5	ENSG00000104177.17	MYEF2	protein_coding	chr15	48139432	48149986	-	4516	0.151105736088105	3.59368799388284	4.73979835912861	3.81928217714224e-06	0.000475415407402322	3.46703749469365	0.137119100523108
ENST00000436901.2	ENSG00000231160.9	KLF3-AS1	processed_transcript	chr4	38626408	38664809	-	1896	0.125921496913265	3.25305319680432	4.73487924925261	3.90436473181542e-06	0.000485112960528164	3.49910866553488	0.250776021753272
ENST00000378417.1	ENSG00000205037.2	RP11-863P13.4	lincRNA	chr16	88088041	88100959	-	3468	0.565937058544207	1.85702157484069	4.73455302624744	3.91007139970781e-06	0.000485112960528164	3.73246810083685	0.67276970262491
ENST00000371477.3	ENSG00000096401.7	CDC5L	protein_coding	chr6	44387525	44450426	+	6423	-0.0959756988939568	5.39477143298624	-4.73284271803798	3.94012203379617e-06	0.000488037253689401	3.15287427044349	0.0728450941193091
ENST00000499418.2	ENSG00000245149.3	RNF139-AS1	lincRNA	chr8	124462485	124474564	-	5654	0.25631678624397	2.33235957797893	4.73210288066498	3.95319013910552e-06	0.00048885188207865	3.64539807198467	0.0477021714638301
ENST00000623117.1	ENSG00000277232.2	GTSE1-AS1	lincRNA	chr22	46295143	46296660	-	1518	0.48925100482332	-1.86576160108241	4.73001621593905	3.99027362057407e-06	0.000492628714904611	3.96723106864767	0.174524049729515
ENST00000341369.11	ENSG00000187514.15	PTMA	protein_coding	chr2	231708516	231713536	+	1212	-0.189874708644824	3.97982653899987	-4.72856915271937	4.0161871783123e-06	0.000495016432424748	3.35229065306013	0.0510916861282036
ENST00000617678.2	ENSG00000274512.5	TBC1D3L	protein_coding	chr17	37978155	37989048	-	2065	3.65929452348103	-0.659728699060099	4.7269176099982	4.04596091150015e-06	0.000497871356673472	4.03945315144187	0.078560339715466
ENST00000623820.1	ENSG00000279943.1	FLJ38576	TEC	chr4	186189032	186191490	-	2459	0.397940734552796	-1.50553552638491	4.72349061319995	4.10842315306158e-06	0.000504270065749538	4.00982313772028	0.0390645976005883
ENST00000582145.5	ENSG00000196295.11	AC005154.6	processed_transcript	chr7	30561562	30573100	-	1101	-0.51088293353087	1.44030182250363	-4.72333114909395	4.11135216734011e-06	0.000504270065749538	3.75544663964774	0.141334015716026
ENST00000379055.5	ENSG00000133112.16	TPT1	protein_coding	chr13	45337302	45341158	-	948	0.565166694046722	-0.428396036368396	4.72123124117227	4.15011142226058e-06	0.000508196326990279	3.98160862195008	0.145251931173512
ENST00000574250.1	ENSG00000141258.12	SGSM2	protein_coding	chr17	2372581	2373385	+	556	1.18506040394659	-2.53644385389901	4.72025898959842	4.16817601490205e-06	0.000509579817380289	3.69572323709589	0.0484985924686603
ENST00000369707.2	ENSG00000065621.14	GSTO2	protein_coding	chr10	104275162	104304945	+	6423	0.254843923911527	2.66804132824685	4.71975602416053	4.17755094273793e-06	0.000509898191161509	3.53060537383831	0.108068076950278
ENST00000514956.1	ENSG00000109794.13	FAM149A	protein_coding	chr4	186165408	186167511	+	514	0.346501115647906	-0.529706719652136	4.71894428915724	4.19272404317747e-06	0.000510922095416913	3.98532976074746	0.0560082056646799
ENST00000436932.1	ENSG00000228484.1	RP11-106M7.1	lincRNA	chr10	114764788	114779903	+	2378	0.251372438100563	0.629207917740978	4.71698445121758	4.2295771484771e-06	0.000514580331946142	3.85184785636789	0.664050574045286
ENST00000280571.9	ENSG00000150977.10	RILPL2	protein_coding	chr12	123410683	123436717	-	6141	0.0953128297771083	3.90147827293716	4.71567274731564	4.25441699014283e-06	0.00051676756308172	3.31489665023152	0.403157905954781
ENST00000539352.5	ENSG00000106526.10	ACTR3C	protein_coding	chr7	150284747	150295296	-	570	1.8767993810837	-3.25387349296688	4.71148342807358	4.3346964676596e-06	0.000525670944094971	3.0771077391672	0.623123749273846
ENST00000372890.5	ENSG00000167112.9	TRUB2	protein_coding	chr9	128305161	128322742	-	5719	0.089445454880167	4.66319608438239	4.71043253012853	4.35506281720297e-06	0.000527291681190898	3.17147759405604	0.250655009001639
ENST00000338660.5	ENSG00000179403.11	VWA1	protein_coding	chr1	1435523	1440765	+	2147	-0.283753435770799	2.70260811636673	-4.70555842492367	4.450735712362e-06	0.000538010362379246	3.45871927778962	0.0433416818137354
ENST00000432910.5	ENSG00000228340.5	MIR646HG	lincRNA	chr20	60138492	60322256	+	2043	0.59199080450548	-0.446392127577907	4.70461322860374	4.46952201393979e-06	0.000539415438057358	3.92113091411448	0.0537754428319166
ENST00000340537.9	ENSG00000186523.14	FAM86B1	protein_coding	chr8	12182098	12194082	-	2145	-2.42333552074673	-3.56098150956419	-4.70144974710425	4.53295592305762e-06	0.000546154933660616	2.51596571034568	0.165146366943013
ENST00000407947.1	ENSG00000219669.1	BECN1P2	processed_pseudogene	chr6	71075564	71076375	+	812	0.986454542732777	-2.31561110667835	4.70110757614826	4.53986891967156e-06	0.000546154933660616	3.69800088159986	0.102480279057357
ENST00000550412.5	ENSG00000258311.5	RP11-644F5.10	protein_coding	chr12	55716036	55724703	+	3382	-0.228506669211831	1.63204387569539	-4.69650357075552	4.6338797821539e-06	0.000556575522351241	3.61047950395102	0.0906129596490879
ENST00000589781.1	ENSG00000130208.9	APOC1	protein_coding	chr19	44914710	44919343	+	273	1.12349628734554	-2.56108319926368	4.69248713825503	4.71742369042012e-06	0.000564725006482624	3.55288169163636	0.0753019272215322
ENST00000542751.1	ENSG00000111664.10	GNB3	protein_coding	chr12	6845367	6847352	+	997	0.807342139534086	-2.19556393723523	4.69246082308876	4.71797581972336e-06	0.000564725006482624	3.7157816626233	0.0541131471427416
ENST00000453837.1	ENSG00000203620.2	RP11-84A19.2	lincRNA	chr1	31842019	31855568	-	2257	0.265985637823013	3.22744201848937	4.69216312712866	4.72422624233562e-06	0.000564725006482624	3.32243407249232	0.0515241264481811
ENST00000396976.6	ENSG00000140265.12	ZSCAN29	protein_coding	chr15	43358172	43370048	-	5595	-0.101198881850745	3.94058869460579	-4.69016650429067	4.7663541659469e-06	0.000568733364715098	3.19735330056578	0.45552314531742
ENST00000353487.6	ENSG00000157837.15	SPPL3	protein_coding	chr12	120762510	120904371	-	4148	-0.123006998850702	4.1916393526264	-4.68985957466414	4.77286229401456e-06	0.000568733364715098	3.15866132305678	0.273485429934338
ENST00000380379.9	ENSG00000137274.12	BPHL	protein_coding	chr6	3118692	3153578	+	1928	0.37231984642977	1.05931243976977	4.68890659474329	4.79312390741785e-06	0.000570245447620428	3.66426923634177	0.0516586868203293
ENST00000482465.5	ENSG00000128563.13	PRKRIP1	protein_coding	chr7	102366042	102426666	+	2257	2.54798622573837	-1.07127473301862	4.68761355487978	4.82074829936375e-06	0.000572627340184203	3.88162890367611	0.202491047028573
ENST00000377889.6	ENSG00000168003.16	SLC3A2	protein_coding	chr11	62856144	62888853	+	1993	1.26926048237858	-0.908696754408002	4.68340099701385	4.91181381474306e-06	0.000582525648148795	3.85500501515836	0.0755527488800393
ENST00000595957.5	ENSG00000130725.7	UBE2M	protein_coding	chr19	58556141	58558954	-	734	-1.69747848226818	-3.37129869940153	-4.68291869334615	4.92234528433766e-06	0.000582856762607208	3.72260764566705	0.352471200271983
ENST00000463809.1	ENSG00000170160.17	CCDC144A	protein_coding	chr17	16720517	16727895	+	591	0.418321247407384	0.0642723724316349	4.68028194338678	4.98030670559659e-06	0.000588794219296348	3.76705791063055	0.509208363966953
ENST00000409566.1	ENSG00000152147.10	GEMIN6	protein_coding	chr2	38778210	38781947	+	834	-0.538299851636861	-0.671594309771519	-4.67545678439248	5.0880822925321e-06	0.000600593086784169	3.81724078532489	0.416849550837828
ENST00000272427.10	ENSG00000144036.15	EXOC6B	protein_coding	chr2	72175984	72826041	-	5918	-0.10151493155331	6.19839524900889	-4.67351517830009	5.13208175426225e-06	0.000604838724306315	2.76870056255612	0.202178384443366
ENST00000505516.2	ENSG00000253366.3	RP11-589F5.4	unprocessed_pseudogene	chr5	70751184	70795914	+	640	-1.43352075425539	-0.234775105176873	-4.66905483208837	5.23455284912395e-06	0.00061595146955418	3.75790910464291	0.146451158253724
ENST00000268482.7	ENSG00000140829.11	DHX38	protein_coding	chr16	72093562	72112912	+	4608	-0.115136741948809	4.33907247367041	-4.66521025487659	5.32445753758354e-06	0.000625553155534912	3.02955911751545	0.224744930385874
ENST00000530314.5	ENSG00000103051.18	COG4	protein_coding	chr16	70480571	70523539	-	3488	0.296027586667863	2.27320501755639	4.66106621343868	5.42303156282235e-06	0.00063614187533425	3.34998576305276	0.188524926100843
