gene_id,ensemblID,gene_name,seqname,gene_type,Caudate,DLPFC,Hippocampus,Dentate Gyrus
ENSG00000132330.16,ENSG00000132330,SCLY,chr2,protein_coding,0,0,1,0
ENSG00000144485.10,ENSG00000144485,HES6,chr2,protein_coding,1,0,0,0
ENSG00000065802.11,ENSG00000065802,ASB1,chr2,protein_coding,0,1,1,0
ENSG00000274346.1,ENSG00000274346,RP11-40B20.1,chr2,unprocessed_pseudogene,1,0,0,1
ENSG00000178623.11,ENSG00000178623,GPR35,chr2,protein_coding,1,1,0,0
ENSG00000130294.14,ENSG00000130294,KIF1A,chr2,protein_coding,0,1,0,0
ENSG00000122085.16,ENSG00000122085,MTERF4,chr2,protein_coding,1,1,1,1
ENSG00000115677.16,ENSG00000115677,HDLBP,chr2,protein_coding,1,1,0,0
ENSG00000168385.17,ENSG00000168385,SEPT2,chr2,protein_coding,0,1,1,0
ENSG00000224232.1,ENSG00000224232,AC110299.5,chr2,processed_pseudogene,0,0,1,0
ENSG00000180902.17,ENSG00000180902,D2HGDH,chr2,protein_coding,1,1,1,0
ENSG00000154252.11,ENSG00000154252,GAL3ST2,chr2,protein_coding,1,0,0,0
ENSG00000224272.2,ENSG00000224272,AC114730.3,chr2,antisense,1,0,0,0
ENSG00000188389.10,ENSG00000188389,PDCD1,chr2,protein_coding,1,0,0,0
ENSG00000224318.5,ENSG00000224318,CHL1-AS2,chr3,processed_transcript,0,1,1,0
ENSG00000134121.9,ENSG00000134121,CHL1,chr3,protein_coding,1,0,0,0
ENSG00000224957.5,ENSG00000224957,LINC01266,chr3,lincRNA,1,0,1,0
ENSG00000134115.12,ENSG00000134115,CNTN6,chr3,protein_coding,1,0,0,0
ENSG00000091181.19,ENSG00000091181,IL5RA,chr3,protein_coding,1,0,1,0
ENSG00000223727.6,ENSG00000223727,AC026188.1,chr3,lincRNA,1,1,1,0
ENSG00000144455.13,ENSG00000144455,SUMF1,chr3,protein_coding,1,1,1,0
ENSG00000229241.1,ENSG00000229241,PNPT1P1,chr3,processed_pseudogene,0,0,1,0
ENSG00000231249.1,ENSG00000231249,ITPR1-AS1,chr3,antisense,1,0,0,0
ENSG00000134107.4,ENSG00000134107,BHLHE40,chr3,protein_coding,0,0,0,1
ENSG00000134109.10,ENSG00000134109,EDEM1,chr3,protein_coding,0,1,1,1
ENSG00000196277.15,ENSG00000196277,GRM7,chr3,protein_coding,1,0,0,0
ENSG00000071282.11,ENSG00000071282,LMCD1,chr3,protein_coding,0,1,0,0
ENSG00000206573.8,ENSG00000206573,THUMPD3-AS1,chr3,antisense,0,0,1,0
ENSG00000134077.15,ENSG00000134077,THUMPD3,chr3,protein_coding,1,0,1,0
ENSG00000171148.13,ENSG00000171148,TADA3,chr3,protein_coding,0,1,1,0
ENSG00000125037.12,ENSG00000125037,EMC3,chr3,protein_coding,1,1,1,0
ENSG00000206567.9,ENSG00000206567,AC022007.5,chr3,lincRNA,1,0,0,0
ENSG00000186162.10,ENSG00000186162,CIDECP,chr3,transcribed_unprocessed_pseudogene,1,1,1,0
ENSG00000231177.4,ENSG00000231177,LINC00852,chr3,antisense,0,0,1,0
ENSG00000240288.7,ENSG00000240288,GHRLOS,chr3,antisense,1,1,1,0
ENSG00000157103.10,ENSG00000157103,SLC6A1,chr3,protein_coding,0,0,1,0
ENSG00000196639.6,ENSG00000196639,HRH1,chr3,protein_coding,1,0,0,0
ENSG00000144559.10,ENSG00000144559,TAMM41,chr3,protein_coding,1,1,1,0
ENSG00000075975.15,ENSG00000075975,MKRN2,chr3,protein_coding,0,0,0,1
ENSG00000144712.11,ENSG00000144712,CAND2,chr3,protein_coding,0,1,1,1
ENSG00000144713.12,ENSG00000144713,RPL32,chr3,protein_coding,0,1,0,0
ENSG00000144711.13,ENSG00000144711,IQSEC1,chr3,protein_coding,0,1,0,0
ENSG00000233121.1,ENSG00000233121,VN1R20P,chr3,unitary_pseudogene,1,1,1,1
ENSG00000275340.1,ENSG00000275340,FGD5P1,chr3,transcribed_unprocessed_pseudogene,1,0,0,0
ENSG00000180438.15,ENSG00000180438,TPRXL,chr3,transcribed_processed_pseudogene,0,0,1,0
ENSG00000225733.5,ENSG00000225733,FGD5-AS1,chr3,antisense,1,0,1,0
ENSG00000177463.15,ENSG00000177463,NR2C2,chr3,protein_coding,1,0,0,0
ENSG00000224660.1,ENSG00000224660,SH3BP5-AS1,chr3,antisense,0,0,1,0
ENSG00000206562.11,ENSG00000206562,METTL6,chr3,protein_coding,1,1,0,0
ENSG00000169814.12,ENSG00000169814,BTD,chr3,protein_coding,0,0,1,0
ENSG00000206560.11,ENSG00000206560,ANKRD28,chr3,protein_coding,0,0,1,0
ENSG00000271964.1,ENSG00000271964,RP11-415F23.2,chr3,antisense,1,0,0,0
ENSG00000163576.17,ENSG00000163576,EFHB,chr3,protein_coding,0,0,1,0
ENSG00000114166.7,ENSG00000114166,KAT2B,chr3,protein_coding,0,0,1,0
ENSG00000132967.9,ENSG00000132967,HMGB1P5,chr3,transcribed_processed_pseudogene,1,1,1,1
ENSG00000228791.7,ENSG00000228791,THRB-AS1,chr3,processed_transcript,1,0,0,0
ENSG00000077092.18,ENSG00000077092,RARB,chr3,protein_coding,0,1,0,0
ENSG00000151092.16,ENSG00000151092,NGLY1,chr3,protein_coding,0,1,1,0
ENSG00000033867.16,ENSG00000033867,SLC4A7,chr3,protein_coding,0,0,1,0
ENSG00000163512.13,ENSG00000163512,AZI2,chr3,protein_coding,1,0,0,0
ENSG00000163513.17,ENSG00000163513,TGFBR2,chr3,protein_coding,0,1,0,0
ENSG00000144645.13,ENSG00000144645,OSBPL10,chr3,protein_coding,0,1,0,1
ENSG00000152642.10,ENSG00000152642,GPD1L,chr3,protein_coding,0,1,0,0
ENSG00000153551.13,ENSG00000153551,CMTM7,chr3,protein_coding,0,0,1,0
ENSG00000091317.7,ENSG00000091317,CMTM6,chr3,protein_coding,1,0,0,0
ENSG00000206557.5,ENSG00000206557,TRIM71,chr3,protein_coding,0,1,0,0
ENSG00000188167.8,ENSG00000188167,TMPPE,chr3,protein_coding,0,1,0,0
ENSG00000173705.8,ENSG00000173705,SUSD5,chr3,protein_coding,1,1,1,0
ENSG00000153558.13,ENSG00000153558,FBXL2,chr3,protein_coding,0,0,1,0
ENSG00000163539.16,ENSG00000163539,CLASP2,chr3,protein_coding,0,0,1,0
ENSG00000271020.1,ENSG00000271020,RP11-10C24.1,chr3,lincRNA,1,0,1,0
ENSG00000170248.13,ENSG00000170248,PDCD6IP,chr3,protein_coding,1,1,1,1
ENSG00000144681.10,ENSG00000144681,STAC,chr3,protein_coding,1,0,0,0
ENSG00000168016.13,ENSG00000168016,TRANK1,chr3,protein_coding,0,1,0,0
ENSG00000178567.7,ENSG00000178567,EPM2AIP1,chr3,protein_coding,1,0,0,0
ENSG00000136059.14,ENSG00000136059,VILL,chr3,protein_coding,1,1,1,0
ENSG00000187091.13,ENSG00000187091,PLCD1,chr3,protein_coding,0,1,0,0
ENSG00000157036.12,ENSG00000157036,EXOG,chr3,protein_coding,1,0,0,0
ENSG00000168356.11,ENSG00000168356,SCN11A,chr3,protein_coding,1,0,0,0
ENSG00000168329.13,ENSG00000168329,CX3CR1,chr3,protein_coding,0,1,0,0
ENSG00000170011.13,ENSG00000170011,MYRIP,chr3,protein_coding,0,0,1,1
ENSG00000188846.13,ENSG00000188846,RPL14,chr3,protein_coding,1,0,0,0
ENSG00000177873.12,ENSG00000177873,ZNF619,chr3,protein_coding,0,0,1,0
ENSG00000177842.11,ENSG00000177842,ZNF620,chr3,protein_coding,1,0,0,0
ENSG00000172888.11,ENSG00000172888,ZNF621,chr3,protein_coding,1,0,0,0
ENSG00000168036.16,ENSG00000168036,CTNNB1,chr3,protein_coding,1,0,1,0
ENSG00000168038.10,ENSG00000168038,ULK4,chr3,protein_coding,1,1,1,0
ENSG00000093183.13,ENSG00000093183,SEC22C,chr3,protein_coding,1,0,0,0
ENSG00000114857.17,ENSG00000114857,NKTR,chr3,protein_coding,0,1,0,0
ENSG00000230084.5,ENSG00000230084,RP4-613B23.1,chr3,antisense,0,0,1,0
ENSG00000244607.5,ENSG00000244607,CCDC13,chr3,protein_coding,1,1,1,0
ENSG00000160746.12,ENSG00000160746,ANO10,chr3,protein_coding,1,0,0,0
ENSG00000011198.7,ENSG00000011198,ABHD5,chr3,protein_coding,0,1,1,0
ENSG00000207954.1,ENSG00000207954,MIR138-1,chr3,miRNA,0,0,1,0
ENSG00000173769.4,ENSG00000173769,TOPAZ1,chr3,protein_coding,1,1,1,1
ENSG00000186446.11,ENSG00000186446,ZNF501,chr3,protein_coding,1,0,0,0
ENSG00000011376.9,ENSG00000011376,LARS2,chr3,protein_coding,1,1,0,0
ENSG00000144791.9,ENSG00000144791,LIMD1,chr3,protein_coding,0,1,0,0
ENSG00000163820.14,ENSG00000163820,FYCO1,chr3,protein_coding,0,1,1,1
ENSG00000223552.1,ENSG00000223552,RP11-24F11.2,chr3,antisense,0,0,1,0
ENSG00000283646.1,ENSG00000283646,RP11-24F11.5,chr3,lincRNA,0,1,1,0
ENSG00000012223.12,ENSG00000012223,LTF,chr3,protein_coding,1,0,1,0
ENSG00000163827.12,ENSG00000163827,LRRC2,chr3,protein_coding,0,1,1,0
ENSG00000178038.16,ENSG00000178038,ALS2CL,chr3,protein_coding,0,1,1,0
ENSG00000181585.3,ENSG00000181585,TMIE,chr3,protein_coding,0,0,1,0
ENSG00000227398.3,ENSG00000227398,KIF9-AS1,chr3,antisense,1,0,0,0
ENSG00000088727.12,ENSG00000088727,KIF9,chr3,protein_coding,0,0,1,0
ENSG00000260236.1,ENSG00000260236,RP11-708J19.1,chr3,antisense,0,0,1,0
ENSG00000114650.18,ENSG00000114650,SCAP,chr3,protein_coding,0,0,1,0
ENSG00000163832.15,ENSG00000163832,ELP6,chr3,protein_coding,1,0,0,0
ENSG00000173473.10,ENSG00000173473,SMARCC1,chr3,protein_coding,1,0,0,0
ENSG00000232112.3,ENSG00000232112,TMA7,chr3,protein_coding,0,1,1,0
ENSG00000164054.15,ENSG00000164054,SHISA5,chr3,protein_coding,1,1,0,0
ENSG00000114268.11,ENSG00000114268,PFKFB4,chr3,protein_coding,1,0,0,0
ENSG00000213672.7,ENSG00000213672,NCKIPSD,chr3,protein_coding,0,0,1,0
ENSG00000198218.10,ENSG00000198218,QRICH1,chr3,protein_coding,0,0,1,0
ENSG00000270441.1,ENSG00000270441,RP11-694I15.7,chr3,unprocessed_pseudogene,1,1,1,0
ENSG00000177352.9,ENSG00000177352,CCDC71,chr3,protein_coding,0,0,1,0
ENSG00000185909.14,ENSG00000185909,KLHDC8B,chr3,protein_coding,0,0,1,0
ENSG00000173421.16,ENSG00000173421,CCDC36,chr3,protein_coding,0,0,1,0
ENSG00000114316.12,ENSG00000114316,USP4,chr3,protein_coding,1,0,0,0
ENSG00000164061.4,ENSG00000164061,BSN,chr3,protein_coding,0,1,0,0
ENSG00000173531.15,ENSG00000173531,MST1,chr3,protein_coding,0,0,1,0
ENSG00000173540.12,ENSG00000173540,GMPPB,chr3,protein_coding,1,0,1,0
ENSG00000232352.1,ENSG00000232352,SEMA3B-AS1,chr3,antisense,1,1,0,0
ENSG00000012171.18,ENSG00000012171,SEMA3B,chr3,protein_coding,0,0,1,0
ENSG00000186792.16,ENSG00000186792,HYAL3,chr3,protein_coding,1,1,0,0
ENSG00000068001.13,ENSG00000068001,HYAL2,chr3,protein_coding,1,0,0,0
ENSG00000068028.17,ENSG00000068028,RASSF1,chr3,protein_coding,0,0,1,0
ENSG00000004838.13,ENSG00000004838,ZMYND10,chr3,protein_coding,0,0,1,0
ENSG00000273356.1,ENSG00000273356,RP11-804H8.6,chr3,lincRNA,0,1,0,0
ENSG00000088538.12,ENSG00000088538,DOCK3,chr3,protein_coding,0,1,0,0
ENSG00000145050.15,ENSG00000145050,MANF,chr3,protein_coding,0,0,1,0
ENSG00000041880.14,ENSG00000041880,PARP3,chr3,protein_coding,0,0,1,0
ENSG00000280422.1,ENSG00000280422,RP11-155D18.13,chr3,TEC,1,0,0,0
ENSG00000180929.5,ENSG00000180929,GPR62,chr3,protein_coding,0,0,1,0
ENSG00000162244.10,ENSG00000162244,RPL29,chr3,protein_coding,0,0,1,0
ENSG00000010327.10,ENSG00000010327,STAB1,chr3,protein_coding,0,1,1,0
ENSG00000114902.13,ENSG00000114902,SPCS1,chr3,protein_coding,0,1,1,0
ENSG00000248592.7,ENSG00000248592,TMEM110-MUSTN1,chr3,protein_coding,0,1,0,0
ENSG00000279144.1,ENSG00000279144,RP11-894J14.2,chr3,TEC,0,1,0,0
ENSG00000163935.13,ENSG00000163935,SFMBT1,chr3,protein_coding,1,0,0,0
ENSG00000272305.5,ENSG00000272305,RP11-894J14.5,chr3,protein_coding,1,0,0,0
ENSG00000163932.13,ENSG00000163932,PRKCD,chr3,protein_coding,0,1,0,0
ENSG00000016391.10,ENSG00000016391,CHDH,chr3,protein_coding,1,0,0,0
ENSG00000056736.9,ENSG00000056736,IL17RB,chr3,protein_coding,1,0,1,0
ENSG00000264013.1,ENSG00000264013,MIR3938,chr3,miRNA,0,0,1,0
ENSG00000144730.16,ENSG00000144730,IL17RD,chr3,protein_coding,1,0,0,1
ENSG00000174844.14,ENSG00000174844,DNAH12,chr3,protein_coding,0,0,1,0
ENSG00000168374.10,ENSG00000168374,ARF4,chr3,protein_coding,1,1,1,0
ENSG00000163686.14,ENSG00000163686,ABHD6,chr3,protein_coding,0,0,1,0
ENSG00000168309.16,ENSG00000168309,FAM107A,chr3,protein_coding,1,1,0,1
ENSG00000244383.1,ENSG00000244383,FAM3D-AS1,chr3,antisense,1,0,0,0
ENSG00000163689.19,ENSG00000163689,C3orf67,chr3,protein_coding,0,1,0,0
ENSG00000189283.9,ENSG00000189283,FHIT,chr3,protein_coding,0,0,1,0
ENSG00000163618.17,ENSG00000163618,CADPS,chr3,protein_coding,0,1,0,0
ENSG00000144741.17,ENSG00000144741,SLC25A26,chr3,protein_coding,1,1,1,0
ENSG00000163378.13,ENSG00000163378,EOGT,chr3,protein_coding,1,0,0,0
ENSG00000163380.15,ENSG00000163380,LMOD3,chr3,protein_coding,0,1,0,0
ENSG00000187098.14,ENSG00000187098,MITF,chr3,protein_coding,0,0,1,0
ENSG00000121440.14,ENSG00000121440,PDZRN3,chr3,protein_coding,0,0,0,1
ENSG00000244026.6,ENSG00000244026,FAM86DP,chr3,transcribed_unprocessed_pseudogene,1,0,0,0
ENSG00000272690.5,ENSG00000272690,RP11-803B1.8,chr3,lincRNA,1,0,0,0
ENSG00000243422.1,ENSG00000243422,RPL23AP49,chr3,processed_pseudogene,1,0,0,0
ENSG00000169855.19,ENSG00000169855,ROBO1,chr3,protein_coding,1,0,0,0
ENSG00000175161.13,ENSG00000175161,CADM2,chr3,protein_coding,1,0,0,0
ENSG00000243915.1,ENSG00000243915,THAP12P2,chr3,processed_pseudogene,1,0,0,0
ENSG00000083937.8,ENSG00000083937,CHMP2B,chr3,protein_coding,0,0,1,0
ENSG00000179021.9,ENSG00000179021,C3orf38,chr3,protein_coding,0,0,1,0
ENSG00000178700.7,ENSG00000178700,DHFRL1,chr3,protein_coding,0,0,1,0
ENSG00000178660.6,ENSG00000178660,ARMC10P1,chr3,processed_pseudogene,1,0,0,0
ENSG00000113966.9,ENSG00000113966,ARL6,chr3,protein_coding,1,0,0,0
ENSG00000080200.9,ENSG00000080200,CRYBG3,chr3,protein_coding,0,0,0,1
ENSG00000080819.6,ENSG00000080819,CPOX,chr3,protein_coding,1,0,0,0
ENSG00000064225.12,ENSG00000064225,ST3GAL6,chr3,protein_coding,1,0,0,0
ENSG00000057019.15,ENSG00000057019,DCBLD2,chr3,protein_coding,1,0,0,0
ENSG00000114021.11,ENSG00000114021,NIT2,chr3,protein_coding,1,1,0,0
ENSG00000154174.7,ENSG00000154174,TOMM70,chr3,protein_coding,1,0,0,0
ENSG00000181458.10,ENSG00000181458,TMEM45A,chr3,protein_coding,1,0,0,0
ENSG00000114354.13,ENSG00000114354,TFG,chr3,protein_coding,0,0,1,1
ENSG00000154175.16,ENSG00000154175,ABI3BP,chr3,protein_coding,1,0,0,0
ENSG00000282978.1,ENSG00000282978,RP11-144C15.2,chr3,processed_pseudogene,1,0,1,0
ENSG00000066422.4,ENSG00000066422,ZBTB11,chr3,protein_coding,1,0,0,0
ENSG00000144815.15,ENSG00000144815,NXPE3,chr3,protein_coding,0,0,1,0
ENSG00000241787.1,ENSG00000241787,MTND4P16,chr3,unprocessed_pseudogene,0,0,1,0
ENSG00000243701.5,ENSG00000243701,DUBR,chr3,lincRNA,1,0,0,0
ENSG00000239828.6,ENSG00000239828,RP11-446H18.5,chr3,lincRNA,0,0,1,0
ENSG00000144821.9,ENSG00000144821,MYH15,chr3,protein_coding,0,1,0,0
ENSG00000214381.4,ENSG00000214381,LINC00488,chr3,lincRNA,0,1,0,0
ENSG00000177707.10,ENSG00000177707,NECTIN3,chr3,protein_coding,0,0,0,1
ENSG00000176040.13,ENSG00000176040,TMPRSS7,chr3,protein_coding,0,1,0,0
ENSG00000091972.18,ENSG00000091972,CD200,chr3,protein_coding,0,0,1,0
ENSG00000138459.8,ENSG00000138459,SLC35A5,chr3,protein_coding,0,1,0,0
ENSG00000163606.10,ENSG00000163606,CD200R1,chr3,protein_coding,0,0,1,0
ENSG00000163607.15,ENSG00000163607,GTPBP8,chr3,protein_coding,0,1,1,0
ENSG00000144857.14,ENSG00000144857,BOC,chr3,protein_coding,0,1,0,0
ENSG00000206530.9,ENSG00000206530,CFAP44,chr3,protein_coding,0,1,1,0
ENSG00000163611.11,ENSG00000163611,SPICE1,chr3,protein_coding,0,0,1,0
ENSG00000072858.10,ENSG00000072858,SIDT1,chr3,protein_coding,0,1,0,0
ENSG00000241529.3,ENSG00000241529,RN7SL767P,chr3,misc_RNA,0,1,0,0
ENSG00000178075.19,ENSG00000178075,GRAMD1C,chr3,protein_coding,0,0,1,0
ENSG00000185565.11,ENSG00000185565,LSAMP,chr3,protein_coding,0,1,0,0
ENSG00000144847.12,ENSG00000144847,IGSF11,chr3,protein_coding,0,0,1,0
ENSG00000114638.7,ENSG00000114638,UPK1B,chr3,protein_coding,1,0,0,0
ENSG00000031081.10,ENSG00000031081,ARHGAP31,chr3,protein_coding,1,0,0,0
ENSG00000113845.9,ENSG00000113845,TIMMDC1,chr3,protein_coding,0,1,0,0
ENSG00000144837.8,ENSG00000144837,PLA1A,chr3,protein_coding,1,0,0,0
ENSG00000183833.16,ENSG00000183833,MAATS1,chr3,protein_coding,0,1,0,0
ENSG00000144852.16,ENSG00000144852,NR1I2,chr3,protein_coding,1,0,0,0
ENSG00000082701.14,ENSG00000082701,GSK3B,chr3,protein_coding,0,1,0,0
ENSG00000163430.10,ENSG00000163430,FSTL1,chr3,protein_coding,1,1,0,0
ENSG00000065518.7,ENSG00000065518,NDUFB4,chr3,protein_coding,0,1,0,0
ENSG00000243813.1,ENSG00000243813,RP11-678L1.1,chr3,processed_pseudogene,1,0,0,0
ENSG00000114013.15,ENSG00000114013,CD86,chr3,protein_coding,0,1,1,1
ENSG00000160124.9,ENSG00000160124,CCDC58,chr3,protein_coding,0,0,1,0
ENSG00000114023.15,ENSG00000114023,FAM162A,chr3,protein_coding,0,0,1,0
ENSG00000250174.5,ENSG00000250174,MYLK-AS2,chr3,antisense,0,1,0,0
ENSG00000082781.11,ENSG00000082781,ITGB5,chr3,protein_coding,0,0,1,0
ENSG00000280042.1,ENSG00000280042,RP11-71H17.8,chr3,TEC,0,0,1,0
ENSG00000272840.1,ENSG00000272840,RP11-379B18.6,chr3,lincRNA,0,0,1,0
ENSG00000241288.7,ENSG00000241288,RP11-379B18.5,chr3,processed_transcript,0,1,0,0
ENSG00000241278.1,ENSG00000241278,ENPP7P4,chr3,unprocessed_pseudogene,0,1,0,0
ENSG00000171084.15,ENSG00000171084,FAM86JP,chr3,transcribed_unprocessed_pseudogene,1,1,0,0
ENSG00000114547.9,ENSG00000114547,ROPN1B,chr3,protein_coding,1,1,0,0
ENSG00000144908.13,ENSG00000144908,ALDH1L1,chr3,protein_coding,0,0,0,1
ENSG00000250934.1,ENSG00000250934,RP11-71E19.1,chr3,lincRNA,0,1,0,0
ENSG00000070476.14,ENSG00000070476,ZXDC,chr3,protein_coding,1,1,1,1
ENSG00000159685.10,ENSG00000159685,CHCHD6,chr3,protein_coding,1,0,1,0
ENSG00000114554.11,ENSG00000114554,PLXNA1,chr3,protein_coding,0,0,1,0
ENSG00000114626.17,ENSG00000114626,ABTB1,chr3,protein_coding,0,1,0,0
ENSG00000058262.9,ENSG00000058262,SEC61A1,chr3,protein_coding,1,0,0,0
ENSG00000114654.7,ENSG00000114654,EFCC1,chr3,protein_coding,0,1,0,0
ENSG00000172771.11,ENSG00000172771,EFCAB12,chr3,protein_coding,0,0,1,0
ENSG00000163913.11,ENSG00000163913,IFT122,chr3,protein_coding,1,1,1,0
ENSG00000004399.12,ENSG00000004399,PLXND1,chr3,protein_coding,0,0,0,1
ENSG00000203644.3,ENSG00000203644,RP11-332M2.1,chr3,sense_intronic,1,0,1,0
ENSG00000271270.5,ENSG00000271270,TMCC1-AS1,chr3,antisense,0,0,1,0
ENSG00000172752.14,ENSG00000172752,COL6A5,chr3,protein_coding,1,0,0,0
ENSG00000206384.10,ENSG00000206384,COL6A6,chr3,protein_coding,1,1,0,0
ENSG00000196455.7,ENSG00000196455,PIK3R4,chr3,protein_coding,1,0,1,0
ENSG00000034533.11,ENSG00000034533,ASTE1,chr3,protein_coding,0,0,1,0
ENSG00000114670.13,ENSG00000114670,NEK11,chr3,protein_coding,0,1,1,0
ENSG00000196353.11,ENSG00000196353,CPNE4,chr3,protein_coding,0,1,0,0
ENSG00000081307.12,ENSG00000081307,UBA5,chr3,protein_coding,0,1,0,0
ENSG00000091527.15,ENSG00000091527,CDV3,chr3,protein_coding,1,0,0,0
ENSG00000163785.12,ENSG00000163785,RYK,chr3,protein_coding,1,1,0,0
ENSG00000114019.14,ENSG00000114019,AMOTL2,chr3,protein_coding,0,0,1,0
ENSG00000129055.12,ENSG00000129055,ANAPC13,chr3,protein_coding,1,0,0,0
ENSG00000240086.5,ENSG00000240086,RP11-657O9.1,chr3,processed_transcript,0,0,1,0
ENSG00000073711.10,ENSG00000073711,PPP2R3A,chr3,protein_coding,0,0,1,0
ENSG00000114054.13,ENSG00000114054,PCCB,chr3,protein_coding,1,1,0,0
ENSG00000158163.14,ENSG00000158163,DZIP1L,chr3,protein_coding,1,0,1,0
ENSG00000138231.12,ENSG00000138231,DBR1,chr3,protein_coding,0,0,1,0
ENSG00000158186.12,ENSG00000158186,MRAS,chr3,protein_coding,1,1,0,0
ENSG00000158220.13,ENSG00000158220,ESYT3,chr3,protein_coding,0,1,0,0
ENSG00000114107.8,ENSG00000114107,CEP70,chr3,protein_coding,1,0,0,0
ENSG00000051382.8,ENSG00000051382,PIK3CB,chr3,protein_coding,0,1,0,0
ENSG00000184432.9,ENSG00000184432,COPB2,chr3,protein_coding,0,1,0,0
ENSG00000175093.4,ENSG00000175093,SPSB4,chr3,protein_coding,0,1,0,0
ENSG00000241400.1,ENSG00000241400,RP11-764I5.1,chr3,processed_pseudogene,0,1,0,0
ENSG00000181804.14,ENSG00000181804,SLC9A9,chr3,protein_coding,0,0,0,1
ENSG00000243620.1,ENSG00000243620,RP11-649A16.1,chr3,antisense,0,0,1,0
ENSG00000174963.17,ENSG00000174963,ZIC4,chr3,protein_coding,0,1,0,0
ENSG00000152977.9,ENSG00000152977,ZIC1,chr3,protein_coding,0,0,0,1
ENSG00000153002.11,ENSG00000153002,CPB1,chr3,protein_coding,1,0,1,0
ENSG00000240521.1,ENSG00000240521,RP11-680B3.2,chr3,antisense,1,0,0,0
ENSG00000241627.3,ENSG00000241627,UBQLN4P1,chr3,processed_pseudogene,1,0,0,0
ENSG00000071794.15,ENSG00000071794,HLTF,chr3,protein_coding,0,0,1,0
ENSG00000018408.14,ENSG00000018408,WWTR1,chr3,protein_coding,0,0,1,0
ENSG00000206199.9,ENSG00000206199,ANKUB1,chr3,protein_coding,0,0,1,0
ENSG00000243321.3,ENSG00000243321,RP11-167H9.3,chr3,lincRNA,1,0,1,0
ENSG00000120742.10,ENSG00000120742,SERP1,chr3,protein_coding,1,0,0,0
ENSG00000144895.11,ENSG00000144895,EIF2A,chr3,protein_coding,0,1,0,0
ENSG00000214237.9,ENSG00000214237,RP11-166N6.1,chr3,transcribed_unprocessed_pseudogene,1,0,0,0
ENSG00000144893.12,ENSG00000144893,MED12L,chr3,protein_coding,0,0,0,1
ENSG00000239570.1,ENSG00000239570,SETP11,chr3,processed_pseudogene,1,0,0,0
ENSG00000181631.6,ENSG00000181631,P2RY13,chr3,protein_coding,0,1,1,1
ENSG00000169313.9,ENSG00000169313,P2RY12,chr3,protein_coding,0,1,1,1
ENSG00000241151.1,ENSG00000241151,RP11-454C18.1,chr3,lincRNA,0,0,0,1
ENSG00000181467.4,ENSG00000181467,RAP2B,chr3,protein_coding,0,0,1,0
ENSG00000174953.13,ENSG00000174953,DHX36,chr3,protein_coding,0,0,1,0
ENSG00000196549.10,ENSG00000196549,MME,chr3,protein_coding,1,0,0,0
ENSG00000114805.16,ENSG00000114805,PLCH1,chr3,protein_coding,1,1,0,0
ENSG00000174928.15,ENSG00000174928,C3orf33,chr3,protein_coding,1,0,0,0
ENSG00000163655.15,ENSG00000163655,GMPS,chr3,protein_coding,0,1,0,0
ENSG00000169282.17,ENSG00000169282,KCNAB1,chr3,protein_coding,1,0,0,0
ENSG00000174912.7,ENSG00000174912,METTL15P1,chr3,processed_pseudogene,1,0,1,0
ENSG00000197980.11,ENSG00000197980,LEKR1,chr3,protein_coding,1,0,1,0
ENSG00000241770.1,ENSG00000241770,RP11-555M1.3,chr3,antisense,1,1,0,0
ENSG00000197415.11,ENSG00000197415,VEPH1,chr3,protein_coding,0,0,1,0
ENSG00000174899.10,ENSG00000174899,PQLC2L,chr3,protein_coding,1,0,0,0
ENSG00000118849.9,ENSG00000118849,RARRES1,chr3,protein_coding,1,0,0,0
ENSG00000118855.18,ENSG00000118855,MFSD1,chr3,protein_coding,0,1,0,0
ENSG00000279311.1,ENSG00000279311,RP11-170K4.2,chr3,TEC,1,0,1,1
ENSG00000214216.10,ENSG00000214216,IQCJ,chr3,protein_coding,1,0,0,1
ENSG00000243116.1,ENSG00000243116,RP11-564C24.1,chr3,processed_pseudogene,0,0,0,1
ENSG00000168811.6,ENSG00000168811,IL12A,chr3,protein_coding,1,0,0,0
ENSG00000068885.14,ENSG00000068885,IFT80,chr3,protein_coding,0,0,1,0
ENSG00000163590.13,ENSG00000163590,PPM1L,chr3,protein_coding,1,0,0,0
ENSG00000196542.8,ENSG00000196542,SPTSSB,chr3,protein_coding,0,1,0,0
ENSG00000121871.3,ENSG00000121871,SLITRK3,chr3,protein_coding,0,1,0,0
ENSG00000114200.9,ENSG00000114200,BCHE,chr3,protein_coding,0,0,1,0
ENSG00000169064.12,ENSG00000169064,ZBBX,chr3,protein_coding,0,1,0,0
ENSG00000114204.14,ENSG00000114204,SERPINI2,chr3,protein_coding,0,0,0,1
ENSG00000163536.12,ENSG00000163536,SERPINI1,chr3,protein_coding,1,1,1,1
ENSG00000173905.8,ENSG00000173905,GOLIM4,chr3,protein_coding,1,0,0,0
ENSG00000171757.15,ENSG00000171757,LRRC34,chr3,protein_coding,0,0,1,0
ENSG00000188306.6,ENSG00000188306,LRRIQ4,chr3,protein_coding,1,0,0,0
ENSG00000008952.16,ENSG00000008952,SEC62,chr3,protein_coding,1,1,0,0
ENSG00000173890.16,ENSG00000173890,GPR160,chr3,protein_coding,1,0,0,0
