Tissue	gencodeID	gene	oe_lof_upper_bin	oe_lof_upper	beta	lfsr
DLPFC	ENSG00000132429.9	POPDC3	4.0	0.902	-0.219256942182361	0.0373760233549872
DLPFC	ENSG00000100209.9	HSCB	4.0	0.91	0.139133453121069	0.0286406034205834
DLPFC	ENSG00000177426.20	TGIF1	5.0	0.911	-0.235629335702804	0.0118269159773616
DLPFC	ENSG00000171502.14	COL24A1	5.0	0.912	0.466171604128919	0.0220609735942906
DLPFC	ENSG00000109944.10	C11orf63	5.0	0.92	0.29431385490574	0.0040380644576054
DLPFC	ENSG00000106823.12	ECM2	5.0	0.922	-0.600325329246628	0.0027970005872085
DLPFC	ENSG00000136010.13	ALDH1L2	5.0	0.922	-0.267596019561704	0.0231981183346083
DLPFC	ENSG00000149451.17	ADAM33	5.0	0.922	-0.534798375156652	0.0460199503760771
DLPFC	ENSG00000051596.9	THOC3	5.0	0.925	-0.662420427589145	4.72244465754557e-12
DLPFC	ENSG00000230797.2	YY2	5.0	0.925	-0.447531567853832	3.58087245285743e-05
DLPFC	ENSG00000197816.13	CCDC180	5.0	0.925	-0.273432780624325	0.0192281944347499
DLPFC	ENSG00000089127.12	OAS1	5.0	0.927	-0.675344029783804	3.80656728360407e-10
DLPFC	ENSG00000204428.12	LY6G5C	5.0	0.929	0.88399329454055	2.01661377828553e-11
DLPFC	ENSG00000203760.8	CENPW	5.0	0.929	-0.584257738153125	1.47387127967802e-05
DLPFC	ENSG00000164087.7	POC1A	5.0	0.931	0.611911085792771	7.386990675248e-10
DLPFC	ENSG00000204642.13	HLA-F	5.0	0.933	-0.541757004209694	0.000986709491156
DLPFC	ENSG00000111834.12	RSPH4A	5.0	0.939	0.922979582087092	9.92940354481923e-26
DLPFC	ENSG00000133119.12	RFC3	5.0	0.942	0.358105116344579	0.004823688557907
DLPFC	ENSG00000088836.12	SLC4A11	5.0	0.942	-0.520706056048716	0.0158680755531452
DLPFC	ENSG00000141994.15	DUS3L	5.0	0.943	0.542631361457863	0.000337808767907
DLPFC	ENSG00000179344.16	HLA-DQB1	5.0	0.944	0.912613471787409	0.0074295392140054
DLPFC	ENSG00000182836.9	PLCXD3	5.0	0.944	-0.27437370710443	0.0076750207328141
DLPFC	ENSG00000271092.5	TMEM56-RWDD3	5.0	0.961	-0.402849793515119	1.02218988828895e-09
DLPFC	ENSG00000116981.3	NT5C1A	5.0	0.963	-0.401835593811967	0.0055701203170581
DLPFC	ENSG00000115257.15	PCSK4	5.0	0.964	-0.325800847310034	0.0074549883535308
DLPFC	ENSG00000171772.15	SYCE1	5.0	0.965	1.46594841049966	1.23963969234516e-12
DLPFC	ENSG00000002586.18_PAR_Y	CD99	5.0	0.965	1.15388016800267	3.10542319606967e-05
DLPFC	ENSG00000165091.15	TMC1	5.0	0.975	0.249450972532996	0.0251728540757601
DLPFC	ENSG00000184270.4	HIST2H2AB	5.0	0.976	-0.283774909061438	0.0005074174253398
DLPFC	ENSG00000103599.19	IQCH	5.0	0.979	-0.26935339891058	0.0038544566078788
DLPFC	ENSG00000113555.5	PCDH12	5.0	0.98	0.724897852719968	2.12941476735119e-15
DLPFC	ENSG00000151725.11	CENPU	5.0	0.982	0.279433696427644	0.0029227862092824
DLPFC	ENSG00000204257.14	HLA-DMA	5.0	0.983	0.255206007502838	0.003171443816622
DLPFC	ENSG00000101198.14	NKAIN4	5.0	0.988	0.259422785538078	0.0383864576223535
DLPFC	ENSG00000160255.17	ITGB2	5.0	0.99	0.511285578288362	2.34174868270785e-06
DLPFC	ENSG00000185585.19	OLFML2A	5.0	0.996	-0.479926526360374	1.30594102198955e-09
DLPFC	ENSG00000169093.15_PAR_Y	ASMTL	5.0	0.997	0.562833035670363	1.01071823983872e-10
DLPFC	ENSG00000185163.9	DDX51	5.0	0.999	-0.320933318266538	0.0020246724831708
DLPFC	ENSG00000101187.15	SLCO4A1	5.0	1.0	0.190132375650615	0.0463085541857481
DLPFC	ENSG00000165929.12	TC2N	5.0	1.002	-0.791925454343866	0.0
DLPFC	ENSG00000164344.15	KLKB1	5.0	1.004	-1.46498064814311	1.78412840057263e-12
DLPFC	ENSG00000178695.5	KCTD12	5.0	1.008	0.287222548235057	0.0298735665078975
DLPFC	ENSG00000163132.6	MSX1	5.0	1.01	-0.576195156546923	8.501865877974519e-12
DLPFC	ENSG00000148357.16	HMCN2	5.0	1.015	-0.225499467713658	0.0149048312646151
DLPFC	ENSG00000125898.12	FAM110A	5.0	1.019	-0.366864005441542	0.0069045067518062
DLPFC	ENSG00000100926.14	TM9SF1	5.0	1.019	-0.217454193506073	0.0428867335215086
DLPFC	ENSG00000172137.18	CALB2	5.0	1.02	-0.331971053627554	0.0444600335744656
DLPFC	ENSG00000186806.5	VSIG10L	5.0	1.024	-0.189194975130672	0.0454250732948603
DLPFC	ENSG00000131471.6	AOC3	5.0	1.032	0.294232167480701	0.0199071287674486
DLPFC	ENSG00000086189.9	DIMT1	5.0	1.036	-0.240199559373099	0.0108968448333466
DLPFC	ENSG00000100979.14	PLTP	5.0	1.04	-0.26025058793997	0.0078595158145226
DLPFC	ENSG00000173369.15	C1QB	5.0	1.044	0.930756948515483	6.875107450454491e-25
DLPFC	ENSG00000176681.14	LRRC37A	5.0	1.044	1.05736129308742	0.0062896174826126
DLPFC	ENSG00000171503.11	ETFDH	5.0	1.044	0.242699180978284	0.0113371559521642
DLPFC	ENSG00000140839.11	CLEC18B	5.0	1.045	-0.410020869751508	0.0010685194221766
DLPFC	ENSG00000139233.6	LLPH	5.0	1.045	-0.272154968071977	0.0097229757528642
DLPFC	ENSG00000149292.16	TTC12	5.0	1.048	-0.542175196142096	1.30099196304911e-07
DLPFC	ENSG00000117245.12	KIF17	5.0	1.053	0.26673652259351	0.0219173284516312
DLPFC	ENSG00000273045.5	C2orf15	5.0	1.063	0.247441445936948	0.042691249853139
DLPFC	ENSG00000267060.5	PTGES3L	5.0	1.072	0.543745763890333	0.000247294576108
DLPFC	ENSG00000204516.9	MICB	6.0	1.074	0.525683601163194	0.0004981842355243
DLPFC	ENSG00000189350.12	FAM179A	6.0	1.075	-0.525643202183646	1.67280061025288e-07
DLPFC	ENSG00000170703.15	TTLL6	6.0	1.077	0.501278493164237	0.0043376490473352
DLPFC	ENSG00000140522.11	RLBP1	6.0	1.08	0.275568444824939	0.0074159468293173
DLPFC	ENSG00000188566.12	NDOR1	6.0	1.082	0.37011622498843	7.66171802517162e-06
DLPFC	ENSG00000125611.15	CHCHD5	6.0	1.083	-0.597054576891607	1.61033103851516e-07
DLPFC	ENSG00000233670.6	PIRT	6.0	1.085	0.257871421700879	0.0459299643160529
DLPFC	ENSG00000214946.13	TBC1D26	6.0	1.086	-0.62204872155933	3.243579083545e-06
DLPFC	ENSG00000177551.5	NHLH2	6.0	1.087	-0.585683264372477	0.0006921659446107
DLPFC	ENSG00000134242.15	PTPN22	6.0	1.089	0.335775478466673	0.005563482768359
DLPFC	ENSG00000159189.11	C1QC	6.0	1.094	0.660930622028729	5.59227511317638e-05
DLPFC	ENSG00000168038.10	ULK4	6.0	1.095	-0.295110931773663	0.0013508999199382
DLPFC	ENSG00000175445.14	LPL	6.0	1.095	-0.482886632461511	0.0150890718782166
DLPFC	ENSG00000130822.15	PNCK	6.0	1.096	-0.201423019854551	0.0472990155844865
DLPFC	ENSG00000170632.13	ARMC10	6.0	1.097	-0.367774482247204	3.4428238759876e-07
DLPFC	ENSG00000158089.14	GALNT14	6.0	1.097	0.332640481852913	0.0077391199970612
DLPFC	ENSG00000118557.15	PMFBP1	6.0	1.105	-0.410207101155231	3.45044992094978e-05
DLPFC	ENSG00000100344.10	PNPLA3	6.0	1.105	0.488666250494467	0.0013661406471843
DLPFC	ENSG00000021461.16	CYP3A43	6.0	1.112	0.673690047442422	7.93758327523962e-07
DLPFC	ENSG00000112343.10	TRIM38	6.0	1.115	0.184997975337323	0.0317715271632256
DLPFC	ENSG00000113209.8	PCDHB5	6.0	1.117	0.277546244598349	0.0021358461869701
DLPFC	ENSG00000243244.5	STON1	6.0	1.121	-0.664428522094496	0.0310773782712556
DLPFC	ENSG00000139537.10	CCDC65	6.0	1.122	-0.563519270190652	4.44089209850063e-16
DLPFC	ENSG00000004468.12	CD38	6.0	1.126	-0.542976624100674	1.79573390157728e-07
DLPFC	ENSG00000157890.17	MEGF11	6.0	1.131	0.407670965840887	5.22186491696153e-05
DLPFC	ENSG00000087266.15	SH3BP2	6.0	1.135	0.582712174130423	6.64553859083083e-06
DLPFC	ENSG00000127578.6	WFIKKN1	6.0	1.138	-0.293799295377552	0.0402806243225143
DLPFC	ENSG00000131379.9	C3orf20	6.0	1.144	0.881980553947346	0.0202243130696783
DLPFC	ENSG00000197362.14	ZNF786	6.0	1.145	0.260678832935597	0.0312679269538893
DLPFC	ENSG00000145982.11	FARS2	6.0	1.152	-0.210530361124729	0.0276783650065857
DLPFC	ENSG00000134115.12	CNTN6	6.0	1.153	0.640048704262962	0.0009201584162069
DLPFC	ENSG00000131951.10	LRRC9	6.0	1.157	-0.404417046896538	2.93479203239411e-06
DLPFC	ENSG00000119888.10	EPCAM	6.0	1.159	-0.477496244005042	0.0019912234803588
DLPFC	ENSG00000101447.13	FAM83D	6.0	1.166	0.461344154924044	2.2265206060704503e-09
DLPFC	ENSG00000255561.6	FDXACB1	6.0	1.175	-0.277472497297946	0.0006540072249631
DLPFC	ENSG00000135248.15	FAM71F1	6.0	1.182	0.876065044169915	1.22610558286128e-16
DLPFC	ENSG00000184933.4	OR6A2	6.0	1.183	-0.314826280537116	0.0036254899151505
DLPFC	ENSG00000034239.10	EFCAB1	6.0	1.183	-0.968479271686963	0.0499991227181584
DLPFC	ENSG00000119917.13	IFIT3	6.0	1.184	-0.428524802066334	0.0009805920332447
DLPFC	ENSG00000133256.12	PDE6B	6.0	1.187	0.552865979024574	0.0001588063599521
DLPFC	ENSG00000142583.17	SLC2A5	6.0	1.191	0.468395113697562	0.0189638143089444
DLPFC	ENSG00000137310.11	TCF19	6.0	1.195	-0.581361802860672	1.92027316270327e-09
DLPFC	ENSG00000105808.17	RASA4	6.0	1.196	-1.43425565356191	1.11022302462516e-16
DLPFC	ENSG00000176472.10	ZNF575	6.0	1.196	-0.363595083502985	0.0010713243828258
DLPFC	ENSG00000148655.14	C10orf11	6.0	1.198	0.461922320893292	0.0331330944158157
DLPFC	ENSG00000188493.14	C19orf54	6.0	1.199	0.69632841089326	1.0016871625647801e-15
DLPFC	ENSG00000214941.7	ZSWIM7	6.0	1.207	0.499613069634213	5.75957154019283e-07
DLPFC	ENSG00000123243.14	ITIH5	6.0	1.211	-0.23175952231253	0.0089745819367325
DLPFC	ENSG00000157601.13	MX1	6.0	1.212	-0.567901859523152	0.0146637602838616
DLPFC	ENSG00000134539.16	KLRD1	6.0	1.213	-0.574912782029045	1.10404817841303e-05
DLPFC	ENSG00000160282.13	FTCD	6.0	1.228	1.07147765821523	0.0035211208591558
DLPFC	ENSG00000135702.14	CHST5	6.0	1.233	-0.735964468225997	5.55111512312578e-16
DLPFC	ENSG00000144741.17	SLC25A26	6.0	1.236	0.349554029235784	0.0452954504866746
DLPFC	ENSG00000011132.11	APBA3	6.0	1.239	-0.311517429513921	0.0039729704772923
DLPFC	ENSG00000163576.17	EFHB	6.0	1.24	-0.625686885951515	4.61715887745129e-10
DLPFC	ENSG00000112599.8	GUCA1B	6.0	1.242	0.385966397299113	0.0321206317022789
DLPFC	ENSG00000205413.7	SAMD9	6.0	1.243	-0.452539806606962	0.0004393721940516
DLPFC	ENSG00000135842.16	FAM129A	6.0	1.243	0.246663685213881	0.0067140352598159
DLPFC	ENSG00000181218.5	HIST3H2A	6.0	1.247	-0.371808656482118	3.96458654220444e-05
DLPFC	ENSG00000151773.12	CCDC122	6.0	1.247	0.271117107786707	0.0215258764623716
DLPFC	ENSG00000183549.10	ACSM5	7.0	1.258	-0.494891814530278	0.029388100934552
DLPFC	ENSG00000166819.11	PLIN1	7.0	1.26	-0.432281683484998	0.0006355796528452
DLPFC	ENSG00000181444.12	ZNF467	7.0	1.266	0.413435987694292	0.0063479224188716
DLPFC	ENSG00000170959.14	DCDC1	7.0	1.268	-0.523078728503969	8.13621858875013e-06
DLPFC	ENSG00000185303.15	SFTPA2	7.0	1.268	0.290520278680202	0.0355544347507664
DLPFC	ENSG00000111331.12	OAS3	7.0	1.27	-0.713814219965952	7.43849426498855e-15
DLPFC	ENSG00000162148.10	PPP1R32	7.0	1.27	0.25393148520158	0.0054124282687114
DLPFC	ENSG00000183688.4	FAM101B	7.0	1.271	0.988360713004886	2.29020393925045e-07
DLPFC	ENSG00000182890.4	GLUD2	7.0	1.273	-0.329588116965361	0.0070242868296639
DLPFC	ENSG00000125089.16	SH3TC1	7.0	1.276	0.446044317884255	0.0344692715093824
DLPFC	ENSG00000142675.17	CNKSR1	7.0	1.282	0.386021515884466	4.24900253886813e-07
DLPFC	ENSG00000166839.16	ANKDD1A	7.0	1.285	0.301700644007445	0.000543706883434
DLPFC	ENSG00000122375.11	OPN4	7.0	1.293	1.17750336961799	6.8178313582202e-10
DLPFC	ENSG00000234769.7	WASH4P	7.0	1.3	-0.358537839834833	0.0021602380091758
DLPFC	ENSG00000119703.13	ZC2HC1C	7.0	1.301	0.289705839059861	0.001157974833342
DLPFC	ENSG00000111729.12	CLEC4A	7.0	1.305	-0.323367039433269	0.0384062472650352
DLPFC	ENSG00000173261.8	PLAC8L1	7.0	1.307	-0.324888839049891	0.0194623401106829
DLPFC	ENSG00000157326.18	DHRS4	7.0	1.311	0.191270539050417	0.047927849316401
DLPFC	ENSG00000136866.13	ZFP37	7.0	1.318	-0.211831651267651	0.0385863019357443
DLPFC	ENSG00000121207.11	LRAT	7.0	1.321	0.433257788967182	2.23745622443583e-05
DLPFC	ENSG00000074410.13	CA12	7.0	1.327	0.453777104276211	0.0048714732536422
DLPFC	ENSG00000124074.11	ENKD1	7.0	1.339	-0.383897420643917	0.0002291031860146
DLPFC	ENSG00000189058.8	APOD	7.0	1.34	0.424253455922532	0.0002819865644786
DLPFC	ENSG00000133800.8	LYVE1	7.0	1.345	0.632863881238729	0.0090136981044856
DLPFC	ENSG00000146707.14	POMZP3	7.0	1.348	0.478710810306617	1.42424605447035e-07
DLPFC	ENSG00000214756.7	METTL12	7.0	1.353	0.270574216891859	0.021425670167603
DLPFC	ENSG00000018280.16	SLC11A1	7.0	1.354	0.985307890817843	0.0001234886264881
DLPFC	ENSG00000204839.8	MROH6	7.0	1.354	0.348521451912124	0.0185612918385039
DLPFC	ENSG00000173559.12	NABP1	7.0	1.356	0.377421088070822	0.0109285425920496
DLPFC	ENSG00000175318.11	GRAMD2	7.0	1.357	0.494395760255654	0.0066836184268154
DLPFC	ENSG00000124098.9	FAM210B	7.0	1.358	-0.274967395385037	0.0306591509620988
DLPFC	ENSG00000160813.6	PPP1R35	7.0	1.364	-0.221474670046301	0.0337081699127182
DLPFC	ENSG00000121716.19	PILRB	7.0	1.368	1.12618723066263	0.0005400839655775
DLPFC	ENSG00000101188.4	NTSR1	7.0	1.37	-0.369545821126046	0.0175382699060935
DLPFC	ENSG00000081818.3	PCDHB4	7.0	1.374	0.238676388877316	0.0125464360258915
DLPFC	ENSG00000160221.16	C21orf33	7.0	1.376	-0.32679653567512	0.0014481547157113
DLPFC	ENSG00000172940.11	SLC22A13	7.0	1.376	-0.365000961707162	0.0036749035637065
DLPFC	ENSG00000145863.10	GABRA6	7.0	1.378	-1.01594745709505	1.32789246265475e-09
DLPFC	ENSG00000111664.10	GNB3	7.0	1.378	0.520347566695765	0.0250186259018403
DLPFC	ENSG00000105509.10	HAS1	7.0	1.379	0.428458348738256	0.0054918283479892
DLPFC	ENSG00000213973.8	ZNF99	7.0	1.38	0.352956833635656	0.035085015375191
DLPFC	ENSG00000167034.9	NKX3-1	7.0	1.381	0.293244582439867	0.0137764998465527
DLPFC	ENSG00000213057.5	C1orf220	7.0	1.394	-0.284397422027428	0.046071228313778
DLPFC	ENSG00000213906.9	LTB4R2	7.0	1.4	0.204994683873515	0.0331737797217692
DLPFC	ENSG00000166268.10	MYRFL	7.0	1.401	0.699620924917072	8.47708081468811e-13
DLPFC	ENSG00000159588.14	CCDC17	7.0	1.405	0.596964882366868	9.66419986350359e-05
DLPFC	ENSG00000185610.6	DBX2	7.0	1.406	0.376736441523736	0.0390194681881548
DLPFC	ENSG00000146469.12	VIP	7.0	1.412	-0.141458799223162	0.0264643771153148
DLPFC	ENSG00000186470.13	BTN3A2	7.0	1.415	-0.60780329725669	1.06916145936609e-08
DLPFC	ENSG00000136297.14	MMD2	7.0	1.423	0.393568471906714	0.0030806653118225
DLPFC	ENSG00000131981.15	LGALS3	7.0	1.428	0.300570467050035	0.026428241193728
DLPFC	ENSG00000133477.16	FAM83F	7.0	1.434	-0.778533029854642	2.44171349805811e-12
DLPFC	ENSG00000104518.10	GSDMD	7.0	1.446	-0.327446562536994	0.0008399963876893
DLPFC	ENSG00000124374.8	PAIP2B	7.0	1.454	-0.226631968955074	0.0401929147914032
DLPFC	ENSG00000107821.14	KAZALD1	7.0	1.464	0.679534881261663	0.0001246789557053
DLPFC	ENSG00000197054.11	ZNF763	7.0	1.465	0.570190361898276	2.90631608624642e-05
DLPFC	ENSG00000144648.15	ACKR2	7.0	1.47	0.649327503389192	2.8846474267133204e-15
DLPFC	ENSG00000204388.6	HSPA1B	7.0	1.478	-0.816805292694416	2.66453525910038e-15
DLPFC	ENSG00000104324.15	CPQ	7.0	1.479	-0.345481347460771	0.0027078189146877
DLPFC	ENSG00000123179.13	EBPL	7.0	1.481	-0.311067753171652	0.015784261259732
DLPFC	ENSG00000187123.14	LYPD6	7.0	1.481	0.242545214666869	0.0204830514718746
DLPFC	ENSG00000145217.13	SLC26A1	8.0	1.482	-0.874197906017265	3.16957380341876e-08
DLPFC	ENSG00000117262.18	GPR89A	8.0	1.485	0.593103222801373	8.88283047403384e-07
DLPFC	ENSG00000144191.11	CNGA3	8.0	1.486	-0.287628892546701	0.002759486552203
DLPFC	ENSG00000022556.15	NLRP2	8.0	1.487	-0.678238515981972	0.029725848419057
DLPFC	ENSG00000167995.15	BEST1	8.0	1.489	0.275626538316044	0.047265970726544
DLPFC	ENSG00000118242.15	MREG	8.0	1.491	0.306685591905166	0.0151953422670741
DLPFC	ENSG00000175538.10	KCNE3	8.0	1.492	0.333656260924207	0.0241872810406559
DLPFC	ENSG00000154589.6	LY96	8.0	1.494	0.515487190652071	0.0003737495370985
DLPFC	ENSG00000197696.9	NMB	8.0	1.494	-0.476481123588782	0.0031004807084952
DLPFC	ENSG00000141469.16	SLC14A1	8.0	1.496	-0.698680439172299	6.43929354282591e-15
DLPFC	ENSG00000123427.16	METTL21B	8.0	1.497	0.274819271641683	0.0387240093903022
DLPFC	ENSG00000164122.8	ASB5	8.0	1.498	0.65782893003111	1.278521792901e-07
DLPFC	ENSG00000251209.7	LINC00923	8.0	1.504	-0.632895798275061	1.66796615408416e-08
DLPFC	ENSG00000204969.6	PCDHA2	8.0	1.507	-0.516690542783328	1.39973006518801e-08
DLPFC	ENSG00000102886.14	GDPD3	8.0	1.507	-0.402891912595069	0.0129375104257772
DLPFC	ENSG00000197134.11	ZNF257	8.0	1.51	0.846128878719463	6.02481380729309e-10
DLPFC	ENSG00000137959.15	IFI44L	8.0	1.517	-1.20484083004417	0.0
DLPFC	ENSG00000185842.14	DNAH14	8.0	1.517	0.341267190417158	0.0007151234550596
DLPFC	ENSG00000197054.11	ZNF763	8.0	1.525	0.570190361898276	2.90631608624642e-05
DLPFC	ENSG00000184227.7	ACOT1	8.0	1.528	-1.28573937936842	7.98769673959754e-07
DLPFC	ENSG00000114204.14	SERPINI2	8.0	1.531	-0.38418531193091	0.0009834831186761
DLPFC	ENSG00000213906.9	LTB4R2	8.0	1.536	0.204994683873515	0.0331737797217692
DLPFC	ENSG00000123219.12	CENPK	8.0	1.542	0.582811887579724	0.001132287199651
DLPFC	ENSG00000100097.11	LGALS1	8.0	1.545	0.238323467666933	0.0190613621460469
DLPFC	ENSG00000259431.5	THTPA	8.0	1.549	0.251476237012542	0.0459495744038633
DLPFC	ENSG00000145491.11	ROPN1L	8.0	1.551	0.39636312561675	0.047055500407848
DLPFC	ENSG00000177627.9	C12orf54	8.0	1.552	0.515979745219005	0.0002662597561548
DLPFC	ENSG00000140830.8	TXNL4B	8.0	1.556	-0.362522979632325	4.59800080859774e-05
DLPFC	ENSG00000182324.6	KCNJ14	8.0	1.568	-0.409674085874147	0.0002515776055074
DLPFC	ENSG00000231389.7	HLA-DPA1	8.0	1.568	0.774118660413251	0.0118942757252495
DLPFC	ENSG00000123810.7	B9D2	8.0	1.575	0.526230348792172	6.024329644965781e-15
DLPFC	ENSG00000197165.10	SULT1A2	8.0	1.585	-0.931597833857268	1.58337121192176e-10
DLPFC	ENSG00000167964.12	RAB26	8.0	1.589	0.367380245105265	0.0003604001562791
DLPFC	ENSG00000177854.7	TMEM187	8.0	1.592	0.497372756034545	0.0026761710416139
DLPFC	ENSG00000170458.13	CD14	8.0	1.592	0.584111570478858	0.0027813119180843
DLPFC	ENSG00000196109.6	ZNF676	8.0	1.606	0.617768401222048	9.28195668411668e-07
DLPFC	ENSG00000204961.6	PCDHA9	8.0	1.608	-1.50178963921958	0.0
DLPFC	ENSG00000159445.12	THEM4	8.0	1.612	0.193170649436224	0.0160049030188156
DLPFC	ENSG00000125869.9	LAMP5	8.0	1.613	0.286021642397088	0.011927500394227
DLPFC	ENSG00000268182.5	SMIM17	8.0	1.62	-0.475246123695097	2.71796480877384e-07
DLPFC	ENSG00000182378.13_PAR_Y	PLCXD1	8.0	1.627	0.458987666359505	0.0496844434259052
DLPFC	ENSG00000130755.12	GMFG	8.0	1.638	0.261138143348624	0.0165238634514667
DLPFC	ENSG00000197360.9	ZNF98	8.0	1.639	0.350499246635968	0.0164040608795481
DLPFC	ENSG00000104714.13	ERICH1	8.0	1.639	0.170667479618671	0.0267675239542426
DLPFC	ENSG00000126709.14	IFI6	8.0	1.648	-1.15625448738328	0.0
DLPFC	ENSG00000204866.8	IGFL2	8.0	1.65	0.492623890597474	0.0053505808135026
DLPFC	ENSG00000215790.6	SLC35E2	8.0	1.656	0.571053705401202	2.4847692579056e-06
DLPFC	ENSG00000214456.8	PLIN5	8.0	1.656	-0.25316379189234	0.0172583405239093
DLPFC	ENSG00000154529.14	CNTNAP3B	8.0	1.666	1.14184719347431	8.104134158913951e-21
DLPFC	ENSG00000141179.13	PCTP	8.0	1.675	-0.281728943323244	0.0002873040598515
DLPFC	ENSG00000243480.7	AMY2A	8.0	1.678	0.729012734988021	0.0107984255816378
DLPFC	ENSG00000145832.12	SLC25A48	8.0	1.683	0.476593087879259	0.0038941856665394
DLPFC	ENSG00000240972.1	MIF	8.0	1.69	-0.346754658730884	0.0101764771830061
DLPFC	ENSG00000226742.3	HSBP1L1	8.0	1.69	0.417001344474684	0.026501724359623
DLPFC	ENSG00000221923.8	ZNF880	8.0	1.693	0.226671137023914	0.0430413666701433
DLPFC	ENSG00000205609.12	EIF3CL	8.0	1.696	-0.846221927680007	7.3461965854893e-07
DLPFC	ENSG00000169507.9	SLC38A11	8.0	1.697	-0.334033896545007	0.0026111543636236
DLPFC	ENSG00000132530.16	XAF1	8.0	1.702	-0.443816837765723	0.0284157358517269
DLPFC	ENSG00000142233.11	NTN5	8.0	1.739	-1.04826408193156	0.0
DLPFC	ENSG00000178878.12	APOLD1	8.0	1.74	0.801184090946751	3.2468087871321e-17
DLPFC	ENSG00000179902.12	C1orf194	9.0	1.765	-0.532704772525957	0.0398242950590993
DLPFC	ENSG00000164708.5	PGAM2	9.0	1.766	-0.714765212039303	5.68345968802175e-05
DLPFC	ENSG00000174236.3	REP15	9.0	1.777	-0.374510057450608	0.0042421026739183
DLPFC	ENSG00000135314.12	KHDC1	9.0	1.785	0.228278904065231	0.0249898291620996
DLPFC	ENSG00000104341.16	LAPTM4B	9.0	1.797	-0.351485731602774	0.0015216626781852
DLPFC	ENSG00000160284.14	SPATC1L	9.0	1.805	1.55825303456758	4.89229345411571e-25
DLPFC	ENSG00000186288.5	PABPC1L2A	9.0	1.812	0.375846201314442	5.04508737078303e-05
DLPFC	ENSG00000134321.11	RSAD2	9.0	1.813	-0.52349336043306	0.001843431351868
DLPFC	ENSG00000183196.8	CHST6	9.0	1.823	0.614530294960856	0.0001339692969712
DLPFC	ENSG00000165507.8	C10orf10	9.0	1.834	0.302392183102695	0.0001442006417255
DLPFC	ENSG00000197568.13	HHLA3	9.0	1.835	-0.370892538583642	7.46710619440316e-05
DLPFC	ENSG00000183628.12	DGCR6	9.0	1.835	-0.492141934421362	0.0001523661737289
DLPFC	ENSG00000064270.12	ATP2C2	9.0	1.838	0.516158563200523	9.998719558490149e-13
DLPFC	ENSG00000142089.15	IFITM3	9.0	1.839	-0.256204629603777	0.028997989693047
DLPFC	ENSG00000128253.13	RFPL2	9.0	1.851	-0.467587773569276	3.00403029841467e-05
DLPFC	ENSG00000183426.16	NPIPA1	9.0	1.853	-0.15400133945717	0.0183584062000663
DLPFC	ENSG00000160321.14	ZNF208	9.0	1.855	0.726214815118463	0.0200007724094987
DLPFC	ENSG00000089723.9	OTUB2	9.0	1.856	-0.197664875977177	0.0183034191013002
DLPFC	ENSG00000204683.10	C10orf113	9.0	1.861	-0.545222184630205	5.921769297145831e-09
DLPFC	ENSG00000205571.12	SMN2	9.0	1.868	-1.98041121905663	1.11022302462516e-16
DLPFC	ENSG00000171121.16	KCNMB3	9.0	1.869	0.478129757962803	1.81020507681963e-05
DLPFC	ENSG00000163126.14	ANKRD23	9.0	1.878	-0.259068277163096	0.0008234675136913
DLPFC	ENSG00000205572.9	SERF1B	9.0	1.88	-0.641400760662366	2.46068507381292e-06
DLPFC	ENSG00000161281.10	COX7A1	9.0	1.895	0.491323254919018	0.0002079428391074
DLPFC	ENSG00000164241.13	C5orf63	9.0	1.905	-0.679117845022499	0.0
DLPFC	ENSG00000196436.8	NPIPB15	9.0	1.91	-0.625686562226321	2.23281540590037e-07
DLPFC	ENSG00000176046.8	NUPR1	9.0	1.911	-0.514760631790182	1.32640565198017e-11
DLPFC	ENSG00000180089.5	TMEM86B	9.0	1.913	0.535243900933678	0.0001133068494783
DLPFC	ENSG00000127364.3	TAS2R4	9.0	1.913	-0.337229126035711	0.0001341975232761
DLPFC	ENSG00000139675.11	HNRNPA1L2	9.0	1.914	-0.446987011892671	0.0044952310896364
DLPFC	ENSG00000183281.14	PLGLB1	9.0	1.923	-0.99146913764002	2.2204460492503094e-16
DLPFC	ENSG00000226174.6	TEX22	9.0	1.924	0.403783118616285	0.0223429484191684
DLPFC	ENSG00000228049.7	POLR2J2	9.0	1.926	-1.16184500897262	2.09861367506115e-07
DLPFC	ENSG00000276203.4	ANKRD20A3	9.0	1.931	-0.676102116509933	0.0054784207171219
DLPFC	ENSG00000278705.1	HIST1H4B	9.0	1.936	-0.710236518430788	1.63150698395675e-07
DLPFC	ENSG00000204604.9	ZNF468	9.0	1.937	0.275849626368485	0.0016403993716176
DLPFC	ENSG00000214940.8	NPIPA8	9.0	1.939	-1.95291914974085	3.4416913763379904e-15
DLPFC	ENSG00000172014.12	ANKRD20A4	9.0	1.944	1.37537528739079	1.22630479202827e-81
DLPFC	ENSG00000166823.5	MESP1	9.0	1.944	-0.458277378475675	5.35757542399207e-05
DLPFC	ENSG00000130312.6	MRPL34	9.0	1.951	-0.315446161580689	0.0102154845599204
DLPFC	ENSG00000165269.12	AQP7	9.0	1.953	-0.596905013631498	7.93809462606987e-14
DLPFC	ENSG00000205212.3	CCDC144NL	9.0	1.957	-0.454436804920378	0.0036852014666963
