module,gene_id,gene_name
grey,ENSG00000272501.1,XXbac-BPG299F13.17
grey,ENSG00000206344.6,HCG27
grey,ENSG00000204525.15,HLA-C
grey,ENSG00000227939.1,RPL3P2
violet,ENSG00000234745.9,HLA-B
grey,ENSG00000272221.1,XXbac-BPG181B23.7
grey,ENSG00000204520.12,MICA
grey,ENSG00000206337.10,HCP5
lightgreen,ENSG00000204516.9,MICB
grey,ENSG00000198563.13,DDX39B
brown,ENSG00000213760.10,ATP6V1G2
darkred,ENSG00000204498.10,NFKBIL1
grey60,ENSG00000204482.10,LST1
grey60,ENSG00000204472.12,AIF1
white,ENSG00000204469.12,PRRC2A
grey,ENSG00000200816.1,SNORA38
white,ENSG00000204463.12,BAG6
blue,ENSG00000204444.10,APOM
grey,ENSG00000204439.3,C6orf47
grey,ENSG00000204438.10,GPANK1
grey,ENSG00000204435.13,CSNK2B
grey,ENSG00000240053.8,LY6G5B
grey,ENSG00000204428.12,LY6G5C
grey,ENSG00000204427.11,ABHD16A
blue,ENSG00000213722.8,DDAH2
lightyellow,ENSG00000213719.8,CLIC1
grey,ENSG00000204410.14,MSH5
grey,ENSG00000235663.1,SAPCD1-AS1
red,ENSG00000204396.10,VWA7
darkmagenta,ENSG00000204394.12,VARS
turquoise,ENSG00000204392.10,LSM2
grey,ENSG00000204390.9,HSPA1L
grey,ENSG00000204389.9,HSPA1A
grey,ENSG00000204388.6,HSPA1B
turquoise,ENSG00000204387.12,C6orf48
lightgreen,ENSG00000204386.10,NEU1
grey,ENSG00000204371.11,EHMT2
grey,ENSG00000166278.14,C2
grey,ENSG00000204366.3,ZBTB12
grey,ENSG00000243649.8,CFB
turquoise,ENSG00000204356.12,NELFE
cyan,ENSG00000204351.11,SKIV2L
grey,ENSG00000204348.9,DXO
grey,ENSG00000204344.14,STK19
blue,ENSG00000244731.7,C4A
grey,ENSG00000204338.8,CYP21A1P
blue,ENSG00000224389.8,C4B
grey,ENSG00000168477.17,TNXB
grey,ENSG00000213676.10,ATF6B
grey,ENSG00000204315.3,FKBPL
sienna3,ENSG00000204314.10,PRRT1
grey,ENSG00000221988.12,PPT2
grey,ENSG00000258388.7,PPT2-EGFL8
grey,ENSG00000241404.6,EGFL8
grey,ENSG00000204310.11,AGPAT1
grey,ENSG00000204308.7,RNF5
grey,ENSG00000204305.13,AGER
grey,ENSG00000204304.11,PBX2
darkturquoise,ENSG00000213654.9,GPSM3
grey,ENSG00000204301.6,NOTCH4
grey,ENSG00000277427.1,XXbac-BPG154L12.5
grey,ENSG00000225914.1,XXbac-BPG154L12.4
grey,ENSG00000237285.1,HNRNPA1P2
grey,ENSG00000228962.1,HCG23
grey60,ENSG00000204287.13,HLA-DRA
grey,ENSG00000198502.5,HLA-DRB5
grey,ENSG00000196126.10,HLA-DRB1
grey,ENSG00000196735.11,HLA-DQA1
grey,ENSG00000179344.16,HLA-DQB1
grey,ENSG00000237541.3,HLA-DQA2
grey,ENSG00000204267.13,TAP2
violet,ENSG00000204264.8,PSMB8
grey,ENSG00000204261.8,PSMB8-AS1
turquoise,ENSG00000240065.7,PSMB9
violet,ENSG00000168394.10,TAP1
grey60,ENSG00000242574.8,HLA-DMB
grey60,ENSG00000204257.14,HLA-DMA
grey,ENSG00000204256.12,BRD2
grey60,ENSG00000204252.13,HLA-DOA
grey60,ENSG00000231389.7,HLA-DPA1
grey60,ENSG00000223865.10,HLA-DPB1
grey,ENSG00000224557.7,HLA-DPB2
grey,ENSG00000230313.1,HCG24
grey,ENSG00000204248.10,COL11A2
grey,ENSG00000204231.10,RXRB
cyan,ENSG00000112473.17,SLC39A7
blue,ENSG00000204228.3,HSD17B8
cyan,ENSG00000204227.4,RING1
grey,ENSG00000232940.5,HCG25
turquoise,ENSG00000223501.8,VPS52
grey,ENSG00000231500.6,RPS18
tan,ENSG00000235863.3,B3GALT4
cyan,ENSG00000227057.8,WDR46
grey,ENSG00000204220.10,PFDN6
grey,ENSG00000237441.9,RGL2
grey,ENSG00000231925.11,TAPBP
cyan,ENSG00000236104.2,ZBTB22
grey,ENSG00000204209.10,DAXX
grey,ENSG00000237649.7,KIFC1
cyan,ENSG00000112511.17,PHF1
grey,ENSG00000112514.15,CUTA
sienna3,ENSG00000197283.13,SYNGAP1
grey,ENSG00000030110.12,BAK1
grey,ENSG00000197251.3,LINC00336
grey,ENSG00000096433.10,ITPR3
grey,ENSG00000137288.9,UQCC2
turquoise,ENSG00000161896.11,IP6K3
turquoise,ENSG00000161904.11,LEMD2
red,ENSG00000124493.13,GRM4
white,ENSG00000137309.19,HMGA1
grey,ENSG00000186577.12,C6orf1
grey,ENSG00000225339.3,RP11-513I15.6
steelblue,ENSG00000272325.1,NUDT3
grey,ENSG00000124614.13,RPS10
green,ENSG00000124507.10,PACSIN1
grey,ENSG00000124664.10,SPDEF
green,ENSG00000196821.9,C6orf106
grey,ENSG00000272288.5,RP11-140K17.3
grey,ENSG00000217130.1,RP3-375P9.2
grey,ENSG00000124562.9,SNRPC
grey,ENSG00000065060.16,UHRF1BP1
grey,ENSG00000064995.16,TAF11
grey,ENSG00000064999.13,ANKS1A
grey,ENSG00000187762.5,HSPE1P11
grey,ENSG00000124678.17,TCP11
grey,ENSG00000146197.8,SCUBE3
grey,ENSG00000272374.1,RP3-329A5.8
tan,ENSG00000065029.14,ZNF76
grey60,ENSG00000023892.10,DEF6
grey,ENSG00000112033.13,PPARD
grey,ENSG00000112039.3,FANCE
skyblue,ENSG00000198755.10,RPL10A
grey,ENSG00000007866.18,TEAD3
paleturquoise,ENSG00000096060.14,FKBP5
grey,ENSG00000157343.8,ARMC12
brown,ENSG00000197753.8,LHFPL5
grey,ENSG00000096063.15,SRPK1
brown,ENSG00000112053.13,SLC26A8
midnightblue,ENSG00000112062.10,MAPK14
brown,ENSG00000156711.16,MAPK13
grey,ENSG00000246982.6,RP1-179N16.6
grey,ENSG00000096070.19,BRPF3
grey,ENSG00000010030.13,ETV7
orange,ENSG00000112078.13,KCTD20
pink,ENSG00000112079.8,STK38
grey,ENSG00000112081.16,SRSF3
lightyellow,ENSG00000124762.13,CDKN1A
red,ENSG00000124772.11,CPNE5
brown,ENSG00000137168.7,PPIL1
magenta,ENSG00000198663.16,C6orf89
blue,ENSG00000164530.13,PI16
red,ENSG00000137409.19,MTCH1
grey60,ENSG00000146192.14,FGD2
grey,ENSG00000226976.3,COX6A1P2
lightyellow,ENSG00000137193.13,PIM1
grey,ENSG00000172738.11,TMEM217
grey,ENSG00000065491.8,TBC1D22B
grey,ENSG00000112130.16,RNF8
grey,ENSG00000137200.12,CMTR1
grey,ENSG00000198937.8,CCDC167
blue,ENSG00000112139.14,MDGA1
grey,ENSG00000156639.11,ZFAND3
red,ENSG00000183826.16,BTBD9
yellow,ENSG00000124767.6,GLO1
grey,ENSG00000124721.17,DNAH8
grey,ENSG00000112164.5,GLP1R
grey,ENSG00000112167.9,SAYSD1
turquoise,ENSG00000164627.17,KIF6
turquoise,ENSG00000146122.16,DAAM2
grey,ENSG00000281969.1,XXyac-YR38GF2.1
grey,ENSG00000235033.7,RP11-61I13.3
grey,ENSG00000124615.17,MOCS1
grey,ENSG00000180211.5,RP1-278E11.3
grey,ENSG00000156564.8,LRFN2
grey,ENSG00000124602.9,UNC5CL
magenta,ENSG00000124596.16,OARD1
black,ENSG00000001167.14,NFYA
black,ENSG00000161912.17,ADCY10P1
grey60,ENSG00000161911.11,TREML1
grey60,ENSG00000095970.16,TREM2
grey,ENSG00000137166.14,FOXP4
grey,ENSG00000112559.13,MDFI
turquoise,ENSG00000112561.17,TFEB
grey,ENSG00000269387.1,RP11-298J23.8
darkred,ENSG00000137218.10,FRS3
grey,ENSG00000124593.14,PRICKLE4
grey,ENSG00000164663.14,USP49
grey,ENSG00000124641.15,MED20
cyan,ENSG00000112578.9,BYSL
red,ENSG00000112576.12,CCND3
grey,ENSG00000137413.15,TAF8
grey,ENSG00000188112.8,C6orf132
darkorange,ENSG00000048545.13,GUCA1A
grey,ENSG00000112599.8,GUCA1B
salmon,ENSG00000048544.5,MRPS10
brown,ENSG00000124496.12,TRERF1
pink,ENSG00000024048.10,UBR2
grey,ENSG00000112619.7,PRPH2
grey,ENSG00000124659.6,TBCC
grey,ENSG00000112624.12,GLTSCR1L
grey,ENSG00000146223.14,RPL7L1
grey,ENSG00000221821.3,C6orf226
grey,ENSG00000137161.16,CNPY3
grey,ENSG00000231113.2,RP3-475N16.1
yellow,ENSG00000181524.6,RPL24P4
grey,ENSG00000124713.5,GNMT
grey,ENSG00000124587.13,PEX6
red,ENSG00000112640.14,PPP2R5D
grey,ENSG00000124733.3,MEA1
green,ENSG00000124702.17,KLHDC3
grey,ENSG00000124541.6,RRP36
red,ENSG00000044090.8,CUL7
grey,ENSG00000137171.14,KLC4
grey,ENSG00000112651.11,MRPL2
blue,ENSG00000112655.15,PTK7
darkolivegreen,ENSG00000112658.7,SRF
grey,ENSG00000112659.13,CUL9
lightcyan,ENSG00000112667.12,DNPH1
white,ENSG00000146216.11,TTBK1
grey,ENSG00000137204.14,SLC22A7
grey,ENSG00000146215.13,CRIP3
grey,ENSG00000171467.15,ZNF318
grey,ENSG00000124574.14,ABCC10
red,ENSG00000171462.14,DLK2
turquoise,ENSG00000137221.14,TJAP1
purple,ENSG00000204052.4,LRRC73
grey,ENSG00000171453.17,POLR1C
darkmagenta,ENSG00000137207.11,YIPF3
grey,ENSG00000124571.17,XPO5
grey,ENSG00000219470.1,RP3-337H4.6
grey,ENSG00000170734.11,POLH
grey,ENSG00000172432.18,GTPBP2
cyan,ENSG00000124688.13,MAD2L1BP
blue,ENSG00000172426.15,RSPH9
grey,ENSG00000096080.11,MRPS18A
grey,ENSG00000112715.20,VEGFA
grey,ENSG00000237686.6,RP5-1120P11.1
green,ENSG00000180992.6,MRPL14
red,ENSG00000137216.18,TMEM63B
red,ENSG00000112759.16,SLC29A1
lightgreen,ENSG00000096384.19,HSP90AB1
turquoise,ENSG00000157593.17,SLC35B2
lightgreen,ENSG00000146232.15,NFKBIE
green,ENSG00000178233.17,TMEM151B
blue,ENSG00000146221.9,TCTE1
grey,ENSG00000124608.4,AARS2
black,ENSG00000096401.7,CDC5L
grey,ENSG00000196284.14,SUPT3H
grey60,ENSG00000124813.20,RUNX2
grey,ENSG00000112782.15,CLIC5
grey,ENSG00000231769.2,RP1-8B1.4
turquoise,ENSG00000001561.6,ENPP4
brown,ENSG00000112796.9,ENPP5
salmon,ENSG00000172348.14,RCAN2
grey,ENSG00000236466.1,RP11-795J1.1
blue,ENSG00000146233.7,CYP39A1
grey,ENSG00000153291.15,SLC25A27
grey,ENSG00000242973.6,RP11-446F17.3
grey,ENSG00000180113.15,TDRD6
darkgrey,ENSG00000146070.16,PLA2G7
blue,ENSG00000230062.5,ANKRD66
grey,ENSG00000069122.18,ADGRF5
turquoise,ENSG00000146072.6,TNFRSF21
magenta,ENSG00000198087.7,CD2AP
grey,ENSG00000244694.7,PTCHD4
pink,ENSG00000146085.7,MUT
turquoise,ENSG00000031691.6,CENPQ
brown,ENSG00000197261.11,C6orf141
grey,ENSG00000230204.1,FTH1P5
grey,ENSG00000112118.17,MCM3
turquoise,ENSG00000170915.8,PAQR8
blue,ENSG00000096093.15,EFHC1
grey,ENSG00000065308.4,TRAM2
orange,ENSG00000225791.6,TRAM2-AS1
grey,ENSG00000216775.2,RP1-152L7.5
brown,ENSG00000096092.5,TMEM14A
grey,ENSG00000170899.10,GSTA4
turquoise,ENSG00000112144.15,ICK
purple,ENSG00000112146.16,FBXO9
turquoise,ENSG00000012660.13,ELOVL5
grey,ENSG00000217527.1,RPS16P5
turquoise,ENSG00000001084.10,GCLC
grey,ENSG00000124743.5,KLHL31
turquoise,ENSG00000137269.14,LRRC1
grey,ENSG00000146147.14,MLIP
grey,ENSG00000137252.9,HCRTR2
greenyellow,ENSG00000146151.12,HMGCLL1
blue,ENSG00000124749.16,COL21A1
black,ENSG00000151914.19,DST
grey,ENSG00000151917.17,BEND6
greenyellow,ENSG00000168116.13,KIAA1586
pink,ENSG00000112200.16,ZNF451
grey,ENSG00000112208.11,BAG2
blue,ENSG00000112210.11,RAB23
grey,ENSG00000146143.17,PRIM2
grey,ENSG00000272541.1,XXbac-BPGBPG55C20.1
grey,ENSG00000271761.1,XXbac-BPGBPG55C20.3
grey,ENSG00000272316.1,XXbac-BPGBPG55C20.2
grey,ENSG00000239650.4,GUSBP4
grey,ENSG00000215190.9,LINC00680
grey,ENSG00000225096.1,XXbac-BPG55C20.7
greenyellow,ENSG00000250686.2,RP1-240B8.3
darkgrey,ENSG00000112232.8,KHDRBS2
grey,ENSG00000198225.5,FKBP1C
grey,ENSG00000146166.16,LGSN
grey,ENSG00000112245.9,PTP4A1
grey,ENSG00000266680.1,RP5-1148A21.3
black,ENSG00000118482.11,PHF3
grey,ENSG00000214558.4,RP11-74E24.2
grey,ENSG00000233859.2,ADH5P4
grey,ENSG00000230910.2,RP3-525N10.2
greenyellow,ENSG00000135298.13,ADGRB3
turquoise,ENSG00000168216.10,LMBRD1
grey,ENSG00000219085.1,NPM1P37
brown,ENSG00000082293.12,COL19A1
grey,ENSG00000112280.15,COL9A1
pink,ENSG00000082269.16,FAM135A
grey,ENSG00000154079.5,SDHAF4
grey,ENSG00000271967.1,RP11-134K13.4
grey,ENSG00000232389.1,RP11-134K13.2
royalblue,ENSG00000112305.14,SMAP1
grey,ENSG00000262803.1,RP11-160A9.3
blue,ENSG00000112309.10,B3GAT2
blue,ENSG00000219669.1,BECN1P2
blue,ENSG00000218350.1,LYPLA1P3
grey,ENSG00000232295.7,RP11-154D6.1
blue,ENSG00000276127.1,RP11-154D6.2
blue,ENSG00000119900.7,OGFRL1
grey,ENSG00000233237.6,LINC00472
grey,ENSG00000279312.1,RP3-331H24.7
grey,ENSG00000279289.1,RP3-331H24.6
greenyellow,ENSG00000079841.18,RIMS1
brown,ENSG00000185760.15,KCNQ5
grey,ENSG00000233844.1,KCNQ5-IT1
grey,ENSG00000232422.1,KNOP1P4
grey,ENSG00000220515.2,PGAM1P10
grey,ENSG00000256980.4,KHDC1L
grey,ENSG00000135314.12,KHDC1
red,ENSG00000229852.2,RP11-398K22.12
grey,ENSG00000234882.1,EIF3EP1
grey,ENSG00000235174.1,RPL39P3
grey,ENSG00000080007.7,DDX43
grey,ENSG00000164430.15,MB21D1
black,ENSG00000135297.15,MTO1
skyblue,ENSG00000156508.17,EEF1A1
grey,ENSG00000119899.12,SLC17A5
grey,ENSG00000231652.2,RP11-553A21.3
blue,ENSG00000156535.13,CD109
grey,ENSG00000111799.20,COL12A1
grey,ENSG00000112695.11,COX7A2
salmon,ENSG00000112697.15,TMEM30A
grey,ENSG00000225793.2,RP1-234P15.4
blue,ENSG00000118407.14,FILIP1
black,ENSG00000112701.17,SENP6
grey,ENSG00000252498.1,RNU6-1016P
magenta,ENSG00000196586.13,MYO6
brown,ENSG00000112706.11,IMPG1
red,ENSG00000135312.6,HTR1B
grey,ENSG00000269964.2,MEI4
grey,ENSG00000146243.13,IRAK1BP1
black,ENSG00000146247.13,PHIP
grey,ENSG00000217512.1,RP11-477E3.2
grey,ENSG00000118418.14,HMGN3
grey,ENSG00000270362.1,HMGN3-AS1
turquoise,ENSG00000231533.1,RP1-232L24.3
blue,ENSG00000135338.13,LCA5
grey,ENSG00000261970.1,RP11-342L8.2
grey,ENSG00000272137.1,RP11-177G23.2
grey,ENSG00000279659.1,RP11-177G23.1
paleturquoise,ENSG00000198478.7,SH3BGRL2
brown,ENSG00000118402.5,ELOVL4
turquoise,ENSG00000218418.2,RP11-296E7.1
blue,ENSG00000083123.14,BCKDHB
grey,ENSG00000272129.1,RP11-250B2.6
grey,ENSG00000279022.1,RP11-250B2.4
grey,ENSG00000233967.6,RP11-250B2.3
grey,ENSG00000260645.1,RP11-250B2.5
lightgreen,ENSG00000112773.15,FAM46A
turquoise,ENSG00000005700.14,IBTK
grey,ENSG00000223044.1,RNU6-130P
brown,ENSG00000146242.8,TPBG
grey,ENSG00000118420.16,UBE3D
pink,ENSG00000083097.14,DOPEY1
turquoise,ENSG00000013375.15,PGM3
grey,ENSG00000013392.7,RWDD2A
yellow,ENSG00000065833.8,ME1
yellow,ENSG00000146250.6,PRSS35
brown,ENSG00000065609.14,SNAP91
brown,ENSG00000203877.8,RIPPLY2
grey,ENSG00000065615.13,CYB5R4
grey,ENSG00000135324.5,MRAP2
grey,ENSG00000135315.11,CEP162
grey,ENSG00000112837.16,TBX18
yellow,ENSG00000135318.11,NT5E
grey,ENSG00000280232.1,RP11-321N4.4
black,ENSG00000135317.12,SNX14
royalblue,ENSG00000135316.17,SYNCRIP
grey,ENSG00000220563.1,PKMP3
grey,ENSG00000203875.10,SNHG5
brown,ENSG00000168830.7,HTR1E
grey,ENSG00000214457.3,RPL7P29
grey,ENSG00000272008.1,RP11-393I2.4
black,ENSG00000188994.12,ZNF292
grey,ENSG00000111850.10,SMIM8
grey,ENSG00000203872.6,C6orf163
grey,ENSG00000279616.1,RP1-102H19.7
blue,ENSG00000272514.5,CFAP206
grey,ENSG00000213204.8,RP3-382I10.7
grey,ENSG00000164414.16,SLC35A1
grey,ENSG00000206715.1,RNU6-444P
turquoise,ENSG00000146282.17,RARS2
grey,ENSG00000135336.14,ORC3
salmon,ENSG00000135334.8,AKIRIN2
saddlebrown,ENSG00000118432.12,CNR1
grey,ENSG00000279565.1,RP4-570O12.3
pink,ENSG00000111880.15,RNGTT
grey,ENSG00000146278.10,PNRC1
brown,ENSG00000154548.8,SRSF12
greenyellow,ENSG00000146281.5,PM20D2
magenta,ENSG00000198833.6,UBE2J1
midnightblue,ENSG00000025039.14,RRAGD
blue,ENSG00000135299.16,ANKRD6
grey,ENSG00000083099.10,LYRM2
pink,ENSG00000112159.11,MDN1
black,ENSG00000118412.12,CASP8AP2
grey,ENSG00000112182.14,BACH2
black,ENSG00000135341.17,MAP3K7
grey,ENSG00000220553.1,RPL5P19
brown,ENSG00000135333.13,EPHA7
grey,ENSG00000261366.1,MANEA-AS1
turquoise,ENSG00000172469.15,MANEA
steelblue,ENSG00000172461.10,FUT9
grey,ENSG00000233797.1,UFL1-AS1
turquoise,ENSG00000014123.9,UFL1
grey,ENSG00000112214.10,FHL5
brown,ENSG00000112218.8,GPR63
midnightblue,ENSG00000123545.5,NDUFAF4
turquoise,ENSG00000186231.16,KLHL32
turquoise,ENSG00000146263.11,MMS22L
grey,ENSG00000271860.6,RP11-436D23.1
grey,ENSG00000283010.1,RP1-273N12.4
lightcyan,ENSG00000184486.9,POU3F2
grey,ENSG00000112234.8,FBXL4
brown,ENSG00000146267.11,FAXC
grey,ENSG00000132423.11,COQ3
pink,ENSG00000132424.14,PNISR
grey,ENSG00000228506.1,RP11-98I9.4
greenyellow,ENSG00000123552.17,USP45
grey,ENSG00000228439.5,TSTD3
salmon,ENSG00000112237.12,CCNC
grey,ENSG00000219755.1,RP1-199J3.5
grey,ENSG00000152034.10,MCHR2
pink,ENSG00000112249.13,ASCC3
grey,ENSG00000260000.2,RP3-467N11.1
brown,ENSG00000164418.19,GRIK2
salmon,ENSG00000085382.11,HACE1
brown,ENSG00000203809.6,LIN28B-AS1
brown,ENSG00000187772.7,LIN28B
turquoise,ENSG00000112276.13,BVES
grey,ENSG00000203808.10,BVES-AS1
turquoise,ENSG00000132429.9,POPDC3
grey,ENSG00000085377.13,PREP
salmon,ENSG00000057663.13,ATG5
lightyellow,ENSG00000057657.15,PRDM1
grey,ENSG00000112297.14,AIM1
grey,ENSG00000130347.12,RTN4IP1
grey,ENSG00000130348.11,QRSL1
blue,ENSG00000272398.5,CD24
greenyellow,ENSG00000130349.9,C6orf203
grey,ENSG00000178409.13,BEND3
grey,ENSG00000164494.11,PDSS2
grey,ENSG00000112320.11,SOBP
red,ENSG00000146285.13,SCML4
salmon,ENSG00000025796.13,SEC63
grey,ENSG00000225093.1,RPL3P7
salmon,ENSG00000081087.14,OSTM1
yellow,ENSG00000225174.1,OSTM1-AS1
yellow,ENSG00000112333.11,NR2E1
yellow,ENSG00000279398.1,RP3-429G5.5
steelblue,ENSG00000112335.14,SNX3
grey,ENSG00000135537.16,LACE1
grey,ENSG00000118689.14,FOXO3
grey,ENSG00000203801.8,LINC00222
grey,ENSG00000118690.12,ARMC2
midnightblue,ENSG00000080546.13,SESN1
grey,ENSG00000271730.1,RP11-787I22.3
black,ENSG00000183137.14,CEP57L1
blue,ENSG00000203799.11,CCDC162P
turquoise,ENSG00000135535.15,CD164
blue,ENSG00000185250.15,PPIL6
grey,ENSG00000135587.8,SMPD2
grey,ENSG00000135596.17,MICAL1
grey,ENSG00000112365.4,ZBTB24
blue,ENSG00000155085.15,AK9
brown,ENSG00000112367.10,FIG4
grey,ENSG00000232311.1,RP1-249I4.2
brown,ENSG00000146360.8,GPR6
brown,ENSG00000112290.12,WASF1
brown,ENSG00000168438.14,CDC40
grey,ENSG00000053328.8,METTL24
grey,ENSG00000203797.9,DDO
turquoise,ENSG00000155111.14,CDK19
grey,ENSG00000219150.2,RP11-569A2.2
grey,ENSG00000213149.3,CNN2P9
turquoise,ENSG00000123505.15,AMD1
yellow,ENSG00000155115.6,GTF3C6
greenyellow,ENSG00000197498.12,RPF2
brown,ENSG00000112394.16,SLC16A10
grey,ENSG00000173214.5,MFSD4B
grey,ENSG00000230177.1,RP5-1112D6.4
grey,ENSG00000271789.1,RP5-1112D6.7
grey,ENSG00000009413.15,REV3L
grey,ENSG00000272356.1,RP5-1112D6.8
grey,ENSG00000231889.7,TRAF3IP2-AS1
grey,ENSG00000056972.18,TRAF3IP2
grey,ENSG00000255389.1,C6orf3
yellow,ENSG00000010810.17,FYN
grey,ENSG00000112761.19,WISP3
grey,ENSG00000074935.13,TUBE1
blue,ENSG00000203778.7,FAM229B
blue,ENSG00000112769.18,LAMA4
lightcyan,ENSG00000277443.2,MARCKS
grey,ENSG00000227502.2,LINC01268
salmon,ENSG00000196591.11,HDAC2
grey,ENSG00000228624.7,RP3-399L15.3
brown,ENSG00000249853.7,HS3ST5
grey,ENSG00000216471.3,RPSAP43
grey,ENSG00000111816.7,FRK
turquoise,ENSG00000178425.13,NT5DC1
grey,ENSG00000123500.9,COL10A1
brown,ENSG00000187189.10,TSPYL4
lightyellow,ENSG00000111817.16,DSE
grey,ENSG00000237021.2,RP3-486I3.7
brown,ENSG00000189241.6,TSPYL1
grey,ENSG00000240050.5,RP1-93H18.1
grey,ENSG00000217241.1,CBX3P9
grey,ENSG00000188820.12,FAM26F
grey,ENSG00000178033.5,FAM26E
magenta,ENSG00000111832.12,RWDD1
blue,ENSG00000111834.12,RSPH4A
pink,ENSG00000153975.9,ZUFSP
pink,ENSG00000196911.10,KPNA5
grey,ENSG00000183807.7,FAM162B
grey,ENSG00000164465.18,DCBLD1
black,ENSG00000047932.13,GOPC
midnightblue,ENSG00000153989.7,NUS1
steelblue,ENSG00000196376.10,SLC35F1
grey,ENSG00000230202.1,RP11-632C17__A.1
grey,ENSG00000216809.1,RP11-57K17.1
yellow,ENSG00000111860.13,CEP85L
grey,ENSG00000198523.5,PLN
grey,ENSG00000111877.17,MCM9
yellow,ENSG00000111875.7,ASF1A
yellow,ENSG00000111879.18,FAM184A
darkorange,ENSG00000111885.6,MAN1A1
grey,ENSG00000216316.1,RP3-354N19.3
black,ENSG00000146350.13,TBC1D32
lightcyan,ENSG00000152661.7,GJA1
magenta,ENSG00000025156.12,HSF2
grey,ENSG00000279453.1,RP3-425C14.4
turquoise,ENSG00000111897.6,SERINC1
grey,ENSG00000135549.14,PKIB
grey,ENSG00000279114.1,RP3-425C14.5
blue,ENSG00000164434.11,FABP7
grey,ENSG00000172594.12,SMPDL3A
brown,ENSG00000146352.12,CLVS2
blue,ENSG00000186439.12,TRDN
turquoise,ENSG00000188580.13,NKAIN2
grey,ENSG00000237321.1,RP11-374A22.1
grey,ENSG00000236548.1,RNF217-AS1
greenyellow,ENSG00000146373.16,RNF217
steelblue,ENSG00000111907.20,TPD52L1
yellow,ENSG00000111906.17,HDDC2
brown,ENSG00000226409.1,RP11-735G4.1
grey,ENSG00000228704.1,RP11-138M12.1
grey,ENSG00000237742.6,RP11-624M8.1
lightcyan,ENSG00000135547.8,HEY2
salmon,ENSG00000111912.19,NCOA7
grey,ENSG00000222445.1,RN7SKP56
turquoise,ENSG00000111911.6,HINT3
grey,ENSG00000066651.17,TRMT11
grey,ENSG00000231842.1,RP11-527F13.1
grey,ENSG00000203760.8,CENPW
grey,ENSG00000146374.13,RSPO3
magenta,ENSG00000118518.15,RNF146
turquoise,ENSG00000093144.18,ECHDC1
grey,ENSG00000213131.3,YWHAZP4
grey,ENSG00000220744.1,RPL5P18
grey,ENSG00000255330.9,RP3-403A15.5
grey,ENSG00000189367.14,KIAA0408
grey,ENSG00000214338.10,SOGA3
turquoise,ENSG00000172673.10,THEMIS
turquoise,ENSG00000152894.14,PTPRK
grey,ENSG00000196569.11,LAMA2
grey,ENSG00000219642.2,BMPR1APS1
greenyellow,ENSG00000226149.5,RP1-69D17.4
blue,ENSG00000146376.10,ARHGAP18
pink,ENSG00000198945.7,L3MBTL3
grey,ENSG00000164483.16,SAMD3
grey,ENSG00000164484.11,TMEM200A
turquoise,ENSG00000079819.17,EPB41L2
greenyellow,ENSG00000118507.15,AKAP7
black,ENSG00000112282.17,MED23
blue,ENSG00000154269.14,ENPP3
grey,ENSG00000197594.11,ENPP1
blue,ENSG00000118523.5,CTGF
grey,ENSG00000236166.1,RP3-523C21.2
grey,ENSG00000228495.1,LINC01013
lightcyan,ENSG00000079931.14,MOXD1
magenta,ENSG00000079950.13,STX7
grey,ENSG00000112299.7,VNN1
grey,ENSG00000112303.13,VNN2
lightcyan,ENSG00000146409.10,SLC18B1
grey,ENSG00000112306.7,RPS12
grey,ENSG00000200534.1,SNORA33
blue,ENSG00000112319.17,EYA4
grey,ENSG00000234567.1,RP1-283K11.2
grey,ENSG00000227954.6,TARID
greenyellow,ENSG00000028839.9,TBPL1
yellow,ENSG00000146411.5,SLC2A12
turquoise,ENSG00000216753.3,HMGA1P7
turquoise,ENSG00000118515.11,SGK1
grey,ENSG00000220378.3,KRT8P42
grey,ENSG00000231971.5,RP11-557H15.3
grey,ENSG00000236700.5,LINC01010
turquoise,ENSG00000232310.6,RP11-557H15.4
grey,ENSG00000118514.13,ALDH8A1
turquoise,ENSG00000112339.14,HBS1L
grey,ENSG00000232876.1,CTA-212D2.2
grey,ENSG00000118513.18,MYB
grey,ENSG00000135541.20,AHI1
blue,ENSG00000231028.8,LINC00271
brown,ENSG00000171408.13,PDE7B
pink,ENSG00000029363.15,BCLAF1
grey,ENSG00000260418.1,RP3-406A7.7
turquoise,ENSG00000135525.18,MAP7
grey,ENSG00000216613.2,RP3-406A7.5
grey,ENSG00000218424.2,NDUFS5P1
grey,ENSG00000272189.1,RP3-325F22.5
steelblue,ENSG00000197442.9,MAP3K5
grey,ENSG00000112357.12,PEX7
brown,ENSG00000182747.4,SLC35D3
blue,ENSG00000016402.13,IL20RA
paleturquoise,ENSG00000027697.13,IFNGR1
lightyellow,ENSG00000118503.14,TNFAIP3
grey,ENSG00000112378.11,PERP
turquoise,ENSG00000112379.8,ARFGEF3
grey,ENSG00000051620.10,HEBP2
lightcyan,ENSG00000135540.11,NHSL1
grey,ENSG00000216802.1,RP11-390P2.2
yellow,ENSG00000225177.5,RP11-390P2.4
grey,ENSG00000279968.1,GVQW2
grey,ENSG00000024862.17,CCDC28A
blue,ENSG00000203734.11,ECT2L
yellow,ENSG00000135597.18,REPS1
brown,ENSG00000146386.7,ABRACL
grey,ENSG00000112406.4,HECA
blue,ENSG00000164440.14,TXLNB
darkolivegreen,ENSG00000164442.9,CITED2
