module,gene_id,gene_name
blue,ENSG00000232044.6,LINC01105
blue,ENSG00000276733.1,MIR7158
grey,ENSG00000225964.5,NRIR
red,ENSG00000134326.11,CMPK2
turquoise,ENSG00000134321.11,RSAD2
brown,ENSG00000271947.1,RP11-439M11.1
black,ENSG00000228203.6,RNF144A-AS1
black,ENSG00000151692.14,RNF144A
salmon,ENSG00000272002.1,RP11-557L19.1
orange,ENSG00000229727.6,AC013460.1
magenta,ENSG00000236790.5,LINC00299
turquoise,ENSG00000236008.1,AC011747.4
grey,ENSG00000235092.5,ID2-AS1
magenta,ENSG00000115738.9,ID2
red,ENSG00000260837.1,RP11-434B12.1
red,ENSG00000134313.14,KIDINS220
red,ENSG00000143797.11,MBOAT2
magenta,ENSG00000151693.9,ASAP2
grey,ENSG00000119185.12,ITGB1BP1
turquoise,ENSG00000119203.13,CPSF3
grey,ENSG00000134330.18,IAH1
darkolivegreen,ENSG00000151694.12,ADAM17
grey,ENSG00000271855.1,RP11-214N9.1
midnightblue,ENSG00000134308.13,YWHAQ
turquoise,ENSG00000243491.1,RP11-521D12.5
purple,ENSG00000115750.16,TAF1B
grey,ENSG00000269973.1,RP11-95D17.1
blue,ENSG00000134317.17,GRHL1
grey,ENSG00000260077.1,RP11-254F7.2
blue,ENSG00000172059.10,KLF11
blue,ENSG00000205795.4,CYS1
blue,ENSG00000115756.12,HPCAL1
green,ENSG00000115758.12,ODC1
grey,ENSG00000257135.5,RP11-320M2.1
salmon,ENSG00000115761.15,NOL10
grey,ENSG00000243819.4,RN7SL832P
blue,ENSG00000143882.10,ATP6V1C2
grey,ENSG00000143870.12,PDIA6
red,ENSG00000162975.4,KCNF1
yellow,ENSG00000145063.14,AC062028.1
grey,ENSG00000150873.11,C2orf50
grey,ENSG00000162976.12,PQLC3
grey,ENSG00000134318.13,ROCK2
grey,ENSG00000169016.16,E2F6
grey,ENSG00000196208.13,GREB1
grey,ENSG00000239899.3,RN7SL674P
magenta,ENSG00000169006.6,NTSR2
midnightblue,ENSG00000134324.11,LPIN1
turquoise,ENSG00000071575.11,TRIB2
blue,ENSG00000230448.5,LINC00276
darkred,ENSG00000162981.13,FAM84A
cyan,ENSG00000151779.12,NBAS
grey,ENSG00000229087.1,RP11-32P22.1
green,ENSG00000079785.14,DDX1
brown,ENSG00000231031.6,AC008271.1
grey,ENSG00000233718.5,MYCNOS
grey,ENSG00000134323.10,MYCN
grey,ENSG00000279663.2,RP11-542H15.1
green,ENSG00000197872.11,FAM49A
blue,ENSG00000223536.5,AC008069.1
black,ENSG00000214842.5,RAD51AP2
cyan,ENSG00000163032.11,VSNL1
cyan,ENSG00000163029.15,SMC6
lightgreen,ENSG00000178295.14,GEN1
grey,ENSG00000170745.11,KCNS3
grey,ENSG00000260331.1,RP11-111J6.2
grey,ENSG00000240857.1,RDH14
blue,ENSG00000236204.5,LINC01376
blue,ENSG00000228784.7,LINC00954
grey,ENSG00000183891.5,TTC32
turquoise,ENSG00000118965.14,WDR35
grey,ENSG00000068697.6,LAPTM4A
red,ENSG00000055917.15,PUM2
green,ENSG00000143878.9,RHOB
brown,ENSG00000118960.12,HS1BP3
grey,ENSG00000269976.1,RP11-130L8.2
grey,ENSG00000231948.2,HS1BP3-IT1
grey,ENSG00000233416.1,AC012065.5
turquoise,ENSG00000143869.6,GDF7
grey,ENSG00000270100.1,RP11-130L8.1
turquoise,ENSG00000118961.14,LDAH
turquoise,ENSG00000084674.14,APOB
blue,ENSG00000232451.1,AC016768.1
grey,ENSG00000235497.5,AC012506.4
pink,ENSG00000119771.14,KLHL29
green,ENSG00000119778.14,ATAD2B
tan,ENSG00000224464.2,PGAM1P6
purple,ENSG00000173960.12,UBXN2A
purple,ENSG00000163026.11,WDCP
blue,ENSG00000119782.13,FKBP1B
paleturquoise,ENSG00000115128.6,SF3B6
yellow,ENSG00000219626.8,FAM228B
grey,ENSG00000276087.1,RP11-507M3.1
grey,ENSG00000186453.12,FAM228A
turquoise,ENSG00000198399.14,ITSN2
grey,ENSG00000242628.5,AC009228.1
red,ENSG00000084676.15,NCOA1
grey,ENSG00000206732.1,RNU6-936P
turquoise,ENSG00000184924.5,PTRHD1
turquoise,ENSG00000138092.10,CENPO
darkorange,ENSG00000138031.14,ADCY3
black,ENSG00000271936.1,RP11-443B20.1
white,ENSG00000115137.11,DNAJC27
yellow,ENSG00000224165.5,DNAJC27-AS1
darkorange,ENSG00000084710.13,EFR3B
brown,ENSG00000276653.1,RN7SL856P
black,ENSG00000119772.16,DNMT3A
black,ENSG00000221445.3,MIR1301
grey,ENSG00000235072.2,AC012074.2
turquoise,ENSG00000138101.18,DTNB
turquoise,ENSG00000143970.16,ASXL2
grey,ENSG00000187536.4,TPM3P7
blue,ENSG00000217643.1,PTGES3P2
grey,ENSG00000218682.1,AC010150.1
tan,ENSG00000084731.14,KIF3C
red,ENSG00000084733.10,RAB10
grey,ENSG00000199872.1,RNU6-942P
brown,ENSG00000214465.3,SMARCE1P6
grey,ENSG00000157833.12,GAREM2
red,ENSG00000084754.10,HADHA
red,ENSG00000138029.13,HADHB
grey,ENSG00000173567.14,ADGRF3
red,ENSG00000138018.17,EPT1
pink,ENSG00000157856.10,DRC1
turquoise,ENSG00000115155.16,OTOF
turquoise,ENSG00000173557.14,C2orf70
grey,ENSG00000171303.6,KCNK3
greenyellow,ENSG00000213699.8,SLC35F6
tan,ENSG00000157851.16,DPYSL5
tan,ENSG00000084764.10,MAPRE3
lightyellow,ENSG00000119777.18,TMEM214
lightyellow,ENSG00000084693.15,AGBL5
grey,ENSG00000272056.1,RP11-503P10.1
grey,ENSG00000272148.1,RP11-195B17.1
grey,ENSG00000228474.5,OST4
grey,ENSG00000138080.13,EMILIN1
turquoise,ENSG00000138030.12,KHK
turquoise,ENSG00000138028.14,CGREF1
blue,ENSG00000143994.13,ABHD1
turquoise,ENSG00000138073.13,PREB
brown,ENSG00000138074.14,SLC5A6
blue,ENSG00000138085.16,ATRAID
brown,ENSG00000084774.13,CAD
darkorange,ENSG00000115194.10,SLC30A3
brown,ENSG00000163793.12,DNAJC5G
black,ENSG00000138100.13,TRIM54
black,ENSG00000163794.6,UCN
brown,ENSG00000115204.14,MPV17
greenyellow,ENSG00000115207.13,GTF3C2
brown,ENSG00000234072.1,AC074117.10
brown,ENSG00000115211.15,EIF2B4
greenyellow,ENSG00000115234.10,SNX17
brown,ENSG00000163795.13,ZNF513
royalblue,ENSG00000115241.10,PPM1G
grey,ENSG00000213453.3,FTH1P3
grey,ENSG00000115216.13,NRBP1
brown,ENSG00000138002.14,IFT172
grey,ENSG00000200003.1,RNU6-986P
blue,ENSG00000115226.9,FNDC4
grey,ENSG00000243943.9,ZNF512
magenta,ENSG00000176714.9,CCDC121
grey,ENSG00000198522.13,GPN1
grey,ENSG00000119760.15,SUPT7L
green,ENSG00000163798.13,SLC4A1AP
grey,ENSG00000243147.7,MRPL33
salmon,ENSG00000171174.13,RBKS
blue,ENSG00000158019.20,BRE
grey,ENSG00000265321.1,MIR4263
grey,ENSG00000225991.1,RPL23AP34
darkgrey,ENSG00000075426.11,FOSL2
grey,ENSG00000270640.1,RP11-373D23.2
black,ENSG00000163803.12,PLB1
blue,ENSG00000230730.1,AC074011.2
lightgreen,ENSG00000213639.9,PPP1CB
red,ENSG00000163806.15,SPDYA
grey,ENSG00000171103.10,TRMT61B
green,ENSG00000163811.11,WDR43
tan,ENSG00000265706.1,SNORD53_SNORD92
yellow,ENSG00000189350.12,FAM179A
royalblue,ENSG00000115295.19,CLIP4
turquoise,ENSG00000171094.15,ALK
grey,ENSG00000233862.5,AC016907.3
red,ENSG00000119801.12,YPEL5
lightgreen,ENSG00000213626.11,LBH
turquoise,ENSG00000172954.13,LCLAT1
grey,ENSG00000162949.16,CAPN13
skyblue,ENSG00000158089.14,GALNT14
grey,ENSG00000214711.9,CAPN14
darkorange,ENSG00000013016.15,EHD3
grey,ENSG00000273165.1,RP11-1057B6.1
grey,ENSG00000162959.13,MEMO1
yellow,ENSG00000162961.13,DPY30
red,ENSG00000021574.11,SPAST
turquoise,ENSG00000152683.14,SLC30A6
grey,ENSG00000229816.1,DDX50P1
red,ENSG00000119820.10,YIPF4
grey,ENSG00000272754.1,AL133245.2
green,ENSG00000115760.13,BIRC6
green,ENSG00000276334.1,AL133243.1
salmon,ENSG00000276517.1,AL133243.2
grey,ENSG00000207653.1,MIR558
tan,ENSG00000274159.1,AL133243.3
green,ENSG00000279544.1,AL133243.4
grey,ENSG00000018699.11,TTC27
grey,ENSG00000230876.6,LINC00486
magenta,ENSG00000049323.15,LTBP1
black,ENSG00000152689.17,RASGRP3
grey,ENSG00000237133.1,AC020594.5
grey60,ENSG00000119812.18,FAM98A
black,ENSG00000187999.4,HNRNPA1P61
blue,ENSG00000203386.6,LINC01317
blue,ENSG00000237790.1,LINC01318
black,ENSG00000228262.8,LINC01320
grey,ENSG00000260025.1,RP11-490M8.1
darkgrey,ENSG00000150938.9,CRIM1
blue,ENSG00000171055.14,FEZ2
red,ENSG00000279519.1,RP11-288C18.1
lightgreen,ENSG00000115808.11,STRN
grey,ENSG00000252756.1,RNU6-577P
turquoise,ENSG00000008869.11,HEATR5B
cyan,ENSG00000152133.14,GPATCH11
red,ENSG00000055332.16,EIF2AK2
darkgrey,ENSG00000218739.9,CEBPZOS
cyan,ENSG00000115816.14,CEBPZ
purple,ENSG00000272054.1,RP11-423P10.2
turquoise,ENSG00000003509.15,NDUFAF7
magenta,ENSG00000115825.9,PRKD3
grey,ENSG00000115828.15,QPCT
turquoise,ENSG00000163171.7,CDC42EP3
grey,ENSG00000115841.19,RMDN2
grey60,ENSG00000138061.11,CYP1B1
grey60,ENSG00000232973.11,CYP1B1-AS1
lightgreen,ENSG00000119787.13,ATL2
black,ENSG00000231367.5,AC016995.3
grey,ENSG00000213553.4,RPLP0P6
blue,ENSG00000271443.1,RP11-541E12.1
blue,ENSG00000143889.15,HNRNPLL
grey,ENSG00000143891.16,GALM
black,ENSG00000115875.18,SRSF7
yellow,ENSG00000152147.10,GEMIN6
turquoise,ENSG00000163214.20,DHX57
grey,ENSG00000223922.1,ASS1P2
turquoise,ENSG00000188010.12,MORN2
grey60,ENSG00000214694.10,ARHGEF33
blue,ENSG00000269210.2,RP11-173C1.1
black,ENSG00000115904.12,SOS1
yellow,ENSG00000229692.3,SOS1-IT1
grey,ENSG00000225900.1,HSPE1P13
brown,ENSG00000205111.8,CDKL4
blue,ENSG00000011566.14,MAP4K3
grey,ENSG00000252473.1,SNORA67
orange,ENSG00000273035.1,RP11-449G16.1
blue,ENSG00000231312.6,AC007246.3
grey,ENSG00000152154.10,TMEM178A
darkred,ENSG00000138050.14,THUMPD2
grey,ENSG00000227028.6,SLC8A1-AS1
red,ENSG00000183023.18,SLC8A1
grey,ENSG00000162878.12,PKDCC
turquoise,ENSG00000143924.18,EML4
green,ENSG00000115944.14,COX7A2L
grey,ENSG00000171126.7,KCNG3
grey,ENSG00000232526.1,VDAC1P13
pink,ENSG00000057935.13,MTA3
grey,ENSG00000200550.1,RNU6-137P
lightcyan,ENSG00000152518.7,ZFP36L2
turquoise,ENSG00000115970.18,THADA
magenta,ENSG00000152527.13,PLEKHH2
turquoise,ENSG00000138036.18,DYNC2LI1
turquoise,ENSG00000143921.6,ABCG8
green,ENSG00000138095.18,LRPPRC
lightgreen,ENSG00000138032.20,PPM1B
salmon,ENSG00000138079.13,SLC3A1
green,ENSG00000138078.15,PREPL
turquoise,ENSG00000143919.14,CAMKMT
grey60,ENSG00000205054.6,LINC01121
yellow,ENSG00000231054.1,AC009236.2
grey,ENSG00000068784.12,SRBD1
turquoise,ENSG00000171132.13,PRKCE
red,ENSG00000116016.13,EPAS1
grey,ENSG00000250565.6,ATP6V1E2
green,ENSG00000119729.11,RHOQ
grey,ENSG00000151665.12,PIGF
red,ENSG00000119878.5,CRIPT
grey,ENSG00000279254.1,RP11-536C12.1
red,ENSG00000171150.7,SOCS5
grey,ENSG00000260977.1,RP11-333I13.1
greenyellow,ENSG00000222005.8,LINC01118
salmon,ENSG00000239332.5,LINC01119
green,ENSG00000180398.11,MCFD2
brown,ENSG00000068724.15,TTC7A
pink,ENSG00000239605.8,C2orf61
turquoise,ENSG00000143933.16,CALM2
black,ENSG00000234690.6,AC073283.4
grey,ENSG00000236824.2,BCYRN1
blue,ENSG00000119888.10,EPCAM
blue,ENSG00000095002.13,MSH2
blue,ENSG00000184261.4,KCNK12
turquoise,ENSG00000235760.3,HCG2040054
blue,ENSG00000116062.14,MSH6
green,ENSG00000138081.20,FBXO11
grey,ENSG00000235369.1,RPL36AP15
grey,ENSG00000233230.1,AC079807.2
grey,ENSG00000170802.15,FOXN2
yellow,ENSG00000272663.1,RP11-191L17.1
grey,ENSG00000162869.15,PPP1R21
grey,ENSG00000243244.5,STON1
darkred,ENSG00000179915.22,NRXN1
blue,ENSG00000230327.1,MTCO1P42
grey,ENSG00000216191.1,MIR8485
grey,ENSG00000238165.1,AC007560.1
grey,ENSG00000115239.21,ASB3
grey,ENSG00000143942.4,CHAC2
red,ENSG00000068912.13,ERLEC1
grey,ENSG00000265452.1,MIR3682
midnightblue,ENSG00000119737.5,GPR75
white,ENSG00000068878.14,PSME4
grey,ENSG00000170634.12,ACYP2
grey,ENSG00000233266.1,HMGB1P31
grey,ENSG00000272156.1,RP11-477N3.1
grey,ENSG00000178021.10,TSPYL6
yellow,ENSG00000177994.15,C2orf73
blue,ENSG00000115306.15,SPTBN1
brown,ENSG00000237887.1,RPL23AP32
blue,ENSG00000214595.11,EML6
green,ENSG00000115310.17,RTN4
grey,ENSG00000200086.1,RNU6-433P
yellow,ENSG00000162994.15,CLHC1
brown,ENSG00000203327.2,AC012358.7
greenyellow,ENSG00000227799.1,AC012358.4
paleturquoise,ENSG00000143947.12,RPS27A
turquoise,ENSG00000085760.14,MTIF2
blue,ENSG00000162997.15,PRORSD1P
blue,ENSG00000240401.8,AC012358.8
turquoise,ENSG00000115355.15,CCDC88A
lightgreen,ENSG00000163001.11,CFAP36
yellowgreen,ENSG00000275052.4,PPP4R3B
grey,ENSG00000272606.1,RP11-554J4.1
cyan,ENSG00000138035.14,PNPT1
magenta,ENSG00000115380.19,EFEMP1
blue,ENSG00000233251.7,AC007743.1
blue,ENSG00000055813.5,CCDC85A
blue,ENSG00000028116.16,VRK2
blue,ENSG00000115392.11,FANCL
grey,ENSG00000233426.3,EIF3FP3
blue,ENSG00000233723.7,LINC01122
blue,ENSG00000222030.1,AC007131.1
turquoise,ENSG00000119866.20,BCL11A
red,ENSG00000115421.12,PAPOLG
blue,ENSG00000162924.13,REL
yellow,ENSG00000237522.1,NONOP2
yellow,ENSG00000232713.2,AC010733.5
yellow,ENSG00000162927.13,PUS10
blue,ENSG00000162928.8,PEX13
brown,ENSG00000162929.13,KIAA1841
pink,ENSG00000274769.1,RP11-493E12.3
grey,ENSG00000212978.6,AC016747.3
yellow,ENSG00000237651.6,C2orf74
grey,ENSG00000173209.22,AHSA2
lightgreen,ENSG00000115464.14,USP34
tan,ENSG00000234624.2,AC016894.1
grey,ENSG00000270820.5,RP11-355B11.2
darkmagenta,ENSG00000082898.16,XPO1
grey,ENSG00000170264.12,FAM161A
grey,ENSG00000115484.14,CCT4
purple,ENSG00000173163.10,COMMD1
white,ENSG00000170340.10,B3GNT2
turquoise,ENSG00000186889.9,TMEM17
lightgreen,ENSG00000115504.14,EHBP1
grey,ENSG00000237162.1,RP11-443F16.1
grey,ENSG00000115507.9,OTX1
turquoise,ENSG00000242412.1,DBIL5P2
turquoise,ENSG00000143951.15,WDPCP
turquoise,ENSG00000233716.1,AC074367.1
turquoise,ENSG00000279485.1,RP11-391A7.1
paleturquoise,ENSG00000014641.17,MDH1
green,ENSG00000228305.2,AC016734.2
turquoise,ENSG00000169764.14,UGP2
green,ENSG00000143952.19,VPS54
purple,ENSG00000228079.2,AC012368.1
lightgreen,ENSG00000197329.11,PELI1
blue,ENSG00000225889.7,AC074289.1
grey,ENSG00000223935.1,AC008074.3
turquoise,ENSG00000119862.12,LGALSL
blue,ENSG00000260101.1,RP11-568N6.1
red,ENSG00000119844.15,AFTPH
white,ENSG00000179833.4,SERTAD2
blue,ENSG00000234572.1,AC007880.1
grey,ENSG00000237638.1,AC007386.2
grey,ENSG00000227394.1,AC007386.3
blue,ENSG00000115902.10,SLC1A4
midnightblue,ENSG00000011523.13,CEP68
lightgreen,ENSG00000138069.16,RAB1A
purple,ENSG00000273763.1,RP11-420C9.1
grey,ENSG00000172974.11,AC007318.5
royalblue,ENSG00000138071.13,ACTR2
grey,ENSG00000198369.9,SPRED2
grey,ENSG00000204929.12,AC074391.1
turquoise,ENSG00000143995.19,MEIS1
grey,ENSG00000236780.5,AC078941.1
green,ENSG00000143971.7,ETAA1
grey,ENSG00000197223.11,C1D
turquoise,ENSG00000243667.6,WDR92
turquoise,ENSG00000115946.7,PNO1
royalblue,ENSG00000221823.10,PPP3R1
grey,ENSG00000273275.1,RP11-474G23.2
yellow,ENSG00000273064.1,RP11-474G23.3
grey,ENSG00000119865.8,CNRIP1
blue,ENSG00000115956.9,PLEK
grey,ENSG00000204923.3,FBXO48
turquoise,ENSG00000169621.9,APLF
lightcyan,ENSG00000163219.11,ARHGAP25
turquoise,ENSG00000169604.19,ANTXR1
green,ENSG00000198380.12,GFPT1
grey,ENSG00000169599.12,NFU1
red,ENSG00000115977.18,AAK1
green,ENSG00000232228.1,RP11-77O7.1
green,ENSG00000196975.15,ANXA4
green,ENSG00000087338.4,GMCL1
royalblue,ENSG00000124380.10,SNRNP27
midnightblue,ENSG00000059728.10,MXD1
yellow,ENSG00000244617.2,ASPRV1
yellow,ENSG00000179818.13,PCBP1-AS1
tan,ENSG00000169564.6,PCBP1
brown,ENSG00000115998.7,C2orf42
turquoise,ENSG00000116001.15,TIA1
red,ENSG00000116005.11,PCYOX1
grey,ENSG00000143977.13,SNRPG
grey,ENSG00000035141.7,FAM136A
grey,ENSG00000163235.15,TGFA
grey,ENSG00000224606.1,TGFA-IT1
plum1,ENSG00000075340.22,ADD2
turquoise,ENSG00000116035.2,VAX2
grey,ENSG00000116039.11,ATP6V1B1
grey,ENSG00000258881.6,AC007040.11
darkgreen,ENSG00000144043.11,TEX261
brown,ENSG00000124357.12,NAGK
yellow,ENSG00000124370.10,MCEE
purple,ENSG00000124383.8,MPHOSPH10
darkred,ENSG00000124374.8,PAIP2B
cyan,ENSG00000075292.18,ZNF638
grey,ENSG00000281195.1,ZNF638-IT1
turquoise,ENSG00000135636.13,DYSF
turquoise,ENSG00000003137.8,CYP26B1
red,ENSG00000144036.15,EXOC6B
yellow,ENSG00000116096.5,SPR
pink,ENSG00000135638.13,EMX1
magenta,ENSG00000144040.12,SFXN5
greenyellow,ENSG00000135631.16,RAB11FIP5
grey,ENSG00000272702.1,RP11-44N22.3
greenyellow,ENSG00000135632.11,SMYD5
steelblue,ENSG00000135617.3,PRADC1
darkgreen,ENSG00000135624.15,CCT7
greenyellow,ENSG00000163013.11,FBXO41
grey,ENSG00000135625.7,EGR4
grey,ENSG00000116127.17,ALMS1
grey,ENSG00000230002.2,ALMS1-IT1
yellow,ENSG00000163016.9,ALMS1P1
cyan,ENSG00000144034.14,TPRKB
salmon,ENSG00000273245.1,RP11-434P11.2
tan,ENSG00000280037.1,RP11-434P11.1
green,ENSG00000144048.10,DUSP11
red,ENSG00000124356.15,STAMBP
paleturquoise,ENSG00000114956.19,DGUOK
white,ENSG00000187605.15,TET3
turquoise,ENSG00000257800.1,FNBP1P1
grey,ENSG00000163170.11,BOLA3
grey,ENSG00000225439.2,BOLA3-AS1
darkred,ENSG00000114978.17,MOB1A
midnightblue,ENSG00000065911.11,MTHFD2
grey,ENSG00000264324.1,RP11-287D1.3
blue,ENSG00000188687.16,SLC4A5
tan,ENSG00000204843.12,DCTN1
turquoise,ENSG00000237737.5,DCTN1-AS1
grey,ENSG00000159239.12,C2orf81
greenyellow,ENSG00000005448.16,WDR54
magenta,ENSG00000114993.15,RTKN
grey,ENSG00000115274.14,INO80B
brown,ENSG00000239779.6,WBP1
pink,ENSG00000115275.11,MOGS
brown,ENSG00000204822.6,MRPL53
brown,ENSG00000135637.13,CCDC142
brown,ENSG00000115282.19,TTC31
yellow,ENSG00000115289.13,PCGF1
brown,ENSG00000115307.16,AUP1
grey,ENSG00000115317.11,HTRA2
turquoise,ENSG00000115318.11,LOXL3
turquoise,ENSG00000115325.13,DOK1
turquoise,ENSG00000159374.17,M1AP
grey,ENSG00000135622.12,SEMA4F
lightcyan,ENSG00000159399.9,HK2
grey,ENSG00000115350.11,POLE4
sienna3,ENSG00000115353.10,TACR1
grey60,ENSG00000270571.2,RP11-355F16.1
turquoise,ENSG00000115364.13,MRPL19
blue,ENSG00000005436.13,GCFC2
red,ENSG00000270696.1,RP11-342K6.1
grey,ENSG00000271452.1,RP11-342K6.2
red,ENSG00000200488.1,RN7SKP203
blue,ENSG00000176204.13,LRRTM4
grey,ENSG00000066032.18,CTNNA2
grey,ENSG00000229385.1,AC010975.1
brown,ENSG00000162951.10,LRRTM1
darkgrey,ENSG00000163541.11,SUCLG1
blue,ENSG00000115423.18,DNAH6
blue,ENSG00000259056.1,DUXAP1
black,ENSG00000186854.10,TRABD2A
blue,ENSG00000034510.5,TMSB10
green,ENSG00000176407.17,KCMF1
blue,ENSG00000152284.4,TCF7L1
blue,ENSG00000231134.1,TCF7L1-IT1
midnightblue,ENSG00000152291.13,TGOLN2
greenyellow,ENSG00000042445.13,RETSAT
brown,ENSG00000115459.17,ELMOD3
grey,ENSG00000278590.1,RN7SL113P
grey,ENSG00000042493.15,CAPG
brown,ENSG00000152292.16,SH2D6
white,ENSG00000168906.12,MAT2A
brown,ENSG00000115486.11,GGCX
blue,ENSG00000168894.9,RNF181
grey,ENSG00000168890.13,TMEM150A
salmon,ENSG00000168883.19,USP39
turquoise,ENSG00000168887.10,C2orf68
red,ENSG00000168874.12,ATOH8
grey,ENSG00000115525.16,ST3GAL5
pink,ENSG00000068654.15,POLR1A
green,ENSG00000132300.18,PTCD3
green,ENSG00000208772.1,SNORD94
royalblue,ENSG00000132305.20,IMMT
red,ENSG00000132313.14,MRPL35
grey,ENSG00000068615.17,REEP1
grey,ENSG00000115548.16,KDM3A
turquoise,ENSG00000115561.15,CHMP3
grey,ENSG00000249884.8,RNF103-CHMP3
green,ENSG00000239305.6,RNF103
red,ENSG00000153561.12,RMND5A
brown,ENSG00000153563.15,CD8A
grey,ENSG00000187627.14,RGPD1
grey60,ENSG00000183281.14,PLGLB1
grey,ENSG00000231259.4,AC125232.1
grey,ENSG00000266931.1,RP11-1252D15.1
grey,ENSG00000204745.3,AC083899.3
salmon,ENSG00000222041.10,LINC00152
grey,ENSG00000234231.3,AC093616.4
grey,ENSG00000125551.18,PLGLB2
grey,ENSG00000185304.13,RGPD2
purple,ENSG00000172086.7,KRCC1
grey,ENSG00000144115.16,THNSL2
blue,ENSG00000172071.11,EIF2AK3
grey,ENSG00000234028.3,AC062029.1
yellow,ENSG00000153574.8,RPIA
darkolivegreen,ENSG00000230006.7,ANKRD36BP2
grey,ENSG00000283196.1,RP4-614C10.2
turquoise,ENSG00000241566.1,IGKV2D-24
turquoise,ENSG00000254345.1,IGKV2D-23
turquoise,ENSG00000253365.1,IGKV1D-22
grey,ENSG00000261600.1,RP11-575H3.1
grey,ENSG00000143429.10,AC027612.6
orange,ENSG00000259916.1,RP11-407P15.2
grey,ENSG00000213355.3,CNN2P8
grey,ENSG00000223564.1,CYP4F32P
grey,ENSG00000232502.1,AC073464.7
grey,ENSG00000235571.1,SNX18P14
grey,ENSG00000204717.4,AC073464.11
grey,ENSG00000229089.6,ANKRD20A8P
grey,ENSG00000278631.1,RP11-71B7.1
grey,ENSG00000163060.7,TEKT4
magenta,ENSG00000172005.10,MAL
yellow,ENSG00000144029.11,MRPS5
black,ENSG00000144026.11,ZNF514
yellow,ENSG00000275111.4,ZNF2
yellow,ENSG00000233757.6,AC092835.2
brown,ENSG00000155066.15,PROM2
brown,ENSG00000115041.12,KCNIP3
lightyellow,ENSG00000115042.9,FAHD2A
yellow,ENSG00000272913.1,RP11-440D17.3
black,ENSG00000229689.3,AC009237.8
grey,ENSG00000273305.1,RP11-440D17.4
brown,ENSG00000232931.5,LINC00342
green,ENSG00000174501.14,ANKRD36C
lightyellow,ENSG00000231584.8,FAHD2CP
grey,ENSG00000186281.12,GPAT2
grey,ENSG00000158050.4,DUSP2
red,ENSG00000084090.13,STARD7
grey,ENSG00000204685.6,STARD7-AS1
lightyellow,ENSG00000135956.8,TMEM127
blue,ENSG00000144021.2,CIAO1
tan,ENSG00000144028.14,SNRNP200
blue,ENSG00000196843.15,ARID5A
blue,ENSG00000114982.17,KANSL3
yellow,ENSG00000249715.9,FER1L5
yellow,ENSG00000114988.11,LMAN2L
lightyellow,ENSG00000158158.11,CNNM4
grey,ENSG00000273265.1,RP11-353K11.1
pink,ENSG00000168763.15,CNNM3
brown,ENSG00000163126.14,ANKRD23
yellow,ENSG00000213337.8,ANKRD39
pink,ENSG00000168758.10,SEMA4C
blue,ENSG00000144199.11,FAHD2B
grey,ENSG00000135976.16,ANKRD36
grey,ENSG00000277701.4,RP11-734K23.9
grey,ENSG00000230606.10,AC159540.1
grey,ENSG00000196912.12,ANKRD36B
grey,ENSG00000235833.1,AC159540.14
tan,ENSG00000135940.6,COX5B
saddlebrown,ENSG00000115073.7,ACTR1B
grey,ENSG00000228486.10,LINC01125
skyblue,ENSG00000075568.16,TMEM131
green,ENSG00000238719.1,RNU7-96P
grey60,ENSG00000144191.11,CNGA3
turquoise,ENSG00000040933.15,INPP4A
red,ENSG00000183513.8,COA5
grey,ENSG00000115446.11,UNC50
cyan,ENSG00000071073.12,MGAT4A
red,ENSG00000196872.11,KIAA1211L
red,ENSG00000238830.1,RNU7-46P
grey60,ENSG00000135951.14,TSGA10
red,ENSG00000273045.5,C2orf15
grey,ENSG00000241962.9,RP11-111H13.1
yellow,ENSG00000144182.16,LIPT1
yellow,ENSG00000158411.10,MITD1
green,ENSG00000185414.19,MRPL30
yellow,ENSG00000144214.9,LYG1
turquoise,ENSG00000115514.11,TXNDC9
green,ENSG00000158417.10,EIF5B
green,ENSG00000135945.9,REV1
green,ENSG00000273306.1,RP11-527J8.1
turquoise,ENSG00000144218.18,AFF3
grey,ENSG00000230393.1,AC092667.2
royalblue,ENSG00000170500.12,LONRF2
turquoise,ENSG00000115526.10,CHST10
grey,ENSG00000115539.13,PDCL3
tan,ENSG00000170485.16,NPAS2
grey,ENSG00000232034.1,AC092168.2
grey,ENSG00000071082.10,RPL31
turquoise,ENSG00000204634.12,TBC1D8
grey,ENSG00000272902.2,RP11-299H21.1
green,ENSG00000158435.7,CNOT11
blue,ENSG00000163162.8,RNF149
grey,ENSG00000212283.1,SNORD89
red,ENSG00000175874.9,CREG2
tan,ENSG00000196460.12,RFX8
green,ENSG00000071054.16,MAP4K4
green,ENSG00000115594.11,IL1R1
black,ENSG00000115598.9,IL1RL2
turquoise,ENSG00000115616.2,SLC9A2
red,ENSG00000135953.10,MFSD9
grey,ENSG00000170417.14,TMEM182
grey,ENSG00000235597.1,LINC01102
turquoise,ENSG00000234177.5,LINC01114
grey,ENSG00000233639.5,LINC01158
turquoise,ENSG00000269707.1,RP11-13J10.1
turquoise,ENSG00000198914.3,POU3F3
turquoise,ENSG00000135972.8,MRPS9
grey,ENSG00000226508.1,AC104655.3
grey,ENSG00000135973.2,GPR45
yellow,ENSG00000272861.1,RP11-332H14.1
grey,ENSG00000135966.12,TGFBRAP1
grey,ENSG00000272994.1,RP11-332H14.2
cyan,ENSG00000135974.9,C2orf49
skyblue3,ENSG00000115641.18,FHL2
