""	inGencode	inGencodeStart	inGencodeEnd	gencodeGeneID	ensemblID	Symbol	gencodeStrand	gencodeTx	numTx	Class	startExon	endExon	newGeneID	newGeneSymbol	isFusion	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
chr15:43594368-43594971(+)	TRUE	TRUE	TRUE	ENSG00000237289.9	ENSG00000237289	CKMT1B	+	ENST00000453782.5|ENST00000300283.10|ENST00000437924.5|ENST00000417289.1|ENST00000441322.5|ENST00000498538.1|ENST00000437534.3|ENST00000627381.1	8	InGen	394797	394798	ENSG00000237289.9	CKMT1B	FALSE	0.327933852935061	2.32453135899282	4.41817573113972	1.53797905173126e-05	0.00155918499507183	2.38736292534044	0.0656119930066037
chr2:39768502-39769709(-)	TRUE	TRUE	TRUE	ENSG00000138050.14	ENSG00000138050	THUMPD2	-	ENST00000505747.5|ENST00000378727.8	2	InGen	59410	59409	ENSG00000138050.14	THUMPD2	FALSE	-0.505230791477928	-0.464522480783726	-4.41554107238176	1.5553341647258e-05	0.00157570967539124	2.81416052590087	0.0554089356215029
chr11:22737769-22749119(+)	TRUE	TRUE	TRUE	ENSG00000148935.10	ENSG00000148935	GAS2	+	ENST00000528582.5|ENST00000454584.6|ENST00000278187.7|ENST00000524701.5|ENST00000532398.1	5	InGen	299210	299211	ENSG00000148935.10	GAS2	FALSE	-0.309287672038408	1.11622310086168	-4.41497457060348	1.55909031515809e-05	0.00157844417527371	2.61491416351974	0.177104644422824
chr15:41256991-41262755(+)	TRUE	TRUE	TRUE	ENSG00000187446.11	ENSG00000187446	CHP1	+	ENST00000558351.5|ENST00000560411.5|ENST00000334660.9|ENST00000560784.5|ENST00000561280.5|ENST00000392151.6|ENST00000560397.5|ENST00000560633.1|ENST00000560965.1	9	InGen	393185	393186	ENSG00000187446.11	CHP1	FALSE	-0.189247013983759	2.67432865066433	-4.41400338430998	1.56554995902928e-05	0.00158391016891464	2.30538011601949	0.065466815124759
chr6:10726009-10728639(+)	TRUE	TRUE	TRUE	ENSG00000111843.13	ENSG00000111843	TMEM14C	+	ENST00000541412.5|ENST00000229563.5|ENST00000466421.5|ENST00000467415.5|ENST00000495549.1	5	InGen	179070	179071	ENSG00000111843.13	TMEM14C	FALSE	-0.225344201775275	2.77266636207173	-4.4133847357073	1.56967815313255e-05	0.00158701156591359	2.28625772778382	0.119707967256212
chr22:43755833-43765304(-)	TRUE	TRUE	TRUE	ENSG00000186976.14	ENSG00000186976	EFCAB6	-	ENST00000396231.6|ENST00000262726.11|ENST00000404038.5|ENST00000356087.8	4	InGen	549173	549172	ENSG00000186976.14	EFCAB6	FALSE	-0.280771215632997	1.15296999085047	-4.41269846269595	1.57426981966303e-05	0.00158981050786277	2.59793560680583	0.11985391748404
chr2:169294711-169307280(-)	TRUE	TRUE	TRUE	ENSG00000081479.12	ENSG00000081479	LRP2	-	ENST00000263816.7|ENST00000443831.1	2	InGen	79290	79289	ENSG00000081479.12	LRP2	FALSE	0.573563735865598	0.75210253159266	4.4126528036641	1.57457576868101e-05	0.00158981050786277	2.66242626617386	0.10926885811837
chr2:11713813-11765532(+)	TRUE	TRUE	TRUE	ENSG00000134324.11	ENSG00000134324	LPIN1	+	ENST00000449576.6	1	InGen	54327	54328	ENSG00000134324.11	LPIN1	FALSE	0.382202733402246	0.970547070738818	4.41242824743397	1.57608129067353e-05	0.00159025537309168	2.6444036512543	0.121527996481462
chr3:183039136-183041566(-)	TRUE	TRUE	TRUE	ENSG00000078070.12	ENSG00000078070	MCCC1	-	ENST00000265594.8|ENST00000492597.5|ENST00000497830.5|ENST00000610757.4|ENST00000629669.2|ENST00000497959.5|ENST00000495767.5|ENST00000476176.5	8	InGen	124978	124977	ENSG00000078070.12	MCCC1	FALSE	0.206300985012469	2.28392106978463	4.41215396718908	1.57792205785829e-05	0.00159103766929126	2.3688166983862	0.125709754354591
chr6:61659151-61661281(-)	TRUE	TRUE	TRUE	ENSG00000250686.2	ENSG00000250686	RP1-240B8.3	-	ENST00000511849.2	1	InGen	190638	190637	ENSG00000250686.2	RP1-240B8.3	FALSE	-0.207394556495202	4.10656360124993	-4.41052304866667	1.58891025755294e-05	0.00160103615162374	2.0992225220318	0.107949783981102
chr5:151467926-151473672(+)	TRUE	TRUE	TRUE	ENSG00000123643.12	ENSG00000123643	SLC36A1	+	ENST00000520701.5|ENST00000243389.7|ENST00000616007.4|ENST00000521925.5	4	InGen	171953	171954	ENSG00000123643.12	SLC36A1	FALSE	-0.367042371651702	0.435248628657483	-4.40968299376517	1.59459867893179e-05	0.00160568452679408	2.72512480717389	0.105146224012881
chr16:80997430-80998284(-)	TRUE	TRUE	TRUE	ENSG00000103121.8	ENSG00000103121	CMC2	-	ENST00000564249.5|ENST00000565650.5|ENST00000567593.5|ENST00000568228.5|ENST00000565925.5|ENST00000564174.5	6	InGen	435278	435298	ENSG00000103121.8	CMC2	FALSE	-0.368780740115965	1.22859415188883	-4.40771826616438	1.60797919890489e-05	0.00161806699293576	2.56104629253051	0.0743842159402071
chr1:171185360-171185707(+)	TRUE	TRUE	TRUE	ENSG00000094963.13	ENSG00000094963	FMO2	+	ENST00000209929.9|ENST00000462643.2|ENST00000493513.1	3	InGen	39532	39533	ENSG00000094963.13	FMO2	FALSE	0.825275441672043	-1.00215033472218	4.40674652704642	1.61463685148165e-05	0.00162367229406469	2.72564071846493	0.123896044263578
chr3:195963422-195965428(-)	TRUE	TRUE	TRUE	ENSG00000185485.14	ENSG00000185485	SDHAP1	-	ENST00000427149.5|ENST00000427841.5|ENST00000354559.9|ENST00000440850.5	4	InGen	128571	128570	ENSG00000185485.14	SDHAP1	FALSE	0.990069854427846	-1.03280263756357	4.40634548532121	1.61739220149838e-05	0.00162534855209929	2.73147222039038	0.120233561767599
chr17:16735644-16761424(+)	TRUE	TRUE	TRUE	ENSG00000170160.17	ENSG00000170160	CCDC144A	+	ENST00000399273.5|ENST00000448331.7|ENST00000360524.12|ENST00000470068.2	4	InGen	446429	446430	ENSG00000170160.17	CCDC144A	FALSE	0.959842517423757	0.247432454207953	4.40523167625724	1.62506828925491e-05	0.00163196417419452	2.71359823600086	0.0994209067139216
chr10:121899995-121902390(-)	TRUE	TRUE	TRUE	ENSG00000107669.17	ENSG00000107669	ATE1	-	ENST00000224652.10|ENST00000543447.5|ENST00000423243.5	3	InGen	289645	289644	ENSG00000107669.17	ATE1	FALSE	-0.221721127181081	2.44915816535274	-4.4044482655809	1.63048827975459e-05	0.00163565987375449	2.30576093216341	0.0793343572864665
chr1:248745280-248748288(-)	TRUE	TRUE	TRUE	ENSG00000259823.5	ENSG00000259823	LYPD8	-	ENST00000590317.3	1	InGen	52268	52275	ENSG00000259823.5	LYPD8	FALSE	0.846203667375934	0.0871063351702574	4.40438322732744	1.63093902272163e-05	0.00163565987375449	2.73229481801447	0.0756386157779051
chrX:48898094-48898491(+)	TRUE	TRUE	TRUE	ENSG00000102103.15	ENSG00000102103	PQBP1	+	ENST00000376563.5|ENST00000472742.5	2	InGen	556356	556351	ENSG00000102103.15	PQBP1	FALSE	0.99822444433053	-1.25060521798802	4.40413532018594	1.63265822196876e-05	0.00163628513385783	2.68936841610189	0.125507951649625
chr1:244970444-245017241(+)	TRUE	TRUE	TRUE	ENSG00000203666.12	ENSG00000203666	EFCAB2	+	ENST00000366523.5|ENST00000447569.6|ENST00000495271.5	3	InGen	51730	51721	ENSG00000203666.12	EFCAB2	FALSE	-0.513705546645248	0.667195896799374	-4.40373240318448	1.63545610132281e-05	0.00163798990655021	2.6604004101221	0.0934991580394749
chr15:28744900-28745596(+)	TRUE	TRUE	TRUE	ENSG00000248334.6	ENSG00000248334	WHAMMP2	+	ENST00000515318.6|ENST00000512149.3	2	InGen	390186	390194	ENSG00000248334.6	WHAMMP2	FALSE	0.518557457036166	-0.0468106414814575	4.40343151766975	1.63754846753952e-05	0.00163898626143528	2.75351880142311	0.0379129235815153
chr16:88810149-88810422(-)	TRUE	TRUE	TRUE	ENSG00000198931.10	ENSG00000198931	APRT	-	ENST00000378364.7|ENST00000426324.6|ENST00000569616.1	3	InGen	437429	437428	ENSG00000198931.10	APRT	FALSE	0.246308023577398	2.32698023349892	4.40249454761869	1.64408064655131e-05	0.00164442201627698	2.32126835186363	0.100754153046991
chr7:99391100-99391177(+)	TRUE	TRUE	TRUE	ENSG00000130429.12	ENSG00000130429	ARPC1B	+	ENST00000252725.9|ENST00000451682.5|ENST00000481997.5	3	InGen	217923	217924	ENSG00000130429.12	ARPC1B	FALSE	-0.353304560341196	0.996598392606026	-4.4010750253211	1.65402463179962e-05	0.00165326072484115	2.5928645669265	0.0376755714737679
chr8:89724967-89725505(-)	FALSE	TRUE	FALSE						0	AltStartEnd	242741		ENSG00000251136.8		FALSE	0.402443483681856	0.124136763561371	4.40090601898571	1.65521238522961e-05	0.00165334127557674	2.72843637027644	0.0617856659144079
chr5:141929741-141929988(+)	TRUE	TRUE	TRUE	ENSG00000081791.8	ENSG00000081791	KIAA0141	+	ENST00000432126.6|ENST00000194118.8|ENST00000508751.1	3	InGen	169946	169947	ENSG00000081791.8	KIAA0141	FALSE	-0.215532764854391	2.08583632825225	-4.39892716781653	1.66918049902082e-05	0.0016661790982572	2.35185278015234	0.0542943271331695
chr3:143574189-143578579(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	0.928036302604108	-0.286447075038904	4.39868720450014	1.67088199513036e-05	0.00166676338820849	2.74822840866566	0.0634703777897868
chr22:27335331-27336096(+)	TRUE	TRUE	TRUE	ENSG00000230051.1	ENSG00000230051	CTA-929C8.8	+	ENST00000413244.1	1	InGen	543176	543177	ENSG00000230051.1	CTA-929C8.8	FALSE	0.437313916721921	4.38367076953715	4.39796414294236	1.676019038016e-05	0.00167077168869137	2.02526499782583	0.0434553548322042
chr13:113044889-113045270(+)	TRUE	TRUE	TRUE	ENSG00000126217.20	ENSG00000126217	MCF2L	+	ENST00000397021.5|ENST00000494043.1|ENST00000423251.1	3	InGen	367663	367606	ENSG00000126217.20	MCF2L	FALSE	0.478984528796954	0.376607649607971	4.39750369654233	1.67929820457132e-05	0.00167182342688578	2.68801647299841	0.0409182876779345
chr19:39928307-39934563(-)	TRUE	TRUE	TRUE	ENSG00000275395.4	ENSG00000275395	FCGBP	-	ENST00000616721.4	1	InGen	505840	505839	ENSG00000275395.4	FCGBP	FALSE	-1.04482211182705	-1.02587127526344	-4.39750159803768	1.67931316359542e-05	0.00167182342688578	2.71139529400323	0.0484013764281849
chr3:183635794-183636220(+)	TRUE	TRUE	TRUE	ENSG00000114796.15	ENSG00000114796	KLHL24	+	ENST00000461813.5|ENST00000473045.5|ENST00000454652.6|ENST00000481126.1	4	InGen	125152	125168	ENSG00000114796.15	KLHL24	FALSE	1.27564987544828	0.123021256467398	4.39650995320371	1.6863963453539e-05	0.00167775651331142	2.70973675579697	0.0457312719692529
chr6:34424841-34425071(-)	TRUE	TRUE	TRUE	ENSG00000270800.1	ENSG00000270800	RPS10-NUDT3	-	ENST00000605528.1|ENST00000344700.7|ENST00000464218.5|ENST00000467531.5|ENST00000494077.5|ENST00000326199.12|ENST00000621356.2|ENST00000480942.1	8	InGen	185805	185804	ENSG00000270800.1	RPS10-NUDT3	FALSE	-0.114921702434599	6.09316965953958	-4.39611115717633	1.68925296257116e-05	0.00167849721165761	1.8407042538606	0.0498335447976796
chr21:46162068-46168307(-)	TRUE	TRUE	TRUE	ENSG00000160284.14	ENSG00000160284	SPATC1L	-	ENST00000330205.10|ENST00000291672.5	2	InGen	538210	538209	ENSG00000160284.14	SPATC1L	FALSE	0.966096088993755	-0.502190787939853	4.39609219857729	1.68938888048791e-05	0.00167849721165761	2.73595628810408	0.0509351235446982
chr10:104018290-104018783(+)	TRUE	TRUE	TRUE	ENSG00000065613.13	ENSG00000065613	SLK	+	ENST00000335753.8|ENST00000369755.3|ENST00000474260.1	3	InGen	287341	287342	ENSG00000065613.13	SLK	FALSE	-0.166347352581579	3.98011171086419	-4.39572365555006	1.69203312271108e-05	0.00168000663728436	2.05406297840192	0.0456516564053238
chr7:74885147-74887682(-)	TRUE	TRUE	TRUE	ENSG00000277072.4	ENSG00000277072	STAG3L2	-	ENST00000426587.5|ENST00000622110.4|ENST00000618922.4|ENST00000622215.1	4	InGen	213830	213829	ENSG00000277072.4	STAG3L2	FALSE	0.756933738673758	-0.323004692698506	4.39453847486817	1.70056355899814e-05	0.00168669125466805	2.73237454688012	0.0490300790230123
chr9:37740885-37744388(+)	TRUE	TRUE	TRUE	ENSG00000070601.9	ENSG00000070601	FRMPD1	+	ENST00000377765.7|ENST00000539465.5	2	InGen	256525	256526	ENSG00000070601.9	FRMPD1	FALSE	0.542782137499025	-0.200117388442811	4.39427342422633	1.70247691939703e-05	0.00168669125466805	2.7278782405117	0.0494339983073606
chr20:49279209-49280484(+)	TRUE	TRUE	TRUE	ENSG00000177410.12	ENSG00000177410	ZFAS1	+	ENST00000371743.7|ENST00000441722.5|ENST00000450535.5|ENST00000458653.5|ENST00000326677.9|ENST00000428008.5|ENST00000620594.1|ENST00000623640.1	8	InGen	528830	528831	ENSG00000177410.12	ZFAS1	FALSE	-0.204867500416897	3.82449697614633	-4.39422324766921	1.70283936873799e-05	0.00168669125466805	2.06576499787459	0.0496132927368335
chr17:82900732-82903404(+)	TRUE	TRUE	TRUE	ENSG00000141556.20	ENSG00000141556	TBCD	+	ENST00000355528.8|ENST00000539345.6|ENST00000576160.6|ENST00000576996.5|ENST00000571316.5|ENST00000576760.5|ENST00000572984.5|ENST00000572953.5|ENST00000571796.5|ENST00000574422.1	10	InGen	474215	474216	ENSG00000141556.20	TBCD	FALSE	-0.1883289821324	2.95041230533625	-4.39416176531924	1.70328358615386e-05	0.00168669125466805	2.17945003775821	0.0467609150400265
chr15:43571577-43571723(-)	TRUE	TRUE	TRUE	ENSG00000168781.21	ENSG00000168781	PPIP5K1	-	ENST00000348806.10|ENST00000381885.5|ENST00000396923.7|ENST00000360135.8|ENST00000360301.8|ENST00000334933.8|ENST00000420765.5|ENST00000381879.8|ENST00000437065.1|ENST00000432870.7|ENST00000462136.1	11	InGen	394750	394749	ENSG00000168781.21	PPIP5K1	FALSE	0.310732995241865	1.69371901513358	4.39382815595527	1.70569589271058e-05	0.00168796072468101	2.41838931871869	0.0484966058824159
chr6:43216504-43220458(+)	TRUE	TRUE	TRUE	ENSG00000112659.13	ENSG00000112659	CUL9	+	ENST00000252050.8|ENST00000515773.5|ENST00000372647.6|ENST00000508656.1	4	InGen	188191	188192	ENSG00000112659.13	CUL9	FALSE	0.355171874202411	1.13430717518173	4.38970316505146	1.73579550353389e-05	0.00171660979031934	2.52311474038481	0.0401678411217451
chr2:172474266-172474928(+)	TRUE	TRUE	TRUE	ENSG00000091409.14	ENSG00000091409	ITGA6	+	ENST00000412899.5|ENST00000409532.5|ENST00000264107.11|ENST00000442250.5|ENST00000458358.5|ENST00000409080.5	6	InGen	80293	80294	ENSG00000091409.14	ITGA6	FALSE	-0.228463099824776	2.34297651794863	-4.38886857755951	1.74194705256852e-05	0.00172121573261881	2.26600860502355	0.0401386072629782
chr19:39902838-39905730(-)	TRUE	TRUE	TRUE	ENSG00000275395.4	ENSG00000275395	FCGBP	-	ENST00000616721.4|ENST00000620799.1	2	InGen	505846	505845	ENSG00000275395.4	FCGBP	FALSE	-0.963036432568788	-0.78062059931838	-4.38862536704239	1.74374363117963e-05	0.00172121573261881	2.69902605403407	0.0416185036218554
chr17:16439704-16440184(+)	TRUE	TRUE	TRUE	ENSG00000175061.17	ENSG00000175061	LRRC75A-AS1	+	ENST00000487066.5|ENST00000481898.5|ENST00000492250.5|ENST00000475953.5|ENST00000581913.5|ENST00000481027.5|ENST00000460249.5|ENST00000480811.5|ENST00000483140.5|ENST00000478103.6|ENST00000472367.5	11	InGen	446304	446300	ENSG00000175061.17	LRRC75A-AS1	FALSE	-0.306569263313776	2.40100173330667	-4.38860275192499	1.7439107777034e-05	0.00172121573261881	2.25517163671128	0.0449320195913455
chr20:28600462-28602608(-)	TRUE	TRUE	TRUE	ENSG00000282826.1	ENSG00000282826	FRG1CP	-	ENST00000358464.9	1	InGen	523662	523661	ENSG00000282826.1	FRG1CP	FALSE	-0.53139724099905	1.02914291881718	-4.38839095882439	1.74547686955878e-05	0.00172162355619605	2.52460975495517	0.0488650356842864
chr12:113104299-113105713(-)	TRUE	TRUE	TRUE	ENSG00000111344.11	ENSG00000111344	RASAL1	-	ENST00000546530.5|ENST00000261729.9|ENST00000548055.1|ENST00000551051.5|ENST00000418411.6	5	InGen	353294	353293	ENSG00000111344.11	RASAL1	FALSE	0.449351894844584	0.198880828032321	4.38760674666548	1.7512874331707e-05	0.00172621454576115	2.66690832101883	0.0572467314058249
chr7:45686674-45703375(+)	TRUE	TRUE	TRUE	ENSG00000164742.14	ENSG00000164742	ADCY1	+	ENST00000297323.11	1	InGen	210385	210386	ENSG00000164742.14	ADCY1	FALSE	0.405965816927217	3.20398659907512	4.38718078295635	1.75445135094611e-05	0.00172747918325982	2.12235439836313	0.0481083495789186
chr2:151617469-151618274(-)	TRUE	TRUE	TRUE	ENSG00000183091.19	ENSG00000183091	NEB	-	ENST00000409198.5|ENST00000172853.14|ENST00000397345.7|ENST00000427231.6|ENST00000618972.4|ENST00000603639.5|ENST00000604864.5	7	InGen	76819	76818	ENSG00000183091.19	NEB	FALSE	0.745300475652668	-1.22413880457685	4.38712258338379	1.75488406359372e-05	0.00172747918325982	2.63207279048459	0.0500179488877154
chr5:70123394-70126283(-)	TRUE	TRUE	TRUE	ENSG00000179978.11	ENSG00000179978	RP11-1319K7.1	-	ENST00000511830.2	1	InGen	159245	159244	ENSG00000179978.11	RP11-1319K7.1	FALSE	0.676336301720225	0.183549211520358	4.38617622782825	1.76193457799647e-05	0.00173327702547293	2.6675525408288	0.0475747568955891
chr2:190656154-190659157(+)	TRUE	TRUE	TRUE	ENSG00000138386.16	ENSG00000138386	NAB1	+	ENST00000337386.9|ENST00000423376.1	2	InGen	83397	83381	ENSG00000138386.16	NAB1	FALSE	-1.15849838738242	-1.18184017678596	-4.38529287647415	1.76854020775993e-05	0.00173862987337062	2.63283598705079	0.0501507976650583
chr11:64237223-64237419(+)	TRUE	TRUE	TRUE	ENSG00000173511.9	ENSG00000173511	VEGFB	+	ENST00000309422.6	1	InGen	307550	307551	ENSG00000173511.9	VEGFB	FALSE	-0.275424725823364	1.85034677289582	-4.38491469111369	1.77137550205772e-05	0.00173931430192362	2.35275294472576	0.0457776088448532
chr7:117810990-117861208(-)	TRUE	TRUE	TRUE	ENSG00000077063.10	ENSG00000077063	CTTNBP2	-	ENST00000160373.7|ENST00000441556.5|ENST00000434890.5|ENST00000454375.5|ENST00000412853.1	5	InGen	222700	222699	ENSG00000077063.10	CTTNBP2	FALSE	0.267761141674115	1.53500952929025	4.38473821992969	1.7727000157301e-05	0.00173931430192362	2.41858605756265	0.0644561355825459
chr9:64428700-64430608(+)	FALSE	FALSE	FALSE						0	Novel					FALSE	1.17278189710096	-0.969059910184493	4.38473414339431	1.77273062359975e-05	0.00173931430192362	2.67538785821146	0.0616014639654744
chr16:22454866-22459354(+)	TRUE	TRUE	TRUE	ENSG00000237296.9	ENSG00000237296	SMG1P1	+	ENST00000446662.5|ENST00000308347.10|ENST00000337787.3	3	InGen	420609	420610	ENSG00000237296.9	SMG1P1	FALSE	-0.390539712712909	2.79784606928895	-4.38298640043169	1.78590000423018e-05	0.00175108492141626	2.15720405455419	0.0439616249153199
chr5:96740119-96740744(+)	TRUE	TRUE	TRUE	ENSG00000153113.23	ENSG00000153113	CAST	+	ENST00000508830.5|ENST00000395812.6|ENST00000421689.6|ENST00000510756.5|ENST00000512620.5|ENST00000508608.5|ENST00000341926.7|ENST00000395813.5|ENST00000511049.5|ENST00000309190.9|ENST00000510156.5|ENST00000511782.5|ENST00000504465.5|ENST00000513666.5	14	InGen	162945	162968	ENSG00000153113.23	CAST	FALSE	-1.17246700876204	1.76840651561635	-4.38228871630759	1.79118326719528e-05	0.00175455636594519	2.36600475961178	0.0648012485302479
chr2:10802641-10819273(-)	TRUE	TRUE	TRUE	ENSG00000143870.12	ENSG00000143870	PDIA6	-	ENST00000617249.4|ENST00000381611.8|ENST00000404371.6|ENST00000404824.2	4	InGen	54085	54101	ENSG00000143870.12	PDIA6	FALSE	-0.36253537102922	1.00014512382523	-4.38220867318227	1.79179035703666e-05	0.00175455636594519	2.49100057753122	0.462025072524066
chr10:68673046-68673400(+)	FALSE	TRUE	FALSE						0	AltStartEnd	280019		ENSG00000138336.8	TET1	FALSE	-0.428649491774923	-0.180492136515794	-4.38160447645946	1.79637927832228e-05	0.00175789720846097	2.67778936713531	0.0512182237738636
chr2:183158412-183159487(+)	TRUE	TRUE	TRUE	ENSG00000163002.12	ENSG00000163002	NUP35	+	ENST00000409798.5|ENST00000295119.8|ENST00000374930.7|ENST00000479162.5	4	InGen	82537	82538	ENSG00000163002.12	NUP35	FALSE	0.247910212253127	1.5946340108539	4.38080005172723	1.80250644121412e-05	0.0017627379788667	2.37792566084004	0.229147918832423
chr2:97202394-97204067(+)	TRUE	TRUE	TRUE	ENSG00000135976.16	ENSG00000135976	ANKRD36	+	ENST00000461153.6|ENST00000420699.6	2	InGen	69072	69073	ENSG00000135976.16	ANKRD36	FALSE	0.670438473732657	1.02599365053551	4.38045597420428	1.80513333452954e-05	0.0017641516098078	2.49477990267045	0.0492155135633097
chr11:90158239-90159238(+)	TRUE	TRUE	TRUE	ENSG00000077616.10	ENSG00000077616	NAALAD2	+	ENST00000534061.5	1	InGen	316904	316905	ENSG00000077616.10	NAALAD2	FALSE	0.472901150978389	0.0371800600049747	4.38009459097367	1.80789630254586e-05	0.00176569629009468	2.65503945539887	0.234987710167934
chr8:123082818-123084161(+)	TRUE	TRUE	TRUE	ENSG00000156787.16	ENSG00000156787	TBC1D31	+	ENST00000287380.5|ENST00000327098.9|ENST00000518099.5|ENST00000522276.1|ENST00000518684.1	5	InGen	246948	246946	ENSG00000156787.16	TBC1D31	FALSE	-0.242421160193534	1.63338599965841	-4.37978925150886	1.81023394635683e-05	0.00176682382642752	2.36422466632099	0.0533255909533805
chr4:185461160-185462642(-)	TRUE	TRUE	TRUE	ENSG00000168491.9	ENSG00000168491	CCDC110	-	ENST00000307588.7|ENST00000510617.5|ENST00000510481.5|ENST00000506876.5|ENST00000507501.5|ENST00000506962.3|ENST00000504020.2	7	InGen	151162	151158	ENSG00000168491.9	CCDC110	FALSE	-0.646957473294832	-0.806372085587051	-4.37866057136707	1.81890017640739e-05	0.00177373536306048	2.66115342502664	0.254234685132022
chr13:43883937-43888756(+)	TRUE	TRUE	TRUE	ENSG00000179630.10	ENSG00000179630	LACC1	+	ENST00000441843.5|ENST00000325686.6|ENST00000627615.1	3	InGen	362424	362425	ENSG00000179630.10	LACC1	FALSE	0.322421831296115	1.74695216365883	4.37849195609874	1.82019824859353e-05	0.00177373536306048	2.33709947101996	0.174418153052642
chr12:50435625-50437734(+)	TRUE	TRUE	TRUE	ENSG00000161813.21	ENSG00000161813	LARP4	+	ENST00000293618.12|ENST00000429001.7|ENST00000548993.5|ENST00000398473.6|ENST00000614335.4|ENST00000522085.5|ENST00000615080.4|ENST00000518444.5|ENST00000518561.5|ENST00000347328.9|ENST00000550260.1	11	InGen	337685	337686	ENSG00000161813.21	LARP4	FALSE	-0.166107782488463	3.44123243796862	-4.3784036189873	1.82087865987083e-05	0.00177373536306048	2.04796953380405	0.0477679641074032
