""	gene_id	Symbol	gene_type	chr	start	end	strand	length	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENST00000496930.5	ENSG00000176681.14	LRRC37A	protein_coding	chr17	46292733	46337792	+	3860	0.381361543005866	3.14838442142583	4.30977243184891	2.58318594461278e-05	0.00243020847034711	1.8009808115008	0.314969332833975
ENST00000337003.4	ENSG00000173915.13	USMG5	protein_coding	chr10	103389050	103396466	-	560	1.40981586729843	-1.0509689917859	4.30960905854757	2.58492913823416e-05	0.00243020847034711	2.35831217554407	0.0849228188617309
ENST00000548878.6	ENSG00000111229.15	ARPC3	protein_coding	chr12	110436735	110450268	-	532	0.781295656333498	-1.23766638404371	4.30645923964506	2.61875893141253e-05	0.00245903993861503	2.34521571665986	0.052765741840726
ENST00000264932.10	ENSG00000073578.16	SDHA	protein_coding	chr5	218241	256700	+	2390	0.152869691199681	6.06726360690998	4.30551800675384	2.62895005387719e-05	0.00246563168502957	1.25120395498624	0.107494347204965
ENST00000582765.1	ENSG00000266497.1	RP11-995C19.2	unprocessed_pseudogene	chr17	46503946	46509339	+	470	0.530988404235948	-0.391473479910132	4.30449083701954	2.64011501607361e-05	0.00247257667033104	2.30483556618235	0.0276767431693052
ENST00000333674.5	ENSG00000174384.9	RP11-313P13.4	unprocessed_pseudogene	chr7	73093657	73105389	+	710	-0.405213685701245	3.677902058383	-4.30425220220608	2.64271538655318e-05	0.00247257667033104	1.68906894776494	0.0731321031581384
ENST00000287611.6	ENSG00000113889.11	KNG1	protein_coding	chr3	186717276	186743954	+	1720	1.14313764052712	-1.98428060757519	4.30305481290571	2.65580026789468e-05	0.00248183258207706	2.24419010015816	0.0619004222657506
ENST00000635851.1	ENSG00000164904.16	ALDH7A1	protein_coding	chr5	126540417	126595196	-	2135	-0.803425865902315	0.621885473902413	-4.30250057368552	2.66187790349889e-05	0.00248452589432219	2.19746122724662	0.0627448543589681
ENST00000370078.1	ENSG00000198890.7	PRMT6	protein_coding	chr1	107056679	107059294	+	2616	-0.132500026680511	3.42658568943454	-4.30068137276022	2.68192056618893e-05	0.00250023170289195	1.71381715684702	0.0325803355535534
ENST00000266037.9	ENSG00000088538.12	DOCK3	protein_coding	chr3	50675241	51384198	+	8755	-0.0913268189794419	8.00992019047039	-4.29519659190788	2.74322692251553e-05	0.00255432207455788	0.833551154615639	0.0515150634881074
ENST00000426002.5	ENSG00000164054.15	SHISA5	protein_coding	chr3	48467876	48473208	-	1839	-0.133047185404367	5.09848533207183	-4.29447305158766	2.75141387298364e-05	0.00255888072517318	1.39536074754104	0.270600620710024
ENST00000587483.5	ENSG00000108309.12	RUNDC3A	protein_coding	chr17	44310704	44318669	+	3686	-0.179238165317548	4.20052760266079	-4.29054709440488	2.79624626939214e-05	0.00259746890615578	1.54225311872866	0.155614417278597
ENST00000263733.4	ENSG00000116199.11	FAM20B	protein_coding	chr1	179025896	179076562	+	5984	-0.093506335662332	7.03773395118533	-4.28895511614499	2.8146245420341e-05	0.00261142074156505	1.00575077579648	0.0935570272886964
ENST00000364089.1	ENSG00000200959.1	SNORA74A	snoRNA	chr5	139278781	139278978	+	198	0.554888603944409	-0.596549670603955	4.28792440519054	2.82658502709447e-05	0.0026193919649177	2.25115255793323	0.0847060970990861
ENST00000486300.1	ENSG00000169129.14	AFAP1L2	protein_coding	chr10	114300516	114305133	-	848	-0.89118731306045	-1.89714394359165	-4.28758051093056	2.83058643533028e-05	0.00261997732555868	2.11997108003652	0.0340150951136928
ENST00000318602.11	ENSG00000175899.14	A2M	protein_coding	chr12	9067712	9116157	-	4844	0.263408356647341	7.09574705943093	4.28647576558792	2.84347753239414e-05	0.00262877976389589	0.983717280241504	0.0528725694132302
ENST00000620532.1	ENSG00000276449.1	AC004076.5	antisense	chr19	57449689	57453011	+	3323	-0.25871847601876	1.56925441879562	-4.2841762707738	2.87049055838946e-05	0.00265060143604253	1.97483892149543	0.0989127370268631
ENST00000544802.5	ENSG00000233369.7	GTF2IP4	transcribed_processed_pseudogene	chr7	73154938	73207283	+	3609	0.309997624159649	6.70044534990978	4.28231200796887	2.89257100556803e-05	0.00266782201284596	1.04797459522645	0.0664310711694084
ENST00000494787.6	ENSG00000182473.21	EXOC7	protein_coding	chr17	76085110	76087708	-	542	0.644555468869578	-1.88529030807808	4.28195603846466	2.89680558765177e-05	0.00266856201943039	2.11428136188238	0.165806636557749
ENST00000286574.8	ENSG00000156076.9	WIF1	protein_coding	chr12	65050626	65121566	-	2238	0.466625492129298	4.52646796730849	4.28130488521934	2.90456701929274e-05	0.00267254539349125	1.43509657575441	0.096014272887155
ENST00000606358.1	ENSG00000272459.1	RP11-1277A3.3	lincRNA	chr5	177554824	177555364	+	541	0.513821102967579	-1.83078173141187	4.27797745676151	2.94454030574701e-05	0.00270612303512801	2.12870912700494	0.222270760141276
ENST00000495526.5	ENSG00000084072.16	PPIE	protein_coding	chr1	39738888	39753716	+	4651	0.519571872719834	1.60085327057435	4.27621547823802	2.9659202498195e-05	0.00272255371220149	1.93237825906341	0.12070306262711
ENST00000429941.6	ENSG00000072958.8	AP1M1	protein_coding	chr19	16197911	16234784	+	1578	1.98352460568496	-0.792307477238499	4.27447701392262	2.98716053063918e-05	0.00273352496566569	2.22336604839094	0.0329023254346523
ENST00000572242.1	ENSG00000224870.6	RP4-758J18.2	processed_transcript	chr1	1399806	1402033	+	2228	-0.445893978124756	1.28580243169002	-4.27441345626187	2.9879398216678e-05	0.00273352496566569	1.97839711408627	0.0937426030755836
ENST00000376052.4	ENSG00000134900.11	TPP2	protein_coding	chr13	102597023	102679958	+	5447	0.120232205010504	4.56482093710593	4.27437433615287	2.988419576612e-05	0.00273352496566569	1.40572583130243	0.238350112036799
ENST00000393384.3	ENSG00000095321.16	CRAT	protein_coding	chr9	129107334	129110711	-	973	0.504211409842888	-0.858194458771735	4.27279068922714	3.00790291107294e-05	0.00274811341170295	2.2185169758482	0.0967242049691014
ENST00000592535.5	ENSG00000130208.9	APOC1	protein_coding	chr19	44914555	44919209	+	430	1.07378180153757	-2.44410254059461	4.27207444500142	3.01675463500816e-05	0.0027529656440362	1.91423053031313	0.170953504186899
ENST00000337827.8	ENSG00000100626.16	GALNT16	protein_coding	chr14	69259964	69357033	+	5708	-0.154105971068034	4.2730980321154	-4.27136921813026	3.02549456986241e-05	0.00275681086288149	1.45427149266685	0.113874548216816
ENST00000499713.6	ENSG00000247950.6	SEC24B-AS1	antisense	chr4	109347475	109414410	-	1433	-0.480859348653072	-1.19653657973411	-4.2710724581205	3.02917958503769e-05	0.00275681086288149	2.21291410982122	0.389228538629725
ENST00000380285.7	ENSG00000028528.14	SNX1	protein_coding	chr15	64095991	64144231	+	8119	0.110947295670812	5.91739908695207	4.27087728286533	3.03160551480858e-05	0.00275681086288149	1.15456722487337	0.395032714200709
ENST00000615156.1	ENSG00000276550.4	HERC2P2	transcribed_unprocessed_pseudogene	chr15	22561434	22564467	+	704	0.313011675287604	2.32005188755923	4.26884876156087	3.05692940902354e-05	0.00277338919598198	1.78500275712865	0.107486719072528
ENST00000574810.5	ENSG00000167705.11	RILP	protein_coding	chr17	1646145	1649032	-	978	0.312726728637836	0.897775493743577	4.26884548548221	3.05697047068368e-05	0.00277338919598198	2.00443708686681	0.147548656494571
ENST00000320285.8	ENSG00000026652.13	AGPAT4	protein_coding	chr6	161130025	161274061	-	7865	0.188358099659934	5.53639940846848	4.2656416276526	3.09738075636782e-05	0.00280677568540324	1.20108428061676	0.44227010025655
ENST00000460065.2	ENSG00000179902.12	C1orf194	protein_coding	chr1	109105955	109112747	-	418	-0.735920522160752	-1.76044031593808	-4.26411171873283	3.11685747074543e-05	0.0028211370005874	2.0650838962411	0.310977391976385
ENST00000510944.3	ENSG00000138759.17	FRAS1	protein_coding	chr4	78419038	78446633	+	2125	-0.341913352938322	1.10045744737909	-4.26317050438477	3.12889793192822e-05	0.00282874202566767	1.95448348958019	0.388158893668948
ENST00000304004.7	ENSG00000171453.17	POLR1C	protein_coding	chr6	43517089	43529585	+	1280	-0.34721105266386	0.807465608972572	-4.2625516515427	3.13683884442105e-05	0.00283262741177395	2.00491374230193	0.0465648524138958
ENST00000359426.6	ENSG00000156515.21	HK1	protein_coding	chr10	69318844	69401882	+	3605	-0.109248948937658	7.47260040685267	-4.26188194373461	3.14545404911371e-05	0.00283711197585372	0.809989201391857	0.0888279507370674
ENST00000379887.8	ENSG00000166233.13	ARIH1	protein_coding	chr15	72474326	72602985	+	21681	-0.0973502201034293	6.83013519789536	-4.25910750788119	3.18138666454519e-05	0.00286292899897866	0.936618129798056	0.342559168917529
ENST00000369787.7	ENSG00000116396.14	KCNC4	protein_coding	chr1	110211473	110249124	+	18750	-0.147123556942266	3.34580675789448	-4.25910330786375	3.18144135706439e-05	0.00286292899897866	1.57376272524188	0.0229733621844043
ENST00000569955.2	ENSG00000261499.2	CH17-260O16.1	unprocessed_pseudogene	chr17	36274191	36320547	+	1168	1.91748406688018	-2.84972447593468	4.25833974293157	3.19139945164576e-05	0.00286857002734633	1.38081430137332	0.144637957486026
ENST00000562753.1	ENSG00000166446.14	CDYL2	protein_coding	chr16	80684604	80735133	-	557	-0.274245608609448	1.80546806815108	-4.25628454688295	3.21835092606568e-05	0.00288945478639269	1.82923847251706	0.12232977828618
ENST00000433310.6	ENSG00000232855.6	AF131217.1	lincRNA	chr21	28439346	28674848	-	6103	-0.421235801019844	1.44164394833816	-4.25552165478479	3.22841070034972e-05	0.00289514339045203	1.88458846106204	0.107429772708021
ENST00000394450.6	ENSG00000186314.11	PRELID2	protein_coding	chr5	145760256	145835336	-	1102	0.709934035266717	1.0335085906343	4.25459691310491	3.24064504344632e-05	0.0029003541627894	1.9351381160922	0.0980100373072226
ENST00000609432.1	ENSG00000273243.1	CTA-217C2.2	lincRNA	chr22	45155539	45156011	-	473	-0.429718024242016	-0.128937361463434	-4.25425256980385	3.24521203955811e-05	0.0029003541627894	2.09454507709707	0.0681023496802642
ENST00000285176.12	ENSG00000154874.14	CCDC144B	transcribed_unprocessed_pseudogene	chr17	18542155	18625447	-	4172	5.33203426104588	-2.553735274816	4.25423747548824	3.24541237508268e-05	0.0029003541627894	1.95131382777244	0.0994473894849224
ENST00000244537.5	ENSG00000274618.1	HIST1H4F	protein_coding	chr6	26240426	26240737	+	312	-0.54165401936626	0.429225513902304	-4.25250008502948	3.26855072884281e-05	0.00291767875048827	2.01629594713885	0.106185448035379
ENST00000454869.1	ENSG00000232063.1	RP11-307E17.8	lincRNA	chr9	94332476	94360948	+	2162	-0.136958775239696	3.09928021126539	-4.2511451998412	3.28670442884338e-05	0.00293051914383684	1.58613305125032	0.046536569079809
ENST00000590514.5	ENSG00000092931.11	MFSD11	protein_coding	chr17	76738071	76778727	+	1891	2.19067911205741	-2.80142956290596	4.24975841760233	3.30538543541575e-05	0.00294379974345446	1.9413361879057	0.0385582738254792
ENST00000591116.5	ENSG00000226686.7	LINC01535	lincRNA	chr19	37251922	37265473	+	815	0.677337570416963	-1.750843783726	4.24923498192549	3.31246289569738e-05	0.00294672757597793	2.03941340787495	0.112327784725475
ENST00000274353.9	ENSG00000145692.14	BHMT	protein_coding	chr5	79111779	79132290	+	2502	0.979247051883369	-0.826016173526097	4.24882936650382	3.31795726165904e-05	0.00294824202393132	2.12635189657035	0.0345830119507177
ENST00000493531.1	ENSG00000164880.15	INTS1	protein_coding	chr7	1499528	1501279	-	828	-0.581711554175583	-0.220646968701132	-4.24536249498167	3.36527588196654e-05	0.00298687442720204	2.06862729792076	0.0637794396038188
ENST00000237512.4	ENSG00000118690.12	ARMC2	protein_coding	chr6	108848697	108876347	+	836	0.250969949850839	2.26133310979	4.24495572639031	3.37086993323161e-05	0.00298688702832823	1.70696808363875	0.0243852325939733
ENST00000340301.5	ENSG00000270580.5	RP11-1186N24.5	processed_transcript	chr16	15110791	15125948	-	547	0.377784311421894	0.19434107031623	4.24461456691614	3.37556856193279e-05	0.00298688702832823	2.01547385936986	0.0661164958497974
ENST00000448490.1	ENSG00000232229.5	LINC00865	lincRNA	chr10	89829556	89840861	+	3891	-0.476920058460556	2.10278410241847	-4.24452413813193	3.3768150455312e-05	0.00298688702832823	1.73576308285958	0.0278451019863129
ENST00000585788.1	ENSG00000161091.12	MFSD12	protein_coding	chr19	3538275	3540043	-	1769	0.27399176512447	2.3250679130868	4.2430934129738	3.39659508895354e-05	0.00299786289962836	1.68787304523566	0.0510115942759816
ENST00000301463.8	ENSG00000167778.8	SPRYD3	protein_coding	chr12	53064316	53079420	-	2932	-0.109574698508035	7.0057177542053	-4.24306887298887	3.39693532420911e-05	0.00299786289962836	0.832935900523816	0.0508265765513789
ENST00000492007.5	ENSG00000176261.15	ZBTB8OS	protein_coding	chr1	32621311	32650549	-	817	0.81763773911932	-1.17442668882111	4.24144083871054	3.41958025313631e-05	0.00301305502898118	2.10841258572133	0.0538583182277676
ENST00000581670.1	ENSG00000168502.17	MTCL1	protein_coding	chr18	8829923	8832778	+	2856	-0.235298337694567	2.21636952907293	-4.2412746145103	3.42190043805837e-05	0.00301305502898118	1.69754681484833	0.69303229097621
ENST00000309061.11	ENSG00000141994.15	DUS3L	protein_coding	chr19	5785140	5791238	-	2113	0.29017238723768	1.37911008781015	4.23717277723738	3.47963416865527e-05	0.00305940572204927	1.81630169301	0.0302668000495005
ENST00000361580.6	ENSG00000075945.12	KIFAP3	protein_coding	chr1	169921326	170074695	-	2957	-0.0971494826156202	7.53328147867869	-4.23697718004692	3.48241037172167e-05	0.00305940572204927	0.694951137174374	0.479948385405507
ENST00000487205.5	ENSG00000101473.16	ACOT8	protein_coding	chr20	45841765	45855284	-	702	-1.57397121502217	-2.41859774107134	-4.23528840415528	3.50646827543336e-05	0.00307706442906257	1.48788088370668	0.0993406362376579
ENST00000304236.2	ENSG00000172476.4	RAB40A	protein_coding	chrX	103499130	103519489	-	1969	-0.223664731363874	1.09682903663287	-4.2349714921296	3.5110006168944e-05	0.00307756818448185	1.85305686427334	0.115487984699373
ENST00000566192.5	ENSG00000103034.14	NDRG4	protein_coding	chr16	58500047	58513619	+	3265	-0.211704958689672	8.09539717364977	-4.23339283330208	3.53366156573009e-05	0.00309394354431886	0.555747689735059	0.574250308474045
ENST00000621441.4	ENSG00000070367.15	EXOC5	protein_coding	chr14	57200507	57269008	-	10589	0.179233320777151	5.33518012993521	4.23226746925793	3.54990103867508e-05	0.00310211650878424	1.10655057838637	0.447318561059952
ENST00000360806.8	ENSG00000183506.16	PI4KAP2	transcribed_unprocessed_pseudogene	chr22	21473059	21517533	-	2413	-0.666647726010308	2.91486456606694	-4.23219316353542	3.55097581069836e-05	0.00310211650878424	1.54594961154845	0.199970815558125
ENST00000247843.6	ENSG00000127337.6	YEATS4	protein_coding	chr12	69359703	69390796	+	1434	-0.209383675280321	2.99595931668315	-4.23152675619948	3.56062878016848e-05	0.00310705822287429	1.51421582184296	0.48429544248039
ENST00000320901.3	ENSG00000176269.3	OR4F21	protein_coding	chr8	166049	167043	-	995	-1.60682128693611	-2.71140530964354	-4.22935432526468	3.59227127330216e-05	0.00313115573429645	1.31780407925867	0.0658867191959221
ENST00000569226.1	ENSG00000206149.10	HERC2P9	transcribed_unprocessed_pseudogene	chr15	28671835	28682178	+	545	0.34779760103343	0.953471638167458	4.22777552107525	3.61543593441995e-05	0.00314781796081916	1.84497964938485	0.0561760444247161
ENST00000591316.1	ENSG00000080947.14	CROCCP3	transcribed_unprocessed_pseudogene	chr1	16476930	16483341	-	1563	-0.218630614562253	1.85292228562719	-4.22706633650349	3.62588774439206e-05	0.00315165785912074	1.709743288438	0.508792625177055
ENST00000606024.5	ENSG00000171130.17	ATP6V0E2	protein_coding	chr7	149873987	149879996	+	893	2.3208710952805	-2.85417115623636	4.22692640614165	3.62795341982387e-05	0.00315165785912074	1.34949708036684	0.17419196560964
ENST00000550412.5	ENSG00000258311.5	RP11-644F5.10	protein_coding	chr12	55716036	55724703	+	3382	-0.24791092875847	1.97393537631426	-4.22518649918239	3.65373243642919e-05	0.00317051001040591	1.68462674734204	0.102585782302857
ENST00000433282.5	ENSG00000145832.12	SLC25A48	protein_coding	chr5	135834714	135880131	+	1111	-0.410654851064263	-0.0300140878873031	-4.22465909637763	3.6615811534058e-05	0.00317377853597883	1.97176873893238	0.0318284000735921
ENST00000615176.1	ENSG00000273919.1	RP11-384G23.1	lincRNA	chr13	53345211	53410880	+	1857	-0.575378897893697	-1.33192453113639	-4.22337114764326	3.68081603134538e-05	0.00318689806722832	2.03079260198629	0.063463440901788
ENST00000419872.1	ENSG00000175287.18	PHYHD1	protein_coding	chr9	128937749	128942038	+	753	0.873389847948303	-2.02115512848653	4.22242644010886	3.6949861868371e-05	0.00319560818717001	1.8946478042102	0.169520554837891
ENST00000502637.5	ENSG00000242110.7	AMACR	protein_coding	chr5	33988684	34008104	-	1598	2.13847514404205	-2.48865383862284	4.21663233316739	3.78304320157162e-05	0.00326812898802437	1.88159397966265	0.0738781774396117
ENST00000464755.1	ENSG00000276490.1	RP11-400G3.5	protein_coding	chr10	94688154	94853073	+	2395	1.04252269147685	-2.18569040352532	4.21481788947478	3.81102881647224e-05	0.00328865139268276	1.78930445315458	0.172253832659558
ENST00000210313.7	ENSG00000095261.13	PSMD5	protein_coding	chr9	120816053	120842984	-	3443	-0.112787478253659	4.49352058032671	-4.21260891531679	3.84536691938632e-05	0.00331126963764905	1.18217082946226	0.144386912100818
ENST00000398275.4	ENSG00000214401.4	KANSL1-AS1	antisense	chr17	46193576	46196721	+	517	1.2184839478985	-1.63612919495306	4.21258389571577	3.84575753414417e-05	0.00331126963764905	1.94653094528225	0.0415926695632326
ENST00000599063.5	ENSG00000105499.13	PLA2G4C	protein_coding	chr19	48097765	48110767	-	1255	-0.519357209034288	0.966513713634443	-4.20940677150764	3.89566949480618e-05	0.00335053432766792	1.7757861297723	0.137803030867381
ENST00000591283.1	ENSG00000267506.5	RP11-13K12.1	lincRNA	chr17	77558142	77563243	+	4902	0.666581504664135	1.27488794313252	4.20850775491751	3.90990493428692e-05	0.00335906197393158	1.72130006421863	0.0665346003700029
ENST00000326004.4	ENSG00000189403.14	HMGB1	protein_coding	chr13	30461496	30465938	-	821	0.150832003295389	4.83680647473538	4.20491354812712	3.96731583838822e-05	0.0034046225875793	1.08193707479221	0.196495033276975
ENST00000414139.5	ENSG00000145012.12	LPP	protein_coding	chr3	188153931	188484677	+	502	1.13479939320835	-2.36452321850724	4.20270370595782	4.00301329334057e-05	0.00343146949897717	1.66032722522069	0.11502922859431
